"114年04月24日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"特選臺灣ESG低碳高息40指數","7,343.64","-","67.90","-0.92","",
"臺灣優選多因子30指數","7,760.31","-","65.96","-0.84","",
"臺灣創新科技50指數","6,452.59","-","84.76","-1.30","",
"臺灣全市場新經濟產業指數","4,169.24","+","47.76","1.16","",
"臺灣ESG永續高股息等權重指數","5,362.03","-","14.54","-0.27","",
"臺灣永續高息中小型指數","4,966.86","+","8.49","0.17","",
"特選臺灣高息優質成長指數","5,399.56","-","3.87","-0.07","",
"特選臺灣高息動能指數","6,130.04","-","32.05","-0.52","",
"臺灣電子成長高息等權重指數","5,154.71","+","13.15","0.26","",
"特選臺灣優利成長指數","4,455.09","+","6.08","0.14","",
"臺灣價值高息指數","4,994.98","-","9.38","-0.19","",
"特選臺灣IC設計動能指數","4,039.92","-","43.82","-1.07","",
"臺灣科技高股息指數","4,682.97","+","17.87","0.38","",
"臺灣趨勢動能高股息指數","5,278.85","-","2.04","-0.04","",
"特選臺灣科技高息成長指數","4,792.95","-","32.00","-0.66","",
"特選臺灣AI優息動能指數","4,138.58","-","13.26","-0.32","",
"臺灣優選AI 50指數","4,072.97","-","26.54","-0.65","",
"臺灣AI供應鏈聯盟指數","4,556.22","-","40.16","-0.87","",
"台灣旗艦動能50指數","4,691.11","-","54.42","-1.15","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","38,619.76","-","477.39","-1.22","",
"金融類日報酬反向一倍指數","3,724.96","+","22.60","0.61","",
"漲升股利150指數","8,756.06","-","86.91","-0.98","",
"藍籌30指數","9,616.95","-","134.15","-1.38","",
"工業菁英30指數","9,639.87","-","80.48","-0.83","",
"低波動股利精選30指數","8,167.01","-","34.59","-0.42","",
"中小型A級動能50指數","17,489.64","-","49.62","-0.28","",
"特選高息低波指數","9,627.36","-","25.77","-0.27","",
"臺灣永續指數","10,340.02","-","116.17","-1.11","",
"價值投資指數","6,943.75","+","50.02","0.73","",
"存股雙十等權重指數","8,737.25","-","74.80","-0.85","",
"特選大蘋果指數","9,250.61","-","154.06","-1.64","",
"中小型300指數","9,865.07","+","10.97","0.11","",
"臺灣500指數","9,849.13","-","80.35","-0.81","",
"臺灣勞工權益指數","8,809.16","-","95.90","-1.08","",
"微波高息精選20指數","8,376.58","-","55.25","-0.66","",
"特選世代行動通訊指數","8,480.99","-","51.72","-0.61","",
"智慧投資多因子30指數","7,409.86","-","24.21","-0.33","",
"臺股期貨指數","10,544.72","-","47.67","-0.45","",
"特選價值成長指數","9,030.61","-","0.59","-0.01","",
"臺灣上櫃永續指數","6,355.26","+","90.55","1.45","",
"特選台股領航指數","9,993.24","-","148.77","-1.47","",
"特選Smart多因子指數","7,944.45","-","50.29","-0.63","",
"特選ESG高股息指數","6,471.73","-","101.42","-1.54","",
"特選上櫃ESG成長指數","4,432.07","+","59.88","1.37","",
"特選上櫃ESG電子菁英指數","4,518.92","+","45.52","1.02","",
"臺灣優息存股指數","4,889.58","-","20.58","-0.42","",
"特選上櫃ESG永續高股息指數","6,088.26","+","47.84","0.79","",
"特選臺灣金融高股息存股指數","6,190.55","-","36.56","-0.59","",
"特選臺灣產業龍頭存股等權重指數","6,068.47","-","28.67","-0.47","",
"上櫃ESG 30指數","5,525.11","+","83.32","1.53","",
"臺灣ESG低碳50指數","6,902.21","-","110.42","-1.57","",
"臺灣創新板指數","7,378.46","+","12.25","0.17","",
"特選上櫃ESG龍頭指數","5,305.07","+","81.38","1.56","",
"漲升股利精選高息50指數","5,174.16","-","26.57","-0.51","",
"臺灣市值動能50指數","4,240.97","-","33.93","-0.79","",
"臺灣淨零轉型ESG 50指數","--","","--","--","",
"臺灣護城河概念優選50指數","4,324.53","-","56.24","-1.28","",
"特選臺灣中小型精選動能100指數","4,113.66","+","22.57","0.55","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","32,778.03","-","229.85","-0.70","",
"發行量加權股價報酬指數","43,181.51","-","353.13","-0.81","",
"臺灣公司治理100報酬指數","17,046.97","-","189.52","-1.10","",
"臺灣50報酬指數","36,204.72","-","430.15","-1.17","",
"臺灣50權重上限30%報酬指數","32,137.12","-","409.37","-1.26","",
"臺灣中型100報酬指數","34,585.68","-","16.04","-0.05","",
"臺灣資訊科技股報酬指數","66,470.22","-","815.82","-1.21","",
"臺灣發達報酬指數","18,302.52","-","62.78","-0.34","",
"臺灣高股息報酬指數","25,687.56","-","202.30","-0.78","",
"臺灣就業99報酬指數","19,588.25","-","193.15","-0.98","",
"臺灣高薪100報酬指數","17,196.99","-","185.51","-1.07","",
"未含金融電子報酬指數","29,794.50","-","78.39","-0.26","",
"小型股300報酬指數","13,699.72","+","34.36","0.25","",
"水泥類報酬指數","313.45","+","0.15","0.05","",
"食品類報酬指數","3,368.34","-","20.45","-0.60","",
"塑膠類報酬指數","196.77","-","5.60","-2.77","",
"紡織纖維類報酬指數","918.31","+","6.38","0.70","",
"電機機械類報酬指數","495.35","-","1.91","-0.38","",
"電器電纜類報酬指數","126.21","-","1.08","-0.85","",
"化學生技醫療類報酬指數","194.18","-","0.88","-0.45","",
"化學類報酬指數","264.52","-","0.69","-0.26","",
"生技醫療類報酬指數","93.78","-","0.52","-0.55","",
"玻璃陶瓷類報酬指數","52.13","-","0.55","-1.04","",
"造紙類報酬指數","398.31","-","0.96","-0.24","",
"鋼鐵類報酬指數","220.07","+","0.67","0.31","",
"橡膠類報酬指數","434.64","-","2.81","-0.64","",
"汽車類報酬指數","585.69","+","3.27","0.56","",
"電子工業類報酬指數","2,096.18","-","21.23","-1.00","",
"半導體類報酬指數","1,003.54","-","12.78","-1.26","",
"電腦及週邊設備類報酬指數","534.35","-","3.75","-0.70","",
"光電類報酬指數","52.43","-","0.44","-0.83","",
"通信網路類報酬指數","347.27","-","0.21","-0.06","",
"電子零組件類報酬指數","368.11","-","1.59","-0.43","",
"電子通路類報酬指數","603.64","+","9.15","1.54","",
"資訊服務類報酬指數","540.08","+","15.96","3.05","",
"其他電子類報酬指數","229.39","-","2.39","-1.03","",
"建材營造類報酬指數","1,073.60","-","2.73","-0.25","",
"航運類報酬指數","373.18","-","0.54","-0.14","",
"觀光餐旅類報酬指數","162.93","+","0.26","0.16","",
"金融保險類報酬指數","3,548.76","-","21.79","-0.61","",
"貿易百貨類報酬指數","433.63","+","1.11","0.26","",
"油電燃氣類報酬指數","86.51","-","3.04","-3.39","",
"綠能環保類報酬指數","99.85","+","0.29","0.29","",
"數位雲端類報酬指數","58.34","+","0.41","0.71","",
"運動休閒類報酬指數","87.45","+","0.67","0.77","",
"居家生活類報酬指數","118.24","+","5.10","4.51","",
"其他類報酬指數","515.61","+","0.12","0.02","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","3,726.34","-","16.93","-0.45","",
"臺灣中小型公司治理報酬指數","11,857.93","+","16.25","0.14","",
"臺灣IPO報酬指數","5,822.48","+","29.18","0.50","",
"智慧中立報酬指數","4,955.55","-","7.40","-0.15","",
"加權指數掩護性臺指買權價外5%報酬指數","8,614.08","-","58.99","-0.68","",
"臺灣5G報酬指數","12,196.32","-","178.30","-1.44","",
"臺灣企業社會責任中小型報酬指數","12,819.19","+","37.23","0.29","",
"特選臺灣電動車代表報酬指數","10,075.07","-","45.67","-0.45","",
"臺灣科技龍頭通訊報酬指數","10,106.97","-","141.92","-1.38","",
"臺灣全市場報酬指數","7,743.31","-","56.00","-0.72","",
"臺灣全市場半導體報酬指數","7,802.04","-","113.87","-1.44","",
"臺灣智慧移動與電動車報酬指數","5,758.76","-","70.57","-1.21","",
"特選小資高價30報酬指數","7,540.15","-","40.87","-0.54","",
"特選臺灣綠能及電動車報酬指數","6,012.07","-","53.45","-0.88","",
"特選臺灣智能車供應鏈聯盟報酬指數","7,088.47","-","90.69","-1.26","",
"臺灣全市場半導體精選30報酬指數","6,001.54","-","103.43","-1.69","",
"特選臺灣高股息30報酬指數","6,238.75","-","19.23","-0.31","",
"臺灣友善環境報酬指數","6,921.84","-","48.97","-0.70","",
"台灣永續價值報酬指數","6,090.77","-","59.66","-0.97","",
"特選臺灣IC設計報酬指數","4,520.03","-","54.42","-1.19","",
"特選臺灣環境永續高股息報酬指數","8,509.37","-","7.43","-0.09","",
"臺灣友善環境50報酬指數","5,766.15","-","73.40","-1.26","",
"特選臺灣IC設計產業代表報酬指數","5,913.26","-","87.24","-1.45","",
"特選臺灣綠能報酬指數","4,828.74","-","26.76","-0.55","",
"特選臺灣智慧50報酬指數","5,445.18","-","40.12","-0.73","",
"臺灣晶圓製造報酬指數","5,999.33","-","79.59","-1.31","",
"臺灣精選高息報酬指數","6,901.24","-","66.06","-0.95","",
"臺灣多因子優選高股息30報酬指數","9,261.06","-","41.62","-0.45","",
"特選臺灣優利高填息30報酬指數","8,365.78","-","37.96","-0.45","",
"特選臺灣科技優息報酬指數","8,931.43","-","80.51","-0.89","",
"臺灣半導體收益報酬指數","6,555.36","-","77.25","-1.16","",
"臺灣優選成長高股息報酬指數","7,351.20","-","51.86","-0.70","",
"特選臺灣ESG低碳高息40報酬指數","8,145.29","-","75.31","-0.92","",
"臺灣優選多因子30報酬指數","8,279.21","-","70.38","-0.84","",
"臺灣創新科技50報酬指數","6,940.78","-","91.17","-1.30","",
"臺灣全市場新經濟產業報酬指數","4,471.25","+","51.21","1.16","",
"臺灣ESG永續高股息等權重報酬指數","5,851.16","-","15.87","-0.27","",
"臺灣永續高息中小型報酬指數","5,304.80","+","9.06","0.17","",
"特選臺灣高息優質成長報酬指數","5,684.84","-","4.08","-0.07","",
"特選臺灣高息動能報酬指數","6,402.28","-","33.46","-0.52","",
"臺灣電子成長高息等權重報酬指數","5,403.70","+","13.79","0.26","",
"特選臺灣優利成長報酬指數","4,683.49","+","6.39","0.14","",
"臺灣價值高息報酬指數","5,233.11","-","9.83","-0.19","",
"特選臺灣IC設計動能報酬指數","4,144.85","-","44.96","-1.07","",
"臺灣科技高股息報酬指數","4,943.62","+","18.87","0.38","",
"臺灣趨勢動能高股息報酬指數","5,552.66","-","2.13","-0.04","",
"特選臺灣科技高息成長報酬指數","5,035.34","-","33.63","-0.66","",
"特選臺灣AI優息動能報酬指數","4,278.38","-","13.71","-0.32","",
"臺灣優選AI 50報酬指數","4,213.70","-","27.46","-0.65","",
"臺灣AI供應鏈聯盟報酬指數","4,568.86","-","40.27","-0.87","",
"台灣旗艦動能50報酬指數","4,723.30","-","54.78","-1.15","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","12,979.44","-","128.83","-0.98","",
"藍籌30報酬指數","13,186.90","-","183.95","-1.38","",
"工業菁英30報酬指數","13,405.54","-","111.92","-0.83","",
"低波動股利精選30報酬指數","11,383.11","-","45.86","-0.40","",
"中小型A級動能50報酬指數","21,935.70","-","62.23","-0.28","",
"特選高息低波報酬指數","14,734.60","-","39.44","-0.27","",
"臺灣永續報酬指數","14,152.21","-","158.42","-1.11","",
"價值投資報酬指數","10,118.49","+","72.89","0.73","",
"存股雙十等權重報酬指數","12,239.22","-","104.77","-0.85","",
"特選大蘋果報酬指數","11,985.85","-","199.61","-1.64","",
"中小型300報酬指數","12,295.64","+","15.25","0.12","",
"臺灣500報酬指數","12,296.93","-","99.60","-0.80","",
"臺灣勞工權益報酬指數","11,786.93","-","127.31","-1.07","",
"微波高息精選20報酬指數","10,682.02","-","70.46","-0.66","",
"特選世代行動通訊報酬指數","10,374.82","-","63.28","-0.61","",
"智慧投資多因子30報酬指數","9,603.56","-","31.38","-0.33","",
"特選大蘋果報酬正向兩倍指數","24,766.54","-","838.88","-3.28","",
"特選大蘋果報酬反向一倍指數","4,005.18","+","64.55","1.64","",
"特選價值成長報酬指數","12,105.73","-","0.80","-0.01","",
"臺灣上櫃永續報酬指數","7,666.34","+","109.22","1.45","",
"特選台股領航報酬指數","12,493.67","-","185.99","-1.47","",
"特選Smart多因子報酬指數","9,423.93","-","59.23","-0.62","",
"特選ESG高股息報酬指數","8,458.33","-","132.55","-1.54","",
"特選上櫃ESG成長報酬指數","5,002.55","+","67.59","1.37","",
"特選上櫃ESG電子菁英報酬指數","5,163.83","+","52.01","1.02","",
"臺灣優息存股報酬指數","5,784.42","-","24.34","-0.42","",
"特選上櫃ESG永續高股息報酬指數","6,923.43","+","54.40","0.79","",
"特選臺灣金融高股息存股報酬指數","6,816.78","-","40.26","-0.59","",
"特選臺灣產業龍頭存股等權重報酬指數","6,673.16","-","31.52","-0.47","",
"上櫃ESG 30報酬指數","5,950.78","+","89.74","1.53","",
"臺灣ESG低碳50報酬指數","7,446.42","-","119.12","-1.57","",
"臺灣創新板報酬指數","7,499.77","+","12.45","0.17","",
"特選上櫃ESG龍頭報酬指數","5,507.35","+","84.49","1.56","",
"漲升股利精選高息50報酬指數","5,480.18","-","28.15","-0.51","",
"臺灣市值動能50報酬指數","4,266.51","-","34.14","-0.79","",
"臺灣護城河概念優選50報酬指數","4,339.90","-","56.44","-1.28","",
"特選臺灣中小型精選動能100報酬指數","4,118.34","+","22.81","0.56","",
"114年04月24日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","228,864,065,283","2,464,902,768","1,626,285",
"2.台灣存託憑證","111,237,797","18,710,026","4,521",
"3.受益憑證","0","0","0",
"4.ETF","18,917,950,398","836,842,597","287,581",
"5.受益證券","10,250,890","836,000","126",
"6.變更交易股票","8,045,194","902,847","1,887",
"7.認購(售)權證","988,811,110","1,034,457,000","38,677",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","2,912,320","311,000","58",
"14.創新板股票","91,629,581","1,172,609","1,116",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","228,963,740,058","2,466,978,224","1,629,288",
"總計(1~15)","248,994,902,573","4,358,134,847","1,960,251",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","3,380(14)","451(12)",
"下跌(跌停)","3,885(70)","471(0)",
"持平","784","101",
"未成交","25,215","5",
"無比價","1,834","10",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"114年04月24日 每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","14,351,450","29,832","2,335,488,916","163.90","164.05","161.30","161.90","-","0.95","161.85","38","161.90","11","0.00",
="0051","元大中型100","37,280","213","2,487,093","67.00","67.00","66.40","66.50","-","0.10","66.30","3","66.50","1","0.00",
="0052","富邦科技","504,541","1,026","79,126,810","158.00","158.00","154.90","155.45","-","1.85","155.40","1","155.45","2","0.00",
="0053","元大電子","3,121","101","266,742","85.70","85.70","85.50","85.50","-","0.55","85.30","1","86.05","3","0.00",
="0055","元大MSCI金融","246,068","534","6,330,844","25.86","25.88","25.69","25.85","-","0.01","25.75","1","25.85","49","0.00",
="0056","元大高股息","46,041,551","36,436","1,452,698,748","31.76","31.78","31.45","31.46","-","0.16","31.46","267","31.47","40","0.00",
="0057","富邦摩台","14,037","107","1,700,891","122.00","122.05","120.85","120.85","-","0.75","120.55","20","121.20","20","0.00",
="0061","元大寶滬深","382,690","140","7,145,908","18.66","18.75","18.61","18.66"," ","0.00","18.66","54","18.67","3","0.00",
="006203","元大MSCI台灣","9,816","103","740,050","75.80","75.80","75.20","75.20","-","0.75","72.00","1","75.15","5","0.00",
="006204","永豐臺灣加權","3,400","64","335,747","98.55","98.55","98.55","98.55","-","0.50","98.40","1","98.85","20","0.00",
="006205","富邦上証","174,157","201","5,638,205","32.39","32.43","32.28","32.36","+","0.06","32.31","100","32.33","1","0.00",
="006206","元大上證50","19,626","104","613,426","31.16","31.47","31.16","31.34","+","0.18","31.27","89","31.30","1","0.00",
="006207","復華滬深","66,513","18","1,620,574","24.31","24.46","24.31","24.34","+","0.01","24.32","50","24.34","1","0.00",
="006208","富邦台50","6,686,736","10,319","640,521,434","96.50","96.50","94.85","95.10","-","0.55","95.10","66","95.15","4","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.23","5","7.32","5","0.00",
="00631L","元大台灣50正2","9,179,254","6,550","1,471,593,727","162.20","162.50","158.30","158.60","-","2.50","158.60","197","158.65","6","0.00",
="00632R","元大台灣50反1","37,485,501","7,217","960,686,122","25.51","25.80","25.47","25.74","+","0.12","25.74","1,953","25.75","59","0.00",
="00633L","富邦上証正2","3,010,399","647","114,236,153","37.76","38.24","37.70","37.99","+","0.28","37.97","4","37.99","114","0.00",
="00634R","富邦上証反1","166,070","24","658,167","3.97","3.97","3.96","3.96","-","0.01","3.96","684","3.97","511","0.00",
="00635U","期元大S&P黃金","13,966,772","4,537","521,145,732","37.14","37.54","37.05","37.07","-","0.09","37.07","60","37.08","10","0.00",
="00636","國泰中國A50","506,420","376","11,481,163","22.66","22.78","22.63","22.68","+","0.06","22.67","164","22.68","10","0.00",
="00636K","國泰中國A50+U","200","2","1,400","7.00","7.00","7.00","7.00","+","0.01","6.98","10","7.03","2","0.00",
="00637L","元大滬深300正2","37,250,124","3,965","573,034,689","15.35","15.51","15.29","15.36","+","0.09","15.36","1,779","15.37","26","0.00",
="00638R","元大滬深300反1","226,381","49","1,896,669","8.41","8.42","8.36","8.40"," ","0.00","8.39","5","8.40","206","0.00",
="00639","富邦深100","393,455","311","4,401,253","11.21","11.25","11.11","11.14","-","0.06","11.14","3","11.15","5","0.00",
="00640L","富邦日本正2","864,951","337","39,898,369","46.09","46.55","45.78","45.78","+","0.31","45.78","88","45.81","1","0.00",
="00641R","富邦日本反1","1,546,839","211","9,529,622","6.16","6.20","6.15","6.19","-","0.02","6.18","173","6.19","265","0.00",
="00642U","期元大S&P石油","2,964,253","954","45,067,971","15.22","15.25","15.17","15.21","-","0.43","15.20","243","15.21","1,015","0.00",
="00643","群益深証中小","3,472,651","160","43,509,695","12.65","12.65","12.48","12.55","-","0.04","12.55","28","12.56","152","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","2.85","2","2.89","1","0.00",
="00645","富邦日本","350,368","476","12,650,160","36.04","36.21","35.94","35.95","+","0.25","35.95","10","35.96","3","0.00",
="00646","元大S&P500","1,828,732","1,411","99,947,886","54.75","54.80","54.45","54.55","-","0.05","54.50","1,010","54.55","7","0.00",
="00647L","元大S&P500正2","545,187","183","41,497,146","76.35","76.45","75.50","75.65","-","0.35","75.55","213","75.70","50","0.00",
="00648R","元大S&P500反1","2,186,794","180","12,166,674","5.54","5.58","5.54","5.58","+","0.03","5.57","81","5.58","2,568","0.00",
="00650L","復華香港正2","14,423,875","1,839","196,300,687","13.83","13.86","13.33","13.45","-","0.30","13.45","912","13.46","11","0.00",
="00651R","復華香港反1","1,271,129","106","8,365,364","6.56","6.64","6.55","6.62","+","0.08","6.61","186","6.62","128","0.00",
="00652","富邦印度","427,919","447","16,188,007","37.80","37.90","37.77","37.84","+","0.24","37.84","1","37.86","1","0.00",
="00653L","富邦印度正2","233,151","151","13,166,403","56.75","56.80","56.35","56.40","+","0.60","56.40","72","56.50","5","0.00",
="00654R","富邦印度反1","409,440","41","2,706,465","6.61","6.62","6.60","6.62","-","0.04","6.61","10","6.62","126","0.00",
="00655L","國泰中國A50正2","2,657,918","315","68,197,971","25.62","25.87","25.50","25.70","+","0.17","25.66","127","25.70","141","0.00",
="00656R","國泰中國A50反1","596,000","34","4,416,150","7.40","7.42","7.36","7.39","-","0.01","7.38","200","7.40","400","0.00",
="00657","國泰日經225","17,290","86","723,703","42.00","42.00","41.71","41.71","+","0.16","41.71","98","41.74","1","0.00",
="00657K","國泰日經225+U","200","2","2,600","13.00","13.00","13.00","13.00","+","0.15","12.81","4","12.98","2","0.00",
="00660","元大歐洲50","23,132","110","859,940","37.22","37.26","37.14","37.14","+","0.19","37.11","10","37.20","2","0.00",
="00661","元大日經225","105,979","127","4,834,018","45.62","45.77","45.49","45.49","+","0.26","45.48","1","45.49","193","0.00",
="00662","富邦NASDAQ","2,104,993","1,749","164,477,143","78.45","78.50","77.80","77.95","+","0.30","77.90","529","77.95","50","0.00",
="00663L","國泰臺灣加權正2","99,828","65","14,661,382","148.35","148.35","145.00","145.00","-","1.85","145.10","1","145.30","35","0.00",
="00664R","國泰臺灣加權反1","17,667,620","1,121","73,119,442","4.11","4.17","4.11","4.16","+","0.02","4.15","1,325","4.16","494","0.00",
="00665L","富邦琤肭磪囓2","41,138,556","4,136","391,601,490","9.70","9.72","9.35","9.41","-","0.24","9.41","412","9.42","65","0.00",
="00666R","富邦琤肭磪齯1","415,505","63","4,367,261","10.47","10.60","10.46","10.56","+","0.14","10.56","24","10.58","142","0.00",
="00668","國泰美國道瓊","311,752","222","14,566,355","46.73","46.81","46.67","46.67","-","0.09","46.67","22","46.69","2","0.00",
="00668K","國泰美國道瓊+U","200","2","2,882","14.41","14.41","14.41","14.41","+","0.16","--","0","--","0","0.00",
="00669R","國泰美國道瓊反1","2,563,599","247","18,108,576","7.04","7.08","7.04","7.08","+","0.05","7.07","111","7.08","1,905","0.00",
="00670L","富邦NASDAQ正2","1,778,650","1,098","170,471,009","96.35","96.35","95.10","95.45","+","0.45","95.40","11","95.45","23","0.00",
="00671R","富邦NASDAQ反1","23,428,834","716","90,282,050","3.83","3.87","3.83","3.87","+","0.01","3.86","1,064","3.87","1,026","0.00",
