"114年04月22日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣多因子優選高股息30報酬指數","9,086.09","-","70.86","-0.77","",
"特選臺灣優利高填息30報酬指數","8,165.09","-","106.07","-1.28","",
"特選臺灣科技優息報酬指數","8,728.85","-","96.80","-1.10","",
"臺灣半導體收益報酬指數","6,350.38","-","93.12","-1.45","",
"臺灣優選成長高股息報酬指數","7,112.34","-","136.32","-1.88","",
"特選臺灣ESG低碳高息40報酬指數","8,036.02","-","97.08","-1.19","",
"臺灣優選多因子30報酬指數","8,166.43","-","111.39","-1.35","",
"臺灣創新科技50報酬指數","6,666.34","-","145.71","-2.14","",
"臺灣全市場新經濟產業報酬指數","4,330.59","+","6.92","0.16","",
"臺灣ESG永續高股息等權重報酬指數","5,694.20","-","44.51","-0.78","",
"臺灣永續高息中小型報酬指數","5,137.23","-","50.62","-0.98","",
"特選臺灣高息優質成長報酬指數","5,524.95","-","78.47","-1.40","",
"特選臺灣高息動能報酬指數","6,276.61","-","48.35","-0.76","",
"臺灣電子成長高息等權重報酬指數","5,212.94","-","73.85","-1.40","",
"特選臺灣優利成長報酬指數","4,534.11","-","49.08","-1.07","",
"臺灣價值高息報酬指數","5,084.58","-","64.77","-1.26","",
"特選臺灣IC設計動能報酬指數","3,993.27","-","106.93","-2.61","",
"臺灣科技高股息報酬指數","4,772.85","-","58.95","-1.22","",
"臺灣趨勢動能高股息報酬指數","5,406.28","-","70.73","-1.29","",
"特選臺灣科技高息成長報酬指數","4,901.68","-","64.92","-1.31","",
"特選臺灣AI優息動能報酬指數","4,123.58","-","77.43","-1.84","",
"臺灣優選AI 50報酬指數","4,057.56","-","66.16","-1.60","",
"臺灣AI供應鏈聯盟報酬指數","4,373.03","-","105.70","-2.36","",
"台灣旗艦動能50報酬指數","4,620.68","-","73.35","-1.56","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","12,631.39","-","107.84","-0.85","",
"藍籌30報酬指數","12,764.94","-","240.47","-1.85","",
"工業菁英30報酬指數","12,927.80","-","181.74","-1.39","",
"低波動股利精選30報酬指數","11,301.19","-","53.45","-0.47","",
"中小型A級動能50報酬指數","21,177.40","-","415.77","-1.93","",
"特選高息低波報酬指數","14,456.37","-","102.94","-0.71","",
"臺灣永續報酬指數","13,710.95","-","249.70","-1.79","",
"價值投資報酬指數","9,736.40","-","126.83","-1.29","",
"存股雙十等權重報酬指數","11,833.24","-","242.45","-2.01","",
"特選大蘋果報酬指數","11,594.53","-","250.01","-2.11","",
"中小型300報酬指數","11,899.51","-","107.54","-0.90","",
"臺灣500報酬指數","11,910.34","-","187.29","-1.55","",
"臺灣勞工權益報酬指數","11,564.09","-","197.39","-1.68","",
"微波高息精選20報酬指數","10,602.25","-","72.32","-0.68","",
"特選世代行動通訊報酬指數","10,226.72","-","117.50","-1.14","",
"智慧投資多因子30報酬指數","9,512.27","+","7.86","0.08","",
"特選大蘋果報酬正向兩倍指數","23,236.83","-","1,024.18","-4.22","",
"特選大蘋果報酬反向一倍指數","4,152.26","+","85.83","2.11","",
"特選價值成長報酬指數","11,767.77","-","110.85","-0.93","",
"臺灣上櫃永續報酬指數","7,206.15","-","119.71","-1.63","",
"特選台股領航報酬指數","12,116.75","-","287.85","-2.32","",
"特選Smart多因子報酬指數","9,061.32","-","163.83","-1.78","",
"特選ESG高股息報酬指數","8,313.28","-","146.98","-1.74","",
"特選上櫃ESG成長報酬指數","4,655.29","-","113.04","-2.37","",
"特選上櫃ESG電子菁英報酬指數","4,822.75","-","114.40","-2.32","",
"臺灣優息存股報酬指數","5,689.43","-","38.33","-0.67","",
"特選上櫃ESG永續高股息報酬指數","6,599.92","-","73.63","-1.10","",
"特選臺灣金融高股息存股報酬指數","6,782.58","-","91.98","-1.34","",
"特選臺灣產業龍頭存股等權重報酬指數","6,514.43","-","50.28","-0.77","",
"上櫃ESG 30報酬指數","5,578.04","-","89.80","-1.58","",
"臺灣ESG低碳50報酬指數","7,229.87","-","137.54","-1.87","",
"臺灣創新板報酬指數","7,285.37","-","141.70","-1.91","",
"特選上櫃ESG龍頭報酬指數","5,232.46","-","68.95","-1.30","",
"漲升股利精選高息50報酬指數","5,339.59","-","49.01","-0.91","",
"臺灣市值動能50報酬指數","4,092.43","-","91.38","-2.18","",
"臺灣護城河概念優選50報酬指數","4,200.79","-","82.11","-1.92","",
"特選臺灣中小型精選動能100報酬指數","3,968.64","-","35.65","-0.89","",
"114年04月22日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","220,494,781,754","2,561,942,789","1,732,890",
"2.台灣存託憑證","101,975,268","18,119,658","4,485",
"3.受益憑證","0","0","0",
"4.ETF","28,240,196,897","1,203,179,567","462,610",
"5.受益證券","5,136,938","421,147","71",
"6.變更交易股票","10,070,135","1,083,494","1,854",
"7.認購(售)權證","1,040,087,640","1,095,349,000","38,297",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","1,360,790","200,000","84",
"14.創新板股票","110,374,630","1,425,108","1,387",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","220,615,226,519","2,564,451,391","1,736,131",
"總計(1~15)","250,003,984,052","4,881,720,763","2,241,678",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","2,049(17)","237(9)",
"下跌(跌停)","4,242(111)","717(1)",
"持平","492","78",
"未成交","25,807","3",
"無比價","2,467","3",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"114年04月22日 每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","21,039,511","55,872","3,298,295,836","157.55","157.90","155.95","155.95","-","2.65","155.95","123","156.00","20","0.00",
="0051","元大中型100","84,735","308","5,507,468","64.85","65.60","64.65","64.75","-","0.85","64.80","1","65.05","50","0.00",
="0052","富邦科技","754,212","1,661","115,302,350","153.00","154.15","151.70","153.00","-","1.50","153.00","105","153.55","1","0.00",
="0053","元大電子","4,157","114","342,045","83.10","83.10","81.95","81.95","-","1.65","79.00","1","90.00","1","0.00",
="0055","元大MSCI金融","158,231","494","4,045,378","25.80","25.80","25.50","25.53","-","0.37","25.53","1","25.57","4","0.00",
="0056","元大高股息","165,268,569","88,591","5,298,520,030","32.12","32.31","31.97","31.98","-","0.39","31.98","1,195","31.99","33","0.00",
="0057","富邦摩台","29,312","112","3,429,989","117.05","117.75","116.65","116.75","-","1.65","116.35","10","116.50","20","0.00",
="0061","元大寶滬深","170,696","108","3,169,628","18.55","18.62","18.52","18.62","+","0.04","18.58","56","18.62","22","0.00",
="006203","元大MSCI台灣","5,600","92","410,321","73.15","73.50","72.85","72.85","-","1.20","70.50","1","72.65","1","0.00",
="006204","永豐臺灣加權","2,050","79","196,299","95.75","95.75","95.75","95.75","-","1.30","95.55","1","95.75","20","0.00",
="006205","富邦上証","148,110","280","4,770,297","31.91","32.34","31.91","32.34","+","0.11","32.33","6","32.35","76","0.00",
="006206","元大上證50","43,564","118","1,357,953","31.16","31.20","31.02","31.19","+","0.02","31.19","87","31.23","1","0.00",
="006207","復華滬深","11,558","65","280,267","24.18","24.29","24.18","24.27","+","0.09","24.24","51","24.28","1","0.00",
="006208","富邦台50","10,376,436","25,258","955,153,655","92.20","92.80","91.60","91.65","-","1.55","91.60","88","91.65","578","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.24","5","7.33","5","0.00",
="00631L","元大台灣50正2","11,017,778","9,631","1,654,159,069","149.75","152.50","148.40","148.70","-","3.95","148.65","71","148.70","8","0.00",
="00632R","元大台灣50反1","62,058,843","10,583","1,648,524,220","26.60","26.73","26.39","26.68","+","0.33","26.68","66","26.69","44","0.00",
="00633L","富邦上証正2","6,673,365","741","249,101,641","37.00","37.70","36.90","37.70","+","0.55","37.69","68","37.70","21","0.00",
="00634R","富邦上証反1","261,131","38","1,041,938","4.00","4.02","3.98","3.98","-","0.01","3.96","709","3.98","558","0.00",
="00635U","期元大S&P黃金","28,228,018","8,954","1,093,468,009","38.42","39.42","38.23","38.83","+","0.76","38.82","57","38.83","128","0.00",
="00636","國泰中國A50","528,970","403","11,909,189","22.45","22.58","22.34","22.57","+","0.09","22.56","119","22.57","4","0.00",
="00636K","國泰中國A50+U","200","2","1,394","6.97","6.97","6.97","6.97","+","0.01","6.95","10","7.00","2","0.00",
="00637L","元大滬深300正2","33,591,872","3,520","508,493,233","14.98","15.29","14.94","15.29","+","0.24","15.28","103","15.29","1,297","0.00",
="00638R","元大滬深300反1","152,266","42","1,283,505","8.47","8.47","8.41","8.42","-","0.04","8.41","8","8.42","206","0.00",
="00639","富邦深100","930,615","259","10,300,765","11.08","11.10","11.04","11.07"," ","0.00","11.07","104","11.08","13","0.00",
="00640L","富邦日本正2","1,246,141","243","54,407,806","42.88","43.96","42.88","43.86","+","0.14","43.82","1","43.86","41","0.00",
="00641R","富邦日本反1","2,457,499","189","15,556,258","6.35","6.35","6.31","6.33","-","0.02","6.32","346","6.35","50","0.00",
="00642U","期元大S&P石油","1,852,820","392","28,404,679","15.33","15.39","15.28","15.31","-","0.01","15.30","945","15.31","8","0.00",
="00643","群益深証中小","1,921,524","150","23,831,874","12.40","12.43","12.36","12.42","+","0.05","12.42","41","12.43","24","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","2.79","4","2.82","1","0.00",
="00645","富邦日本","321,781","403","11,253,746","34.96","35.10","34.90","35.06","+","0.03","35.05","1","35.06","39","0.00",
="00646","元大S&P500","1,805,260","3,011","95,074,928","52.70","52.80","52.55","52.65","-","0.55","52.60","59","52.65","658","0.00",
="00647L","元大S&P500正2","377,306","379","26,723,948","70.80","71.15","70.60","70.60","-","1.85","70.60","105","70.70","8","0.00",
="00648R","元大S&P500反1","4,653,747","397","26,860,582","5.78","5.79","5.75","5.78","+","0.07","5.77","1,708","5.78","47","0.00",
="00650L","復華香港正2","18,176,316","1,641","233,446,795","12.80","13.04","12.58","13.04","+","0.21","13.04","951","13.05","123","0.00",
="00651R","復華香港反1","1,151,329","112","7,761,222","6.78","6.80","6.71","6.72","-","0.06","6.71","15","6.72","733","0.00",
="00652","富邦印度","758,565","580","28,501,607","37.52","37.65","37.47","37.64","+","0.13","37.63","94","37.64","17","0.00",
="00653L","富邦印度正2","346,231","272","19,346,989","55.10","56.25","55.10","56.25","+","0.55","56.20","18","56.25","27","0.00",
="00654R","富邦印度反1","518,719","62","3,441,660","6.67","6.67","6.62","6.62","-","0.02","6.62","7","6.63","25","0.00",
="00655L","國泰中國A50正2","2,892,646","347","72,823,635","25.16","25.53","24.96","25.53","+","0.35","25.51","4","25.53","317","0.00",
="00656R","國泰中國A50反1","96,050","26","713,132","7.47","7.47","7.40","7.40","-","0.05","7.39","260","7.41","467","0.00",
="00657","國泰日經225","21,472","73","876,579","40.80","40.93","40.72","40.83","-","0.09","40.79","123","40.83","100","0.00",
="00657K","國泰日經225+U","200","2","2,534","12.67","12.67","12.67","12.67","+","0.02","12.53","4","12.69","2","0.00",
="00660","元大歐洲50","45,724","120","1,647,507","36.01","36.08","35.96","36.04","-","0.01","36.03","3","36.06","1","0.00",
="00661","元大日經225","65,571","167","2,914,523","44.50","44.56","44.38","44.48","-","0.07","44.42","10","44.48","97","0.00",
="00662","富邦NASDAQ","2,502,410","2,402","187,059,409","74.70","74.95","74.60","74.65","-","1.00","74.65","53","74.70","590","0.00",
="00663L","國泰臺灣加權正2","24,690","25","3,377,925","139.20","139.20","136.05","136.10","-","3.60","135.95","7","136.10","34","0.00",
="00664R","國泰臺灣加權反1","23,633,230","1,675","101,164,535","4.29","4.31","4.25","4.31","+","0.06","4.30","147","4.31","1,382","0.00",
="00665L","富邦琤肭磪囓2","41,613,417","3,546","378,016,020","9.01","9.20","8.91","9.19","+","0.13","9.19","2,823","9.20","771","0.00",
="00666R","富邦琤肭磪齯1","238,200","35","2,560,900","10.78","10.83","10.70","10.70","-","0.09","10.69","1","10.70","99","0.00",
="00668","國泰美國道瓊","252,227","256","11,413,302","45.11","45.31","45.11","45.20","-","0.60","45.17","21","45.18","2","0.00",
="00668K","國泰美國道瓊+U","200","2","2,780","13.90","13.90","13.90","13.90","-","0.34","--","0","--","0","0.00",
="00669R","國泰美國道瓊反1","4,878,940","576","35,526,614","7.30","7.30","7.26","7.29","+","0.09","7.28","1,293","7.29","409","0.00",
="00670L","富邦NASDAQ正2","3,072,497","1,935","271,434,636","88.15","88.90","87.85","88.00","-","2.30","88.00","94","88.10","28","0.00",
="00671R","富邦NASDAQ反1","21,738,383","993","87,219,549","4.02","4.03","4.00","4.02","+","0.03","4.02","181","4.03","2,800","0.00",
