"114年04月15日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"特選臺灣ESG低碳高息40報酬指數","8,340.92","+","125.52","1.53","",
"臺灣優選多因子30報酬指數","8,566.96","+","168.16","2.00","",
"臺灣創新科技50報酬指數","7,105.77","+","98.49","1.41","",
"臺灣全市場新經濟產業報酬指數","4,461.52","+","125.18","2.89","",
"臺灣ESG永續高股息等權重報酬指數","5,961.03","+","151.97","2.62","",
"臺灣永續高息中小型報酬指數","5,317.54","+","125.07","2.41","",
"特選臺灣高息優質成長報酬指數","5,753.75","+","138.14","2.46","",
"特選臺灣高息動能報酬指數","6,457.54","+","89.83","1.41","",
"臺灣電子成長高息等權重報酬指數","5,447.81","+","146.98","2.77","",
"特選臺灣優利成長報酬指數","4,759.07","+","115.75","2.49","",
"臺灣價值高息報酬指數","5,306.09","+","94.47","1.81","",
"特選臺灣IC設計動能報酬指數","4,273.74","+","94.16","2.25","",
"臺灣科技高股息報酬指數","4,947.34","+","140.04","2.91","",
"臺灣趨勢動能高股息報酬指數","5,605.15","+","98.30","1.79","",
"特選臺灣科技高息成長報酬指數","5,131.65","+","83.56","1.66","",
"特選臺灣AI優息動能報酬指數","4,357.20","+","111.35","2.62","",
"臺灣優選AI 50報酬指數","4,286.95","+","130.98","3.15","",
"臺灣AI供應鏈聯盟報酬指數","4,676.12","+","112.26","2.46","",
"台灣旗艦動能50報酬指數","4,858.47","+","82.96","1.74","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","13,229.43","+","183.52","1.41","",
"藍籌30報酬指數","13,529.76","+","144.50","1.08","",
"工業菁英30報酬指數","13,597.29","+","256.20","1.92","",
"低波動股利精選30報酬指數","11,562.09","+","66.40","0.58","",
"中小型A級動能50報酬指數","22,871.35","+","1,059.39","4.86","",
"特選高息低波報酬指數","14,796.67","+","203.84","1.40","",
"臺灣永續報酬指數","14,439.36","+","174.81","1.23","",
"價值投資報酬指數","10,262.16","+","305.16","3.06","",
"存股雙十等權重報酬指數","12,507.69","+","213.53","1.74","",
"特選大蘋果報酬指數","12,203.25","+","170.30","1.42","",
"中小型300報酬指數","12,489.24","+","347.85","2.86","",
"臺灣500報酬指數","12,548.00","+","215.39","1.75","",
"臺灣勞工權益報酬指數","12,093.58","+","118.70","0.99","",
"微波高息精選20報酬指數","10,771.52","+","66.30","0.62","",
"特選世代行動通訊報酬指數","10,670.34","+","420.00","4.10","",
"智慧投資多因子30報酬指數","9,701.56","+","56.83","0.59","",
"特選大蘋果報酬正向兩倍指數","25,770.29","+","709.36","2.83","",
"特選大蘋果報酬反向一倍指數","3,949.51","-","56.70","-1.42","",
"特選價值成長報酬指數","12,238.24","+","293.22","2.45","",
"臺灣上櫃永續報酬指數","7,738.73","+","268.51","3.59","",
"特選台股領航報酬指數","12,835.88","+","84.96","0.67","",
"特選Smart多因子報酬指數","9,607.22","+","160.73","1.70","",
"特選ESG高股息報酬指數","8,705.73","+","87.46","1.01","",
"特選上櫃ESG成長報酬指數","5,054.92","+","163.83","3.35","",
"特選上櫃ESG電子菁英報酬指數","5,240.08","+","165.56","3.26","",
"臺灣優息存股報酬指數","5,946.99","+","76.50","1.30","",
"特選上櫃ESG永續高股息報酬指數","7,014.54","+","222.37","3.27","",
"特選臺灣金融高股息存股報酬指數","7,016.75","+","72.48","1.04","",
"特選臺灣產業龍頭存股等權重報酬指數","6,775.58","+","116.89","1.76","",
"上櫃ESG 30報酬指數","5,993.57","+","202.52","3.50","",
"臺灣ESG低碳50報酬指數","7,607.06","+","73.07","0.97","",
"臺灣創新板報酬指數","7,789.46","+","344.82","4.63","",
"特選上櫃ESG龍頭報酬指數","5,607.57","+","180.29","3.32","",
"漲升股利精選高息50報酬指數","5,554.44","+","102.65","1.88","",
"臺灣市值動能50報酬指數","4,360.43","+","62.36","1.45","",
"臺灣護城河概念優選50報酬指數","4,432.72","+","49.37","1.13","",
"特選臺灣中小型精選動能100報酬指數","4,176.75","+","114.46","2.82","",
"114年04月15日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","278,582,551,674","2,903,600,571","2,019,895",
"2.台灣存託憑證","146,244,231","24,240,330","6,201",
"3.受益憑證","0","0","0",
"4.ETF","25,551,175,578","1,148,444,970","386,149",
"5.受益證券","3,348,490","268,000","63",
"6.變更交易股票","26,838,093","3,105,463","1,998",
"7.認購(售)權證","1,020,385,510","1,160,225,000","41,136",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","4,696,830","530,000","121",
"14.創新板股票","226,483,308","2,569,429","2,584",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","278,835,873,075","2,909,275,463","2,024,477",
"總計(1~15)","305,561,723,714","5,242,983,763","2,458,147",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","4,965(111)","983(59)",
"下跌(跌停)","2,124(130)","37(0)",
"持平","435","17",
"未成交","24,885","1",
"無比價","3,009","0",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"114年04月15日 每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","19,827,286","37,396","3,265,491,048","164.05","165.50","163.30","165.35","+","1.65","165.30","15","165.35","31","0.00",
="0051","元大中型100","156,750","385","10,531,491","66.20","67.80","66.20","67.70","+","1.50","67.70","2","67.85","20","0.00",
="0052","富邦科技","629,915","1,269","101,124,455","160.00","161.65","159.20","161.10","+","1.95","161.10","9","161.20","1","0.00",
="0053","元大電子","10,105","101","873,733","86.00","87.05","86.00","87.05","+","1.50","86.90","1","90.00","1","0.00",
="0055","元大MSCI金融","106,549","417","2,815,468","26.27","26.50","26.26","26.50","+","0.37","26.46","1","26.55","1","0.00",
="0056","元大高股息","70,924,441","40,172","2,343,174,174","32.87","33.23","32.72","33.14","+","0.48","33.14","63","33.15","88","0.00",
="0057","富邦摩台","17,362","93","2,134,931","122.30","123.30","122.30","123.25","+","0.80","122.90","10","123.35","2","0.00",
="0061","元大寶滬深","203,290","329","3,736,474","18.40","18.49","18.32","18.35","-","0.05","18.35","61","18.37","1","0.00",
="006203","元大MSCI台灣","14,047","99","1,074,074","76.45","77.05","76.40","77.05","+","0.65","76.65","1","76.80","1","0.00",
="006204","永豐臺灣加權","21,426","91","2,136,311","99.80","100.50","99.55","100.50","+","1.60","100.30","1","100.70","1","0.00",
="006205","富邦上証","691,027","373","21,973,005","31.90","31.90","31.68","31.74","-","0.16","31.73","6","31.74","5","0.00",
="006206","元大上證50","169,138","303","5,181,634","30.50","30.78","30.50","30.67","-","0.03","30.67","7","30.68","1","0.00",
="006207","復華滬深","62,424","24","1,491,207","23.88","23.91","23.88","23.89","-","0.06","23.89","104","23.94","100","0.00",
="006208","富邦台50","7,196,633","17,334","696,158,088","96.40","97.20","96.00","97.00","+","1.05","97.00","27","97.05","12","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.15","5","7.24","5","0.00",
="00631L","元大台灣50正2","10,939,187","7,715","1,787,097,316","161.35","165.20","160.05","165.00","+","5.25","164.95","6","165.00","25","0.00",
="00632R","元大台灣50反1","59,281,277","11,999","1,512,905,102","25.63","25.76","25.40","25.42","-","0.41","25.41","935","25.42","81","0.00",
="00633L","富邦上証正2","7,964,635","852","289,111,507","36.29","36.72","36.06","36.46","+","0.23","36.46","107","36.47","17","0.00",
="00634R","富邦上証反1","364,190","39","1,466,664","4.05","4.06","4.01","4.03","-","0.02","4.03","42","4.04","200","0.00",
="00635U","期元大S&P黃金","3,394,570","1,291","122,248,552","35.98","36.14","35.88","36.05","+","0.04","36.03","5","36.05","84","0.00",
="00636","國泰中國A50","1,287,681","349","28,558,979","22.21","22.28","22.11","22.21","+","0.06","22.21","44","22.22","1","0.00",
="00636K","國泰中國A50+U","200","2","1,372","6.86","6.86","6.86","6.86","+","0.01","6.86","10","6.90","2","0.00",
="00637L","元大滬深300正2","37,866,495","3,677","557,960,984","14.72","14.86","14.64","14.78","+","0.17","14.78","89","14.79","8","0.00",
="00638R","元大滬深300反1","200,199","78","1,711,142","8.58","8.58","8.51","8.55","-","0.04","8.53","214","8.55","192","0.00",
="00639","富邦深100","1,316,990","431","14,525,236","11.04","11.07","10.98","11.01","-","0.01","11.01","94","11.02","5","0.00",
="00640L","富邦日本正2","1,002,878","382","43,479,523","43.39","43.58","43.10","43.27","+","0.42","43.27","2","43.28","25","0.00",
="00641R","富邦日本反1","969,381","119","6,133,846","6.32","6.35","6.29","6.35","-","0.01","6.33","264","6.35","349","0.00",
="00642U","期元大S&P石油","2,409,791","698","35,929,603","14.90","14.96","14.88","14.94","+","0.13","14.93","50","14.94","401","0.00",
="00643","群益深証中小","2,451,291","257","30,224,149","12.45","12.50","12.27","12.28","-","0.10","12.28","116","12.29","24","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","2.79","2","2.83","1","0.00",
="00645","富邦日本","381,999","565","13,294,144","34.79","34.89","34.73","34.78","+","0.05","34.78","2","34.81","54","0.00",
="00646","元大S&P500","6,352,523","4,381","348,377,803","54.95","54.95","54.75","54.80","-","0.30","54.80","42","54.85","281","0.00",
="00647L","元大S&P500正2","746,994","303","57,593,186","77.05","77.30","76.80","77.10","-","0.25","77.10","5","77.15","89","0.00",
="00648R","元大S&P500反1","2,084,275","151","11,516,866","5.51","5.54","5.51","5.54","+","0.01","5.53","241","5.54","823","0.00",
="00650L","復華香港正2","17,169,079","1,937","223,140,676","13.10","13.15","12.89","12.97","+","0.12","12.97","1,193","12.98","142","0.00",
="00651R","復華香港反1","1,620,713","192","10,888,893","6.64","6.75","6.64","6.73","-","0.02","6.72","30","6.73","501","0.00",
="00652","富邦印度","368,455","426","13,193,652","35.81","35.92","35.71","35.91","+","0.12","35.90","4","35.91","46","0.00",
="00653L","富邦印度正2","173,222","81","9,041,765","52.15","52.45","52.00","52.40","+","0.30","52.25","105","52.40","21","0.00",
="00654R","富邦印度反1","58,100","10","398,104","6.86","6.88","6.84","6.84","-","0.01","6.84","53","6.86","30","0.00",
="00655L","國泰中國A50正2","1,423,176","280","35,016,623","24.50","24.84","24.43","24.68","+","0.22","24.68","69","24.70","1","0.00",
="00656R","國泰中國A50反1","547,633","50","4,120,367","7.55","7.56","7.49","7.52","-","0.04","7.51","33","7.52","476","0.00",
="00657","國泰日經225","508,098","127","20,791,361","40.81","41.00","40.80","40.86","+","0.11","40.86","33","40.89","5","0.00",
="00657K","國泰日經225+U","200","2","2,534","12.67","12.67","12.67","12.67","+","0.12","12.58","4","12.74","2","0.00",
="00660","元大歐洲50","284,889","156","10,253,644","35.80","36.13","35.80","36.10","+","0.45","36.10","2","36.15","30","0.00",
="00661","元大日經225","103,290","160","4,605,487","44.38","44.68","44.38","44.59","+","0.21","44.59","1","44.61","23","0.00",
="00662","富邦NASDAQ","3,937,233","3,629","308,541,677","78.40","78.50","78.20","78.30","-","0.80","78.30","83","78.35","763","0.00",
="00663L","國泰臺灣加權正2","59,236","43","8,808,898","147.65","150.70","147.30","150.45","+","5.10","150.45","20","150.80","58","0.00",
="00664R","國泰臺灣加權反1","24,157,097","1,702","99,380,349","4.13","4.16","4.09","4.10","-","0.06","4.09","1,888","4.10","773","0.00",
="00665L","富邦琤肭磪囓2","47,652,368","4,228","443,731,519","9.36","9.45","9.23","9.29","+","0.06","9.29","2,547","9.30","166","0.00",
="00666R","富邦琤肭磪齯1","390,200","49","4,149,462","10.60","10.69","10.57","10.64","-","0.03","10.64","1","10.65","118","0.00",
="00668","國泰美國道瓊","18,317","113","873,070","47.61","47.73","47.61","47.69","+","0.04","47.69","30","47.71","100","0.00",
="00668K","國泰美國道瓊+U","200","2","2,956","14.78","14.78","14.78","14.78","+","0.04","--","0","--","0","0.00",
="00669R","國泰美國道瓊反1","1,937,470","251","13,347,054","6.90","6.90","6.88","6.90","-","0.02","6.89","51","6.90","2,552","0.00",
="00670L","富邦NASDAQ正2","2,713,982","2,179","264,177,177","97.30","97.75","96.95","97.35","-","1.70","97.30","22","97.35","7","0.00",
="00671R","富邦NASDAQ反1","14,898,358","530","56,955,773","3.83","3.83","3.81","3.83","+","0.02","3.82","2,738","3.83","3,050","0.00",
="00673R","期元大S&P原油反1","8,532,224","812","66,495,511","7.79","7.82","7.78","7.79","-","0.08","7.78","7,489","7.79","95","0.00",
="00674R","期元大S&P黃金反1","1,699,591","203","13,481,718","7.95","7.97","7.92","7.95"," ","0.00","7.94","20","7.95","331","0.00",
="00675L","富邦臺灣加權正2","6,436,770","4,212","417,924,647","64.30","65.75","63.75","65.65","+","2.10","65.60","532","65.65","78","0.00",
