"114年04月21日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"價值投資指數","6,768.58","-","134.19","-1.94","",
"存股雙十等權重指數","8,620.52","-","140.11","-1.60","",
"特選大蘋果指數","9,141.54","-","106.80","-1.15","",
"中小型300指數","9,634.77","-","193.18","-1.97","",
"臺灣500指數","9,690.06","-","138.01","-1.40","",
"臺灣勞工權益指數","8,790.88","-","83.80","-0.94","",
"微波高息精選20指數","8,370.73","-","35.75","-0.43","",
"特選世代行動通訊指數","8,455.97","-","16.77","-0.20","",
"智慧投資多因子30指數","7,333.35","-","81.71","-1.10","",
"臺股期貨指數","10,345.91","-","125.13","-1.20","",
"特選價值成長指數","8,861.19","-","172.94","-1.91","",
"臺灣上櫃永續指數","6,073.01","-","139.59","-2.25","",
"特選台股領航指數","9,921.99","-","112.90","-1.13","",
"特選Smart多因子指數","7,777.22","-","127.23","-1.61","",
"特選ESG高股息指數","6,473.21","-","97.04","-1.48","",
"特選上櫃ESG成長指數","4,224.57","-","73.78","-1.72","",
"特選上櫃ESG電子菁英指數","4,320.55","-","79.59","-1.81","",
"臺灣優息存股指數","4,841.69","-","81.81","-1.66","",
"特選上櫃ESG永續高股息指數","5,868.53","-","163.64","-2.71","",
"特選臺灣金融高股息存股指數","6,243.02","-","3.48","-0.06","",
"特選臺灣產業龍頭存股等權重指數","5,969.86","-","95.86","-1.58","",
"上櫃ESG 30指數","5,262.41","-","133.37","-2.47","",
"臺灣ESG低碳50指數","6,828.98","-","72.82","-1.06","",
"臺灣創新板指數","7,306.93","-","173.35","-2.32","",
"特選上櫃ESG龍頭指數","5,106.70","-","103.25","-1.98","",
"漲升股利精選高息50指數","5,087.69","-","74.77","-1.45","",
"臺灣市值動能50指數","4,158.76","-","67.35","-1.59","",
"臺灣淨零轉型ESG 50指數","--","","--","--","",
"臺灣護城河概念優選50指數","4,267.74","-","51.02","-1.18","",
"特選臺灣中小型精選動能100指數","3,999.95","-","89.79","-2.20","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","32,117.93","-","520.90","-1.60","",
"發行量加權股價報酬指數","42,353.26","-","640.26","-1.49","",
"臺灣公司治理100報酬指數","16,725.39","-","220.32","-1.30","",
"臺灣50報酬指數","35,486.41","-","484.91","-1.35","",
"臺灣50權重上限30%報酬指數","31,757.72","-","355.78","-1.11","",
"臺灣中型100報酬指數","33,898.59","-","556.97","-1.62","",
"臺灣資訊科技股報酬指數","64,863.18","-","1,002.80","-1.52","",
"臺灣發達報酬指數","17,926.80","-","313.00","-1.72","",
"臺灣高股息報酬指數","25,503.45","-","273.04","-1.06","",
"臺灣就業99報酬指數","19,404.02","-","220.87","-1.13","",
"臺灣高薪100報酬指數","17,094.41","-","212.46","-1.23","",
"未含金融電子報酬指數","29,314.20","-","575.78","-1.93","",
"小型股300報酬指數","13,374.38","-","325.06","-2.37","",
"水泥類報酬指數","311.12","-","1.00","-0.32","",
"食品類報酬指數","3,316.72","-","15.54","-0.47","",
"塑膠類報酬指數","196.04","-","4.43","-2.21","",
"紡織纖維類報酬指數","887.66","-","19.51","-2.15","",
"電機機械類報酬指數","486.74","-","13.26","-2.65","",
"電器電纜類報酬指數","122.87","-","3.04","-2.41","",
"化學生技醫療類報酬指數","192.10","-","4.80","-2.44","",
"化學類報酬指數","260.61","-","5.96","-2.24","",
"生技醫療類報酬指數","93.00","-","2.44","-2.56","",
"玻璃陶瓷類報酬指數","51.53","-","1.37","-2.59","",
"造紙類報酬指數","392.04","-","7.91","-1.98","",
"鋼鐵類報酬指數","213.26","-","7.06","-3.20","",
"橡膠類報酬指數","437.68","+","8.59","2.00","",
"汽車類報酬指數","572.60","-","5.13","-0.89","",
"電子工業類報酬指數","2,045.10","-","33.22","-1.60","",
"半導體類報酬指數","976.12","-","17.11","-1.72","",
"電腦及週邊設備類報酬指數","527.50","-","7.22","-1.35","",
"光電類報酬指數","51.52","-","0.94","-1.79","",
"通信網路類報酬指數","344.68","-","3.47","-1.00","",
"電子零組件類報酬指數","354.99","-","9.18","-2.52","",
"電子通路類報酬指數","582.66","-","6.50","-1.10","",
"資訊服務類報酬指數","511.91","-","12.42","-2.37","",
"其他電子類報酬指數","226.57","-","0.45","-0.20","",
"建材營造類報酬指數","1,064.22","-","19.18","-1.77","",
"航運類報酬指數","368.26","-","9.67","-2.56","",
"觀光餐旅類報酬指數","161.10","-","2.67","-1.63","",
"金融保險類報酬指數","3,572.29","-","3.04","-0.09","",
"貿易百貨類報酬指數","426.82","-","4.24","-0.98","",
"油電燃氣類報酬指數","87.61","-","1.35","-1.52","",
"綠能環保類報酬指數","98.03","-","1.76","-1.76","",
"數位雲端類報酬指數","56.13","-","1.81","-3.12","",
"運動休閒類報酬指數","83.95","-","1.88","-2.19","",
"居家生活類報酬指數","112.61","-","2.47","-2.15","",
"其他類報酬指數","507.88","-","12.19","-2.34","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","3,676.72","-","107.17","-2.83","",
"臺灣中小型公司治理報酬指數","11,521.56","-","277.57","-2.35","",
"臺灣IPO報酬指數","5,658.10","-","192.19","-3.29","",
"智慧中立報酬指數","4,940.97","-","31.48","-0.63","",
"加權指數掩護性臺指買權價外5%報酬指數","8,481.81","-","110.95","-1.29","",
"臺灣5G報酬指數","11,992.00","-","197.91","-1.62","",
"臺灣企業社會責任中小型報酬指數","12,475.13","-","265.16","-2.08","",
"特選臺灣電動車代表報酬指數","9,893.31","-","112.85","-1.13","",
"臺灣科技龍頭通訊報酬指數","9,964.80","-","124.13","-1.23","",
"臺灣全市場報酬指數","7,594.40","-","122.52","-1.59","",
"臺灣全市場半導體報酬指數","7,668.55","-","146.22","-1.87","",
"臺灣智慧移動與電動車報酬指數","5,690.73","-","88.18","-1.53","",
"特選小資高價30報酬指數","7,326.17","-","146.76","-1.96","",
"特選臺灣綠能及電動車報酬指數","5,912.71","-","90.86","-1.51","",
"特選臺灣智能車供應鏈聯盟報酬指數","6,968.91","-","94.39","-1.34","",
"臺灣全市場半導體精選30報酬指數","5,918.13","-","103.14","-1.71","",
"特選臺灣高股息30報酬指數","6,134.49","-","94.57","-1.52","",
"臺灣友善環境報酬指數","6,802.95","-","88.95","-1.29","",
"台灣永續價值報酬指數","6,012.88","-","57.03","-0.94","",
"特選臺灣IC設計報酬指數","4,484.48","-","89.95","-1.97","",
"特選臺灣環境永續高股息報酬指數","8,376.92","-","189.66","-2.21","",
"臺灣友善環境50報酬指數","5,690.49","-","67.28","-1.17","",
"特選臺灣IC設計產業代表報酬指數","5,877.19","-","89.85","-1.51","",
"特選臺灣綠能報酬指數","4,714.66","-","119.86","-2.48","",
"特選臺灣智慧50報酬指數","5,361.93","-","79.98","-1.47","",
"臺灣晶圓製造報酬指數","5,886.64","-","115.30","-1.92","",
"臺灣精選高息報酬指數","6,859.63","-","116.45","-1.67","",
"臺灣多因子優選高股息30報酬指數","9,156.95","-","128.10","-1.38","",
"特選臺灣優利高填息30報酬指數","8,271.16","-","104.92","-1.25","",
"特選臺灣科技優息報酬指數","8,825.65","-","71.73","-0.81","",
"臺灣半導體收益報酬指數","6,443.50","-","115.39","-1.76","",
"臺灣優選成長高股息報酬指數","7,248.66","-","131.26","-1.78","",
"特選臺灣ESG低碳高息40報酬指數","8,133.10","-","77.36","-0.94","",
"臺灣優選多因子30報酬指數","8,277.82","-","68.94","-0.83","",
"臺灣創新科技50報酬指數","6,812.05","-","126.76","-1.83","",
"臺灣全市場新經濟產業報酬指數","4,323.67","-","102.63","-2.32","",
"臺灣ESG永續高股息等權重報酬指數","5,738.71","-","120.76","-2.06","",
"臺灣永續高息中小型報酬指數","5,187.85","-","66.39","-1.26","",
"特選臺灣高息優質成長報酬指數","5,603.42","-","81.29","-1.43","",
"特選臺灣高息動能報酬指數","6,324.96","-","61.62","-0.96","",
"臺灣電子成長高息等權重報酬指數","5,286.79","-","97.34","-1.81","",
"特選臺灣優利成長報酬指數","4,583.19","-","90.14","-1.93","",
"臺灣價值高息報酬指數","5,149.35","-","76.82","-1.47","",
"特選臺灣IC設計動能報酬指數","4,100.20","-","88.85","-2.12","",
"臺灣科技高股息報酬指數","4,831.80","-","61.43","-1.26","",
"臺灣趨勢動能高股息報酬指數","5,477.01","-","69.81","-1.26","",
"特選臺灣科技高息成長報酬指數","4,966.60","-","74.19","-1.47","",
"特選臺灣AI優息動能報酬指數","4,201.01","-","83.03","-1.94","",
"臺灣優選AI 50報酬指數","4,123.72","-","94.47","-2.24","",
"臺灣AI供應鏈聯盟報酬指數","4,478.73","-","90.32","-1.98","",
"台灣旗艦動能50報酬指數","4,694.03","-","62.71","-1.32","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","12,739.23","-","211.16","-1.63","",
"藍籌30報酬指數","13,005.41","-","207.39","-1.57","",
"工業菁英30報酬指數","13,109.54","-","236.95","-1.78","",
"低波動股利精選30報酬指數","11,354.64","-","58.04","-0.51","",
"中小型A級動能50報酬指數","21,593.17","-","524.43","-2.37","",
"特選高息低波報酬指數","14,559.31","-","86.40","-0.59","",
"臺灣永續報酬指數","13,960.65","-","159.22","-1.13","",
"價值投資報酬指數","9,863.23","-","195.54","-1.94","",
"存股雙十等權重報酬指數","12,075.69","-","196.28","-1.60","",
"特選大蘋果報酬指數","11,844.54","-","138.37","-1.15","",
"中小型300報酬指數","12,007.05","-","240.74","-1.97","",
"臺灣500報酬指數","12,097.63","-","172.29","-1.40","",
"臺灣勞工權益報酬指數","11,761.48","-","112.11","-0.94","",
"微波高息精選20報酬指數","10,674.57","-","45.58","-0.43","",
"特選世代行動通訊報酬指數","10,344.22","-","20.51","-0.20","",
"智慧投資多因子30報酬指數","9,504.41","-","105.89","-1.10","",
"特選大蘋果報酬正向兩倍指數","24,261.01","-","573.54","-2.31","",
"特選大蘋果報酬反向一倍指數","4,066.43","+","46.42","1.15","",
"特選價值成長報酬指數","11,878.62","-","231.83","-1.91","",
"臺灣上櫃永續報酬指數","7,325.86","-","168.40","-2.25","",
"特選台股領航報酬指數","12,404.60","-","141.14","-1.13","",
"特選Smart多因子報酬指數","9,225.15","-","150.92","-1.61","",
"特選ESG高股息報酬指數","8,460.26","-","126.83","-1.48","",
"特選上櫃ESG成長報酬指數","4,768.33","-","83.29","-1.72","",
"特選上櫃ESG電子菁英報酬指數","4,937.15","-","90.96","-1.81","",
"臺灣優息存股報酬指數","5,727.76","-","96.78","-1.66","",
"特選上櫃ESG永續高股息報酬指數","6,673.55","-","186.10","-2.71","",
"特選臺灣金融高股息存股報酬指數","6,874.56","-","3.83","-0.06","",
"特選臺灣產業龍頭存股等權重報酬指數","6,564.71","-","105.42","-1.58","",
"上櫃ESG 30報酬指數","5,667.84","-","143.64","-2.47","",
"臺灣ESG低碳50報酬指數","7,367.41","-","78.56","-1.06","",
"臺灣創新板報酬指數","7,427.07","-","176.19","-2.32","",
"特選上櫃ESG龍頭報酬指數","5,301.41","-","107.19","-1.98","",
"漲升股利精選高息50報酬指數","5,388.60","-","79.19","-1.45","",
"臺灣市值動能50報酬指數","4,183.81","-","67.75","-1.59","",
"臺灣護城河概念優選50報酬指數","4,282.90","-","51.21","-1.18","",
"特選臺灣中小型精選動能100報酬指數","4,004.29","-","89.89","-2.20","",
"114年04月21日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","188,334,112,225","2,358,582,720","1,635,475",
"2.台灣存託憑證","111,223,669","19,193,975","4,703",
"3.受益憑證","0","0","0",
"4.ETF","24,133,447,675","1,057,790,390","437,763",
"5.受益證券","1,954,549","158,002","62",
"6.變更交易股票","15,800,254","1,729,884","2,376",
"7.認購(售)權證","954,919,510","1,048,044,000","35,354",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","2,185,610","289,000","78",
"14.創新板股票","92,607,450","1,160,853","1,159",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","188,442,519,929","2,361,473,457","1,639,010",
"總計(1~15)","213,646,250,942","4,486,948,824","2,116,970",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","1,595(10)","109(4)",
"下跌(跌停)","4,821(107)","893(6)",
"持平","278","30",
"未成交","25,779","4",
"無比價","2,572","2",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"114年04月21日 每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","17,835,479","52,059","2,837,544,386","160.75","160.75","158.50","158.60","-","2.30","158.60","184","158.65","82","0.00",
="0051","元大中型100","73,037","342","4,811,715","66.35","66.35","65.45","65.60","-","0.75","65.45","4","65.50","1","0.00",
="0052","富邦科技","599,657","1,415","93,029,765","157.15","157.15","154.20","154.50","-","2.65","154.50","3","154.65","1","0.00",
="0053","元大電子","12,110","121","1,012,854","84.45","84.45","83.20","83.60","-","1.25","83.25","1","84.40","1","0.00",
="0055","元大MSCI金融","91,388","342","2,366,160","26.02","26.02","25.80","25.90","-","0.12","25.84","55","25.93","4","0.00",
="0056","元大高股息","119,169,705","69,538","3,865,864,811","32.60","32.67","32.32","32.37","-","0.32","32.37","72","32.38","134","0.00",
="0057","富邦摩台","40,448","132","4,790,521","118.70","118.70","118.20","118.40","-","2.00","118.05","10","118.40","2","0.00",
="0061","元大寶滬深","128,449","175","2,386,916","18.59","18.62","18.52","18.58","+","0.06","18.55","53","18.59","3","0.00",
="006203","元大MSCI台灣","8,385","103","620,190","73.70","74.05","73.70","74.05","-","1.05","71.00","1","73.75","1","0.00",
="006204","永豐臺灣加權","3,060","113","297,099","97.05","97.05","97.05","97.05","-","1.20","96.70","1","97.05","20","0.00",
="006205","富邦上証","507,917","399","16,339,844","32.10","32.30","32.07","32.23","+","0.14","32.23","7","32.24","105","0.00",
="006206","元大上證50","36,626","245","1,142,809","30.60","31.60","30.60","31.17","+","0.06","31.17","4","31.18","1","0.00",
="006207","復華滬深","120,394","111","2,914,611","24.10","24.23","24.10","24.18","+","0.06","24.18","56","24.21","1","0.00",
="006208","富邦台50","9,614,899","23,847","898,029,011","94.35","94.35","93.05","93.20","-","1.35","93.15","96","93.20","32","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.24","5","7.32","5","0.00",
="00631L","元大台灣50正2","9,476,088","8,075","1,458,160,137","156.20","156.75","152.65","152.65","-","5.25","152.65","293","152.70","3","0.00",
="00632R","元大台灣50反1","52,259,651","8,003","1,371,858,774","26.08","26.36","26.03","26.35","+","0.42","26.34","167","26.35","306","0.00",
="00633L","富邦上証正2","4,993,974","475","186,041,338","37.10","37.53","37.05","37.15","+","0.13","37.15","230","37.18","1","0.00",
="00634R","富邦上証反1","121,999","24","487,385","4.02","4.02","3.99","3.99","-","0.03","3.99","721","4.01","699","0.00",
="00635U","期元大S&P黃金","19,464,984","5,791","738,505,691","37.98","38.60","37.69","38.07","+","0.59","38.06","67","38.07","3","0.00",
="00636","國泰中國A50","948,168","446","21,377,090","22.46","22.64","22.45","22.48","+","0.02","22.47","99","22.48","38","0.00",
="00636K","國泰中國A50+U","200","2","1,392","6.96","6.96","6.96","6.96","+","0.02","6.94","10","6.99","2","0.00",
="00637L","元大滬深300正2","31,965,235","3,499","483,206,883","15.04","15.23","15.02","15.05","+","0.09","15.05","563","15.06","41","0.00",
="00638R","元大滬深300反1","371,000","63","3,143,180","8.51","8.51","8.44","8.46","-","0.06","8.45","364","8.46","12","0.00",
="00639","富邦深100","917,893","359","10,139,068","10.99","11.08","10.99","11.07","+","0.08","11.06","33","11.07","140","0.00",
="00640L","富邦日本正2","1,278,131","379","55,911,263","43.94","44.00","43.50","43.72","-","1.07","43.72","6","43.73","11","0.00",
="00641R","富邦日本反1","3,691,068","197","23,357,991","6.32","6.35","6.30","6.35","+","0.09","6.34","63","6.35","379","0.00",
="00642U","期元大S&P石油","2,959,352","442","45,355,739","15.38","15.39","15.29","15.32","-","0.08","15.32","1,532","15.33","4","0.00",
="00643","群益深証中小","2,895,897","172","35,847,786","12.34","12.40","12.28","12.37","+","0.11","12.36","115","12.37","70","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","2.79","2","2.83","1","0.00",
="00645","富邦日本","310,357","500","10,873,436","35.06","35.12","34.95","35.03","-","0.44","35.03","5","35.04","1","0.00",
="00646","元大S&P500","3,130,097","3,274","166,937,396","53.60","53.60","53.15","53.20","-","1.00","53.15","570","53.20","143","0.00",
="00647L","元大S&P500正2","220,291","300","16,025,733","73.50","73.50","72.35","72.45","-","1.85","72.45","44","72.55","8","0.00",
="00648R","元大S&P500反1","4,236,226","272","24,168,597","5.68","5.72","5.68","5.71","+","0.11","5.70","1,260","5.71","137","0.00",
="00650L","復華香港正2","5,080,008","621","65,381,757","12.92","12.93","12.82","12.83","-","0.06","12.82","52","12.83","9","0.00",
="00651R","復華香港反1","269,999","43","1,828,953","6.75","6.80","6.75","6.78","+","0.01","6.78","5","6.79","57","0.00",
="00652","富邦印度","1,053,274","541","39,205,614","37.42","37.51","37.01","37.51","+","0.27","37.51","3","37.58","22","0.00",
="00653L","富邦印度正2","490,554","219","26,955,232","54.90","55.70","54.25","55.70","+","0.60","55.60","5","55.70","42","0.00",
="00654R","富邦印度反1","413,476","68","2,759,588","6.69","6.72","6.64","6.64","-","0.05","6.64","138","6.65","28","0.00",
="00655L","國泰中國A50正2","1,943,148","296","49,001,444","25.07","25.38","25.00","25.18","+","0.21","25.17","18","25.18","320","0.00",
="00656R","國泰中國A50反1","167,040","23","1,244,409","7.49","7.49","7.44","7.45","-","0.03","7.45","99","7.46","311","0.00",
="00657","國泰日經225","15,454","118","631,588","40.92","40.97","40.82","40.92","-","0.47","40.89","1","40.93","100","0.00",
="00657K","國泰日經225+U","200","2","2,530","12.65","12.65","12.65","12.65","-","0.09","12.56","4","12.72","2","0.00",
="00660","元大歐洲50","39,101","101","1,412,187","36.10","36.17","35.97","36.05","+","0.01","36.05","11","36.17","1","0.00",
="00661","元大日經225","147,140","169","6,560,513","44.72","44.73","44.48","44.55","-","0.57","44.55","1","44.59","100","0.00",
="00662","富邦NASDAQ","2,476,109","2,707","187,842,864","76.45","76.45","75.55","75.65","-","1.45","75.60","555","75.65","14","0.00",
="00663L","國泰臺灣加權正2","54,343","51","7,617,802","141.90","141.90","139.50","139.70","-","5.40","139.70","77","140.00","15","0.00",
="00664R","國泰臺灣加權反1","18,723,155","1,243","79,219,184","4.20","4.25","4.19","4.25","+","0.07","4.24","723","4.25","1,483","0.00",
="00665L","富邦琤肭磪囓2","15,893,086","1,429","143,521,022","9.07","9.08","8.94","9.06","+","0.01","9.05","37","9.06","151","0.00",
="00666R","富邦琤肭磪齯1","87,000","17","937,380","10.78","10.79","10.77","10.79","+","0.01","10.77","147","10.79","8","0.00",
="00668","國泰美國道瓊","316,542","212","14,541,095","46.59","46.59","45.80","45.80","-","1.51","45.80","18","45.81","3","0.00",
="00668K","國泰美國道瓊+U","200","2","2,848","14.24","14.24","14.24","14.24","+","0.01","--","0","--","0","0.00",
="00669R","國泰美國道瓊反1","4,341,847","415","31,215,272","7.10","7.20","7.10","7.20","+","0.20","7.19","308","7.20","2,288","0.00",
="00670L","富邦NASDAQ正2","1,795,320","1,423","162,965,298","91.50","91.50","90.00","90.30","-","2.65","90.30","34","90.35","2","0.00",
