"114年02月17日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"特選世代行動通訊指數","9,867.52","+","141.23","1.45","",
"智慧投資多因子30指數","7,700.01","+","40.81","0.53","",
"臺股期貨指數","12,732.85","+","173.71","1.38","",
"特選價值成長指數","10,280.48","+","143.72","1.42","",
"臺灣上櫃永續指數","7,435.54","+","81.21","1.10","",
"特選台股領航指數","12,001.61","+","213.91","1.81","",
"特選Smart多因子指數","9,510.65","+","140.27","1.50","",
"特選ESG高股息指數","7,215.25","+","88.65","1.24","",
"特選上櫃ESG成長指數","5,118.13","+","76.99","1.53","",
"特選上櫃ESG電子菁英指數","5,244.89","+","92.31","1.79","",
"臺灣優息存股指數","5,505.00","+","46.53","0.85","",
"特選上櫃ESG永續高股息指數","7,109.76","+","56.38","0.80","",
"特選臺灣金融高股息存股指數","6,958.62","+","58.51","0.85","",
"特選臺灣產業龍頭存股等權重指數","6,870.76","+","63.85","0.94","",
"上櫃ESG 30指數","6,517.59","+","64.11","0.99","",
"臺灣ESG低碳50指數","8,173.54","+","122.20","1.52","",
"臺灣創新板指數","9,640.08","+","14.03","0.15","",
"特選上櫃ESG龍頭指數","6,115.77","+","76.30","1.26","",
"漲升股利精選高息50指數","5,830.58","+","63.51","1.10","",
"臺灣市值動能50指數","5,189.58","+","88.33","1.73","",
"臺灣淨零轉型ESG 50指數","--","","--","--","",
"臺灣護城河概念優選50指數","5,184.88","+","89.53","1.76","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","39,463.21","+","579.12","1.49","",
"發行量加權股價報酬指數","51,975.47","+","779.93","1.52","",
"臺灣公司治理100報酬指數","20,483.48","+","357.21","1.77","",
"臺灣50報酬指數","44,050.32","+","817.69","1.89","",
"臺灣50權重上限30%報酬指數","38,428.44","+","600.79","1.59","",
"臺灣中型100報酬指數","41,028.22","+","366.00","0.90","",
"臺灣資訊科技股報酬指數","82,392.19","+","1,659.02","2.05","",
"臺灣發達報酬指數","21,068.93","+","199.54","0.96","",
"臺灣高股息報酬指數","28,823.48","+","263.65","0.92","",
"臺灣就業99報酬指數","22,873.19","+","264.36","1.17","",
"臺灣高薪100報酬指數","19,709.14","+","266.29","1.37","",
"未含金融電子報酬指數","34,113.23","+","240.15","0.71","",
"小型股300報酬指數","16,424.20","+","125.61","0.77","",
"水泥類報酬指數","333.68","+","3.48","1.05","",
"食品類報酬指數","3,610.97","+","23.50","0.66","",
"塑膠類報酬指數","224.44","+","2.95","1.33","",
"紡織纖維類報酬指數","1,069.35","-","8.23","-0.76","",
"電機機械類報酬指數","643.93","+","11.08","1.75","",
"電器電纜類報酬指數","160.86","-","0.04","-0.02","",
"化學生技醫療類報酬指數","244.00","-","0.37","-0.15","",
"化學類報酬指數","299.66","+","0.75","0.25","",
"生技醫療類報酬指數","124.73","-","0.45","-0.36","",
"玻璃陶瓷類報酬指數","60.57","-","0.46","-0.75","",
"造紙類報酬指數","470.27","+","5.60","1.21","",
"鋼鐵類報酬指數","243.96","-","2.49","-1.01","",
"橡膠類報酬指數","477.52","+","3.18","0.67","",
"汽車類報酬指數","644.15","+","3.57","0.56","",
"電子工業類報酬指數","2,586.21","+","47.26","1.86","",
"半導體類報酬指數","1,246.56","+","27.44","2.25","",
"電腦及週邊設備類報酬指數","645.80","+","5.10","0.80","",
"光電類報酬指數","64.25","+","1.00","1.58","",
"通信網路類報酬指數","381.06","+","2.91","0.77","",
"電子零組件類報酬指數","472.05","+","3.96","0.85","",
"電子通路類報酬指數","647.91","+","4.10","0.64","",
"資訊服務類報酬指數","626.01","+","5.19","0.84","",
"其他電子類報酬指數","294.10","+","5.31","1.84","",
"建材營造類報酬指數","1,208.10","+","11.72","0.98","",
"航運類報酬指數","401.99","+","7.49","1.90","",
"觀光餐旅類報酬指數","175.98","+","0.51","0.29","",
"金融保險類報酬指數","3,991.76","+","30.23","0.76","",
"貿易百貨類報酬指數","467.08","-","0.93","-0.20","",
"油電燃氣類報酬指數","95.50","+","2.61","2.81","",
"綠能環保類報酬指數","117.89","+","0.02","0.02","",
"數位雲端類報酬指數","68.18","-","0.14","-0.20","",
"運動休閒類報酬指數","103.19","+","0.02","0.02","",
"居家生活類報酬指數","138.03","+","2.70","2.00","",
"其他類報酬指數","604.92","+","1.76","0.29","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,778.81","-","6.63","-0.14","",
"臺灣中小型公司治理報酬指數","14,669.87","+","130.55","0.90","",
"臺灣IPO報酬指數","7,708.49","-","37.18","-0.48","",
"智慧中立報酬指數","4,826.57","-","0.48","-0.01","",
"加權指數掩護性臺指買權價外5%報酬指數","10,234.07","+","144.00","1.43","",
"臺灣5G報酬指數","14,422.80","+","220.87","1.56","",
"臺灣企業社會責任中小型報酬指數","15,093.00","+","126.86","0.85","",
"特選臺灣電動車代表報酬指數","12,103.13","+","113.14","0.94","",
"臺灣科技龍頭通訊報酬指數","12,209.99","+","217.73","1.82","",
"臺灣全市場報酬指數","9,322.97","+","136.29","1.48","",
"臺灣全市場半導體報酬指數","9,566.53","+","183.26","1.95","",
"臺灣智慧移動與電動車報酬指數","6,839.75","+","83.52","1.24","",
"特選小資高價30報酬指數","9,477.67","+","159.19","1.71","",
"特選臺灣綠能及電動車報酬指數","7,161.68","+","80.26","1.13","",
"特選臺灣智能車供應鏈聯盟報酬指數","8,648.23","+","158.44","1.87","",
"臺灣全市場半導體精選30報酬指數","7,361.58","+","158.53","2.20","",
"特選臺灣高股息30報酬指數","7,016.47","+","114.30","1.66","",
"臺灣友善環境報酬指數","8,209.74","+","110.83","1.37","",
"台灣永續價值報酬指數","7,254.33","+","105.77","1.48","",
"特選臺灣IC設計報酬指數","5,668.09","+","79.75","1.43","",
"特選臺灣環境永續高股息報酬指數","9,474.03","+","71.90","0.76","",
"臺灣友善環境50報酬指數","6,861.43","+","114.73","1.70","",
"特選臺灣IC設計產業代表報酬指數","7,192.24","+","127.89","1.81","",
"特選臺灣綠能報酬指數","5,820.49","+","24.86","0.43","",
"特選臺灣智慧50報酬指數","6,422.45","+","111.45","1.77","",
"臺灣晶圓製造報酬指數","7,149.78","+","141.38","2.02","",
"臺灣精選高息報酬指數","7,589.21","+","129.57","1.74","",
"臺灣多因子優選高股息30報酬指數","10,225.63","+","79.20","0.78","",
"特選臺灣優利高填息30報酬指數","9,101.90","+","80.29","0.89","",
"特選臺灣科技優息報酬指數","9,929.97","+","104.43","1.06","",
"臺灣半導體收益報酬指數","7,700.51","+","117.99","1.56","",
"臺灣優選成長高股息報酬指數","8,501.26","+","103.77","1.24","",
"特選臺灣ESG低碳高息40報酬指數","9,160.15","+","76.44","0.84","",
"臺灣優選多因子30報酬指數","9,440.71","+","101.71","1.09","",
"臺灣創新科技50報酬指數","8,509.31","+","162.23","1.94","",
"臺灣全市場新經濟產業報酬指數","5,163.96","+","12.28","0.24","",
"臺灣ESG永續高股息等權重報酬指數","6,774.26","+","27.92","0.41","",
"臺灣永續高息中小型報酬指數","5,977.80","+","76.05","1.29","",
"特選臺灣高息優質成長報酬指數","6,325.99","+","87.12","1.40","",
"特選臺灣高息動能報酬指數","6,934.38","+","53.75","0.78","",
"臺灣電子成長高息等權重報酬指數","6,230.21","+","40.40","0.65","",
"特選臺灣優利成長報酬指數","5,345.46","+","64.07","1.21","",
"臺灣價值高息報酬指數","5,861.68","+","67.23","1.16","",
"特選臺灣IC設計動能報酬指數","5,293.72","+","71.89","1.38","",
"臺灣科技高股息報酬指數","5,603.62","+","55.31","1.00","",
"臺灣趨勢動能高股息報酬指數","6,126.93","+","47.21","0.78","",
"特選臺灣科技高息成長報酬指數","5,579.42","+","73.59","1.34","",
"特選臺灣AI優息動能報酬指數","5,236.06","+","57.87","1.12","",
"臺灣優選AI 50報酬指數","5,130.24","+","51.64","1.02","",
"臺灣AI供應鏈聯盟報酬指數","5,677.62","+","72.62","1.30","",
"台灣旗艦動能50報酬指數","5,562.86","+","74.52","1.36","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","15,118.12","+","181.45","1.21","",
"藍籌30報酬指數","15,703.41","+","259.39","1.68","",
"工業菁英30報酬指數","16,159.92","+","260.62","1.64","",
"低波動股利精選30報酬指數","12,013.56","+","60.45","0.51","",
"中小型A級動能50報酬指數","29,399.85","+","529.70","1.83","",
"特選高息低波報酬指數","15,621.22","+","109.23","0.70","",
"臺灣永續報酬指數","16,861.26","+","264.13","1.59","",
"價值投資報酬指數","12,009.66","+","88.49","0.74","",
"存股雙十等權重報酬指數","14,133.30","+","289.02","2.09","",
"特選大蘋果報酬指數","14,944.67","+","187.75","1.27","",
"中小型300報酬指數","14,824.31","+","121.44","0.83","",
"臺灣500報酬指數","14,689.70","+","199.97","1.38","",
"臺灣勞工權益報酬指數","13,482.21","+","181.81","1.37","",
"微波高息精選20報酬指數","11,120.04","+","64.05","0.58","",
"特選世代行動通訊報酬指數","12,022.42","+","172.08","1.45","",
"智慧投資多因子30報酬指數","9,975.57","+","52.88","0.53","",
"特選大蘋果報酬正向兩倍指數","40,459.80","+","1,003.98","2.54","",
"特選大蘋果報酬反向一倍指數","3,368.48","-","43.41","-1.27","",
"特選價值成長報酬指數","13,776.26","+","192.59","1.42","",
"臺灣上櫃永續報酬指數","8,945.27","+","97.69","1.10","",
"特選台股領航報酬指數","14,980.62","+","267.01","1.81","",
"特選Smart多因子報酬指數","11,250.82","+","165.94","1.50","",
"特選ESG高股息報酬指數","9,417.70","+","115.72","1.24","",
"特選上櫃ESG成長報酬指數","5,775.70","+","86.88","1.53","",
"特選上櫃ESG電子菁英報酬指數","5,993.41","+","105.48","1.79","",
"臺灣優息存股報酬指數","6,504.90","+","54.97","0.85","",
"特選上櫃ESG永續高股息報酬指數","8,073.16","+","64.02","0.80","",
"特選臺灣金融高股息存股報酬指數","7,662.55","+","64.44","0.85","",
"特選臺灣產業龍頭存股等權重報酬指數","7,520.91","+","69.88","0.94","",
"上櫃ESG 30報酬指數","7,004.96","+","68.91","0.99","",
"臺灣ESG低碳50報酬指數","8,804.23","+","131.62","1.52","",
"臺灣創新板報酬指數","9,753.24","+","14.20","0.15","",
"特選上櫃ESG龍頭報酬指數","6,334.41","+","79.03","1.26","",
"漲升股利精選高息50報酬指數","6,162.41","+","67.13","1.10","",
"臺灣市值動能50報酬指數","5,209.83","+","88.66","1.73","",
"臺灣護城河概念優選50報酬指數","5,193.25","+","89.68","1.76","",
"114年02月17日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","337,049,047,517","3,459,086,343","2,282,109",
"2.台灣存託憑證","613,107,515","81,159,070","17,253",
"3.受益憑證","0","0","0",
"4.ETF","31,322,704,222","1,435,770,679","398,030",
"5.受益證券","1,899,176","161,078","36",
"6.變更交易股票","10,947,974","1,786,527","1,141",
"7.認購(售)權證","2,589,553,780","2,367,389,000","80,469",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","5,152,850","579,000","119",
"14.創新板股票","304,219,972","3,060,519","2,335",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","337,364,215,463","3,463,933,389","2,285,585",
"總計(1~15)","371,896,633,006","7,348,992,216","2,781,492",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","7,542(15)","632(9)",
"下跌(跌停)","3,984(44)","302(0)",
"持平","804","93",
"未成交","20,558","3",
"無比價","3,309","4",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"114年02月17日 每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","12,309,880","21,505","2,415,311,176","194.75","196.95","194.75","196.95","+","2.95","196.90","5","196.95","71","0.00",
="0051","元大中型100","255,782","486","20,226,370","78.50","79.25","78.50","79.25","+","0.85","79.15","19","79.25","7","0.00",
="0052","富邦科技","1,612,698","2,078","316,187,330","194.50","196.60","194.50","196.15","+","2.50","196.15","9","196.20","3","0.00",
="0053","元大電子","49,780","133","5,191,993","104.20","104.75","103.90","104.65","+","1.25","104.20","1","104.75","1","0.00",
="0055","元大MSCI金融","281,483","842","8,169,807","28.90","29.10","28.90","29.03","+","0.17","29.03","1","29.07","5","0.00",
="0056","元大高股息","32,514,485","22,339","1,188,586,194","36.30","36.68","36.30","36.60","+","0.31","36.60","220","36.61","158","0.00",
="0057","富邦摩台","16,544","103","2,416,507","144.75","146.40","144.75","146.40","+","2.20","146.25","20","146.60","20","0.00",
="0061","元大寶滬深","579,689","1,184","11,441,247","19.75","19.82","19.65","19.69","+","0.15","19.68","1","19.69","2","0.00",
="006203","元大MSCI台灣","11,338","121","1,033,984","90.70","91.55","90.70","91.55","+","1.40","91.25","3","91.40","1","0.00",
="006204","永豐臺灣加權","18,104","137","2,116,304","116.80","117.20","116.80","117.20","+","1.55","117.10","1","117.30","1","0.00",
="006205","富邦上証","691,586","644","23,135,345","33.43","33.64","33.30","33.41","+","0.21","33.40","2","33.42","115","0.00",
="006206","元大上證50","249,782","698","7,872,121","31.61","31.77","31.30","31.49","+","0.07","31.45","4","31.49","56","0.00",
="006207","復華滬深","175,562","554","4,496,301","25.57","25.72","25.45","25.57","+","0.16","25.51","50","25.57","156","0.00",
="006208","富邦台50","8,960,488","17,281","1,032,734,588","114.30","115.70","114.30","115.60","+","1.60","115.55","21","115.60","103","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.45","5","7.50","5","0.00",
="00631L","元大台灣50正2","6,784,112","7,580","1,660,532,963","241.95","246.40","241.95","246.35","+","7.35","246.30","11","246.35","90","0.00",
="00632R","元大台灣50反1","31,538,414","5,162","709,576,862","22.62","22.62","22.43","22.45","-","0.28","22.44","560","22.45","371","0.00",
="00633L","富邦上証正2","9,458,421","1,860","376,052,122","40.06","40.24","39.38","39.52","-","0.13","39.51","205","39.52","44","0.00",
="00634R","富邦上証反1","597,999","26","2,392,296","3.99","4.02","3.97","4.02"," ","0.00","4.00","803","4.02","699","0.00",
="00635U","期元大S&P黃金","2,005,762","1,368","65,576,775","32.55","32.82","32.53","32.81","-","0.46","32.80","2","32.81","194","0.00",
="00636","國泰中國A50","1,921,514","956","44,550,508","23.17","23.30","23.05","23.13","+","0.11","23.12","2","23.13","20","0.00",
="00636K","國泰中國A50+U","200","2","1,422","7.11","7.11","7.11","7.11","+","0.10","7.07","10","7.11","10","0.00",
="00637L","元大滬深300正2","94,647,629","11,389","1,526,453,154","16.30","16.33","15.96","16.04","-","0.05","16.04","454","16.05","2,172","0.00",
="00638R","元大滬深300反1","531,000","82","4,494,870","8.46","8.51","8.41","8.49"," ","0.00","8.49","20","8.50","265","0.00",
="00639","富邦深100","2,580,507","1,057","31,746,950","12.30","12.35","12.25","12.29","+","0.08","12.29","11","12.30","154","0.00",
="00640L","富邦日本正2","99,964","72","5,412,594","53.85","54.35","53.85","54.15","+","0.30","54.15","8","54.20","57","0.00",
="00641R","富邦日本反1","510,400","48","3,063,429","6.03","6.03","5.99","6.01"," ","0.00","6.00","9","6.01","545","0.00",
="00642U","期元大S&P石油","2,724,240","637","46,456,786","17.05","17.14","16.99","17.14","-","0.09","17.13","42","17.14","863","0.00",
="00643","群益深証中小","7,566,268","434","104,485,491","13.76","13.88","13.76","13.78","+","0.07","13.77","414","13.78","167","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.06","3","3.10","2","0.00",
="00645","富邦日本","704,063","803","26,860,296","38.08","38.20","38.02","38.14","+","0.12","38.14","227","38.15","1","0.00",
="00646","元大S&P500","7,484,282","4,110","469,737,852","62.70","62.85","62.65","62.80","-","0.05","62.75","435","62.80","125","0.00",
="00647L","元大S&P500正2","66,700","149","6,932,920","103.70","104.20","103.70","104.20","+","0.15","104.10","1","104.20","58","0.00",
="00648R","元大S&P500反1","597,400","53","3,005,720","5.03","5.04","5.02","5.02"," ","0.00","5.02","2,326","5.03","80","0.00",
="00650L","復華香港正2","37,965,578","4,585","583,267,302","15.15","15.73","15.03","15.13","+","0.16","15.12","23","15.13","77","0.00",
="00651R","復華香港反1","4,993,494","491","32,996,518","6.68","6.68","6.54","6.65","-","0.06","6.65","21","6.66","351","0.00",
="00652","富邦印度","1,113,514","1,314","39,976,366","35.99","36.00","35.75","35.88","-","0.11","35.88","2","35.90","10","0.00",
="00653L","富邦印度正2","695,142","467","36,413,304","52.60","52.65","51.95","52.50","-","0.30","52.45","6","52.50","32","0.00",
="00654R","富邦印度反1","49,400","21","343,306","6.95","6.98","6.93","6.96","+","0.01","6.95","5","6.96","94","0.00",
="00655L","國泰中國A50正2","7,494,714","1,233","201,360,889","27.12","27.20","26.57","26.72","-","0.01","26.72","16","26.73","11","0.00",
="00656R","國泰中國A50反1","79,200","24","591,322","7.45","7.51","7.44","7.51"," ","0.00","7.49","200","7.51","421","0.00",
="00657","國泰日經225","846,786","99","39,046,149","45.97","46.22","45.97","46.19","+","0.13","46.14","5","46.19","3","0.00",
="00657K","國泰日經225+U","200","2","2,828","14.14","14.14","14.14","14.14","+","0.03","14.13","10","14.17","10","0.00",
="00660","元大歐洲50","12,082","109","476,673","39.48","39.53","39.44","39.53","+","0.05","39.44","5","39.54","1","0.00",
="00661","元大日經225","197,103","199","9,900,364","50.20","50.35","50.15","50.30","+","0.10","50.25","2","50.30","196","0.00",
="00662","富邦NASDAQ","5,602,342","3,230","522,741,305","93.05","93.50","93.05","93.45","+","0.40","93.40","41","93.45","118","0.00",
="00663L","國泰臺灣加權正2","15,162","24","3,380,050","221.10","224.70","221.10","224.70","+","6.75","224.35","54","224.75","15","0.00",
="00664R","國泰臺灣加權反1","20,502,314","766","74,495,396","3.66","3.66","3.62","3.63","-","0.05","3.62","4,587","3.63","367","0.00",
="00665L","富邦琤肭磪囓2","107,422,137","8,261","1,170,628,402","10.83","11.18","10.63","10.72","+","0.14","10.71","113","10.72","2,534","0.00",
="00666R","富邦琤肭磪齯1","1,682,142","332","17,790,556","10.70","10.71","10.46","10.67","-","0.12","10.65","105","10.67","27","0.00",
="00668","國泰美國道瓊","86,721","181","4,601,012","53.10","53.10","53.00","53.05","-","0.30","53.05","5","53.10","7","0.00",
="00668K","國泰美國道瓊+U","200","2","3,236","16.18","16.18","16.18","16.18","-","0.05","16.16","12","16.20","9","0.00",
="00669R","國泰美國道瓊反1","3,377,070","92","21,714,320","6.44","6.44","6.42","6.43","+","0.02","6.42","1,744","6.43","63","0.00",
="00670L","富邦NASDAQ正2","1,157,502","1,064","167,452,092","144.10","144.95","144.10","144.90","+","1.70","144.90","90","144.95","6","0.00",
="00671R","富邦NASDAQ反1","7,143,421","338","23,965,544","3.37","3.37","3.35","3.35","-","0.02","3.35","1,180","3.36","2,974","0.00",
="00673R","期元大S&P原油反1","16,138,039","683","114,839,358","7.13","7.14","7.08","7.08","+","0.03","7.08","8,726","7.09","64","0.00",
="00674R","期元大S&P黃金反1","1,501,291","199","13,282,006","8.87","8.87","8.82","8.83","+","0.12","8.82","213","8.83","102","0.00",
="00675L","富邦臺灣加權正2","5,399,323","4,350","527,350,318","96.65","98.35","96.65","98.10","+","2.80","98.10","162","98.15","1","0.00",
