"114年02月19日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣永續高息中小型指數","5,672.70","+","34.21","0.61","",
"特選臺灣高息優質成長指數","6,065.55","+","10.81","0.18","",
"特選臺灣高息動能指數","6,661.50","-","2.22","-0.03","",
"臺灣電子成長高息等權重指數","6,047.11","+","53.57","0.89","",
"特選臺灣優利成長指數","5,117.50","+","16.24","0.32","",
"臺灣價值高息指數","5,619.00","+","11.72","0.21","",
"特選臺灣IC設計動能指數","5,143.51","-","6.41","-0.12","",
"臺灣科技高股息指數","5,375.57","+","34.26","0.64","",
"臺灣趨勢動能高股息指數","5,863.11","-","4.70","-0.08","",
"特選臺灣科技高息成長指數","5,353.91","+","38.65","0.73","",
"特選臺灣AI優息動能指數","5,116.86","-","18.90","-0.37","",
"臺灣優選AI 50指數","5,037.41","+","0.10","--","",
"臺灣AI供應鏈聯盟指數","5,711.82","-","32.67","-0.57","",
"台灣旗艦動能50指數","5,529.19","-","4.78","-0.09","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","49,785.01","-","566.84","-1.13","",
"金融類日報酬反向一倍指數","3,395.98","+","19.01","0.56","",
"漲升股利150指數","10,275.65","+","31.38","0.31","",
"藍籌30指數","11,464.11","-","46.19","-0.40","",
"工業菁英30指數","11,728.78","-","11.65","-0.10","",
"低波動股利精選30指數","8,606.93","-","19.54","-0.23","",
"中小型A級動能50指數","23,729.00","-","23.58","-0.10","",
"特選高息低波指數","10,271.32","+","6.70","0.07","",
"臺灣永續指數","12,372.64","-","46.14","-0.37","",
"價值投資指數","8,281.23","-","3.40","-0.04","",
"存股雙十等權重指數","10,128.17","-","23.98","-0.24","",
"特選大蘋果指數","11,646.06","+","41.53","0.36","",
"中小型300指數","12,003.24","+","43.81","0.37","",
"臺灣500指數","11,835.68","-","19.03","-0.16","",
"臺灣勞工權益指數","10,105.89","-","2.83","-0.03","",
"微波高息精選20指數","8,723.08","-","23.94","-0.27","",
"特選世代行動通訊指數","9,750.14","-","129.92","-1.31","",
"智慧投資多因子30指數","7,735.39","+","13.67","0.18","",
"臺股期貨指數","12,782.01","-","23.28","-0.18","",
"特選價值成長指數","10,323.96","+","24.07","0.23","",
"臺灣上櫃永續指數","7,649.12","-","18.50","-0.24","",
"特選台股領航指數","11,971.60","-","43.42","-0.36","",
"特選Smart多因子指數","9,546.28","-","23.09","-0.24","",
"特選ESG高股息指數","7,266.60","+","12.93","0.18","",
"特選上櫃ESG成長指數","5,265.53","-","32.00","-0.60","",
"特選上櫃ESG電子菁英指數","5,420.21","-","1.45","-0.03","",
"臺灣優息存股指數","5,512.91","-","5.19","-0.09","",
"特選上櫃ESG永續高股息指數","7,291.07","+","45.24","0.62","",
"特選臺灣金融高股息存股指數","6,919.62","-","56.35","-0.81","",
"特選臺灣產業龍頭存股等權重指數","6,851.98","+","9.19","0.13","",
"上櫃ESG 30指數","6,717.77","-","6.47","-0.10","",
"臺灣ESG低碳50指數","8,204.16","-","11.93","-0.15","",
"臺灣創新板指數","9,547.76","+","69.23","0.73","",
"特選上櫃ESG龍頭指數","6,267.33","-","27.51","-0.44","",
"漲升股利精選高息50指數","5,891.26","+","35.17","0.60","",
"臺灣市值動能50指數","5,192.27","-","35.37","-0.68","",
"臺灣淨零轉型ESG 50指數","--","","--","--","",
"臺灣護城河概念優選50指數","5,195.85","-","21.34","-0.41","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","39,665.92","-","84.20","-0.21","",
"發行量加權股價報酬指數","52,193.85","-","137.16","-0.26","",
"臺灣公司治理100報酬指數","20,552.67","-","102.45","-0.50","",
"臺灣50報酬指數","44,128.53","-","277.01","-0.62","",
"臺灣50權重上限30%報酬指數","38,425.47","-","168.07","-0.44","",
"臺灣中型100報酬指數","41,467.88","+","194.51","0.47","",
"臺灣資訊科技股報酬指數","82,897.99","-","434.26","-0.52","",
"臺灣發達報酬指數","20,885.22","-","31.38","-0.15","",
"臺灣高股息報酬指數","29,020.28","+","54.68","0.19","",
"臺灣就業99報酬指數","22,980.81","+","5.85","0.03","",
"臺灣高薪100報酬指數","19,748.57","-","24.71","-0.12","",
"未含金融電子報酬指數","34,137.56","+","114.10","0.34","",
"小型股300報酬指數","16,581.51","+","92.51","0.56","",
"水泥類報酬指數","329.83","-","2.96","-0.89","",
"食品類報酬指數","3,634.67","+","20.73","0.57","",
"塑膠類報酬指數","223.80","+","3.61","1.64","",
"紡織纖維類報酬指數","1,074.48","-","4.61","-0.43","",
"電機機械類報酬指數","648.21","+","3.37","0.52","",
"電器電纜類報酬指數","161.94","+","2.38","1.49","",
"化學生技醫療類報酬指數","239.77","+","0.92","0.39","",
"化學類報酬指數","302.00","+","1.73","0.58","",
"生技醫療類報酬指數","120.97","+","0.34","0.28","",
"玻璃陶瓷類報酬指數","60.29","+","0.53","0.89","",
"造紙類報酬指數","469.51","+","3.60","0.77","",
"鋼鐵類報酬指數","243.20","+","1.67","0.69","",
"橡膠類報酬指數","474.66","-","0.28","-0.06","",
"汽車類報酬指數","642.53","-","2.18","-0.34","",
"電子工業類報酬指數","2,602.21","-","9.81","-0.38","",
"半導體類報酬指數","1,253.51","-","7.14","-0.57","",
"電腦及週邊設備類報酬指數","657.17","+","0.03","--","",
"光電類報酬指數","65.04","+","0.92","1.43","",
"通信網路類報酬指數","378.40","-","4.26","-1.11","",
"電子零組件類報酬指數","474.42","+","1.25","0.26","",
"電子通路類報酬指數","654.72","+","5.59","0.86","",
"資訊服務類報酬指數","629.76","+","4.49","0.72","",
"其他電子類報酬指數","295.53","-","0.38","-0.13","",
"建材營造類報酬指數","1,212.04","-","1.28","-0.11","",
"航運類報酬指數","402.57","-","0.76","-0.19","",
"觀光餐旅類報酬指數","176.61","+","0.39","0.22","",
"金融保險類報酬指數","3,980.92","-","22.55","-0.56","",
"貿易百貨類報酬指數","470.39","+","1.79","0.38","",
"油電燃氣類報酬指數","94.34","+","0.51","0.54","",
"綠能環保類報酬指數","118.29","+","0.73","0.62","",
"數位雲端類報酬指數","68.66","+","0.21","0.31","",
"運動休閒類報酬指數","106.41","+","2.17","2.08","",
"居家生活類報酬指數","138.04","-","1.37","-0.98","",
"其他類報酬指數","606.46","+","1.22","0.20","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,648.58","+","7.59","0.16","",
"臺灣中小型公司治理報酬指數","14,778.16","-","47.19","-0.32","",
"臺灣IPO報酬指數","7,883.75","+","102.35","1.32","",
"智慧中立報酬指數","4,841.09","+","11.75","0.24","",
"加權指數掩護性臺指買權價外5%報酬指數","10,293.27","-","2.63","-0.03","",
"臺灣5G報酬指數","14,481.81","+","23.49","0.16","",
"臺灣企業社會責任中小型報酬指數","15,272.78","+","83.19","0.55","",
"特選臺灣電動車代表報酬指數","12,117.38","+","6.20","0.05","",
"臺灣科技龍頭通訊報酬指數","12,240.43","-","41.51","-0.34","",
"臺灣全市場報酬指數","9,366.23","-","20.04","-0.21","",
"臺灣全市場半導體報酬指數","9,644.14","+","17.18","0.18","",
"臺灣智慧移動與電動車報酬指數","6,873.75","+","7.40","0.11","",
"特選小資高價30報酬指數","9,535.59","-","68.47","-0.71","",
"特選臺灣綠能及電動車報酬指數","7,198.20","+","4.90","0.07","",
"特選臺灣智能車供應鏈聯盟報酬指數","8,691.41","-","19.93","-0.23","",
"臺灣全市場半導體精選30報酬指數","7,410.22","+","8.19","0.11","",
"特選臺灣高股息30報酬指數","7,040.34","+","13.72","0.20","",
"臺灣友善環境報酬指數","8,242.75","-","29.63","-0.36","",
"台灣永續價值報酬指數","7,273.01","-","32.41","-0.44","",
"特選臺灣IC設計報酬指數","5,658.94","-","14.66","-0.26","",
"特選臺灣環境永續高股息報酬指數","9,553.75","+","23.48","0.25","",
"臺灣友善環境50報酬指數","6,873.70","-","25.22","-0.37","",
"特選臺灣IC設計產業代表報酬指數","7,218.85","+","1.14","0.02","",
"特選臺灣綠能報酬指數","5,870.13","+","70.88","1.22","",
"特選臺灣智慧50報酬指數","6,415.39","-","52.78","-0.82","",
"臺灣晶圓製造報酬指數","7,231.11","+","5.40","0.07","",
"臺灣精選高息報酬指數","7,612.25","+","20.85","0.27","",
"臺灣多因子優選高股息30報酬指數","10,267.28","+","25.27","0.25","",
"特選臺灣優利高填息30報酬指數","9,148.58","+","17.18","0.19","",
"特選臺灣科技優息報酬指數","10,007.44","+","56.00","0.56","",
"臺灣半導體收益報酬指數","7,775.85","+","47.52","0.61","",
"臺灣優選成長高股息報酬指數","8,573.95","+","44.69","0.52","",
"特選臺灣ESG低碳高息40報酬指數","9,233.45","+","43.76","0.48","",
"臺灣優選多因子30報酬指數","9,412.70","-","43.78","-0.46","",
"臺灣創新科技50報酬指數","8,533.98","-","17.67","-0.21","",
"臺灣全市場新經濟產業報酬指數","5,227.59","+","41.31","0.80","",
"臺灣ESG永續高股息等權重報酬指數","6,840.37","+","36.92","0.54","",
"臺灣永續高息中小型報酬指數","6,034.47","+","36.39","0.61","",
"特選臺灣高息優質成長報酬指數","6,376.58","+","11.36","0.18","",
"特選臺灣高息動能報酬指數","6,957.33","-","2.32","-0.03","",
"臺灣電子成長高息等權重報酬指數","6,326.96","+","56.04","0.89","",
"特選臺灣優利成長報酬指數","5,379.86","+","17.07","0.32","",
"臺灣價值高息報酬指數","5,885.38","+","12.28","0.21","",
"特選臺灣IC設計動能報酬指數","5,271.59","-","6.57","-0.12","",
"臺灣科技高股息報酬指數","5,654.11","+","36.03","0.64","",
"臺灣趨勢動能高股息報酬指數","6,147.78","-","4.93","-0.08","",
"特選臺灣科技高息成長報酬指數","5,621.43","+","40.58","0.73","",
"特選臺灣AI優息動能報酬指數","5,275.21","-","19.49","-0.37","",
"臺灣優選AI 50報酬指數","5,189.97","+","0.11","--","",
"臺灣AI供應鏈聯盟報酬指數","5,721.32","-","32.72","-0.57","",
"台灣旗艦動能50報酬指數","5,561.47","-","4.81","-0.09","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","15,209.88","+","46.44","0.31","",
"藍籌30報酬指數","15,690.06","-","63.21","-0.40","",
"工業菁英30報酬指數","16,249.99","-","16.15","-0.10","",
"低波動股利精選30報酬指數","11,993.80","-","27.23","-0.23","",
"中小型A級動能50報酬指數","29,751.75","-","29.57","-0.10","",
"特選高息低波報酬指數","15,691.84","+","10.23","0.07","",
"臺灣永續報酬指數","16,900.74","-","63.02","-0.37","",
"價值投資報酬指數","12,047.05","-","4.94","-0.04","",
"存股雙十等權重報酬指數","14,184.62","-","33.59","-0.24","",
"特選大蘋果報酬指數","15,055.08","+","53.68","0.36","",
"中小型300報酬指數","14,930.55","+","54.49","0.37","",
"臺灣500報酬指數","14,746.08","-","23.71","-0.16","",
"臺灣勞工權益報酬指數","13,501.59","-","3.78","-0.03","",
"微波高息精選20報酬指數","11,116.93","-","30.52","-0.27","",
"特選世代行動通訊報酬指數","11,879.40","-","158.30","-1.32","",
"智慧投資多因子30報酬指數","10,021.40","+","17.71","0.18","",
"特選大蘋果報酬正向兩倍指數","41,058.73","+","291.76","0.72","",
"特選大蘋果報酬反向一倍指數","3,343.68","-","12.01","-0.36","",
"特選價值成長報酬指數","13,834.53","+","32.26","0.23","",
"臺灣上櫃永續報酬指數","9,202.23","-","22.25","-0.24","",
"特選台股領航報酬指數","14,943.16","-","54.19","-0.36","",
"特選Smart多因子報酬指數","11,292.96","-","27.32","-0.24","",
"特選ESG高股息報酬指數","9,484.72","+","16.88","0.18","",
"特選上櫃ESG成長報酬指數","5,942.04","-","36.11","-0.60","",
"特選上櫃ESG電子菁英報酬指數","6,193.75","-","1.66","-0.03","",
"臺灣優息存股報酬指數","6,514.25","-","6.13","-0.09","",
"特選上櫃ESG永續高股息報酬指數","8,279.04","+","51.37","0.62","",
"特選臺灣金融高股息存股報酬指數","7,619.60","-","62.05","-0.81","",
"特選臺灣產業龍頭存股等權重報酬指數","7,500.36","+","10.06","0.13","",
"上櫃ESG 30報酬指數","7,220.11","-","6.95","-0.10","",
"臺灣ESG低碳50報酬指數","8,837.22","-","12.85","-0.15","",
"臺灣創新板報酬指數","9,659.83","+","70.04","0.73","",
"特選上櫃ESG龍頭報酬指數","6,491.38","-","28.50","-0.44","",
"漲升股利精選高息50報酬指數","6,226.54","+","37.17","0.60","",
"臺灣市值動能50報酬指數","5,212.54","-","35.51","-0.68","",
"臺灣護城河概念優選50報酬指數","5,204.23","-","21.37","-0.41","",
"114年02月19日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","359,119,080,260","3,583,259,271","2,338,408",
"2.台灣存託憑證","245,208,723","33,924,659","7,505",
"3.受益憑證","0","0","0",
"4.ETF","27,374,494,306","1,236,572,533","347,749",
"5.受益證券","3,741,225","286,472","67",
"6.變更交易股票","9,126,690","1,176,481","904",
"7.認購(售)權證","2,635,969,420","2,428,621,000","79,942",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","6,329,010","810,000","97",
"14.創新板股票","239,322,569","2,583,718","2,299",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","359,367,529,519","3,587,019,470","2,341,611",
"總計(1~15)","389,633,272,203","7,287,234,134","2,776,971",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","5,840(22)","624(12)",
"下跌(跌停)","5,256(57)","303(0)",
"持平","1,142","100",
"未成交","20,944","1",
"無比價","3,349","6",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"114年02月19日 每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","12,820,440","23,441","2,531,376,761","197.65","197.90","197.00","197.30","-","0.35","197.25","2","197.30","1","0.00",
="0051","元大中型100","139,639","319","11,139,404","79.55","79.95","79.55","79.75","+","0.40","79.70","1","79.90","9","0.00",
="0052","富邦科技","727,568","1,654","143,708,641","197.30","198.10","197.00","197.60","+","0.30","197.60","34","197.65","1","0.00",
="0053","元大電子","14,322","140","1,511,344","105.40","106.20","105.30","105.80","+","0.40","105.50","2","105.80","1","0.00",
="0055","元大MSCI金融","96,690","248","2,805,116","29.05","29.10","28.94","29.00","-","0.03","29.00","5","29.01","3","0.00",
="0056","元大高股息","22,684,028","13,765","835,567,808","36.68","36.88","36.68","36.84","+","0.16","36.84","196","36.85","106","0.00",
="0057","富邦摩台","39,301","102","5,768,053","146.75","147.30","146.55","146.70","+","0.05","146.25","20","146.85","4","0.00",
="0061","元大寶滬深","410,098","274","8,039,891","19.68","19.68","19.50","19.62","-","0.08","19.62","3","19.63","61","0.00",
="006203","元大MSCI台灣","16,743","110","1,537,413","91.80","92.15","91.65","92.15","+","0.35","91.75","1","92.15","1","0.00",
="006204","永豐臺灣加權","7,997","126","942,230","117.65","118.10","117.65","117.90","+","0.25","117.30","100","118.20","9","0.00",
="006205","富邦上証","1,002,099","686","33,258,397","33.40","33.40","33.05","33.12","-","0.35","33.12","4","33.17","85","0.00",
="006206","元大上證50","361,199","262","11,316,405","31.59","31.59","31.25","31.26","-","0.38","31.25","3","31.26","2","0.00",
="006207","復華滬深","50,270","109","1,276,619","25.45","25.49","25.32","25.35","-","0.25","25.34","153","25.35","1","0.00",
="006208","富邦台50","10,888,734","15,125","1,261,202,999","116.15","116.20","115.45","115.50","-","0.65","115.50","42","115.55","8","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.40","5","7.45","5","0.00",
="00631L","元大台灣50正2","2,462,553","3,318","610,774,313","247.95","249.40","247.00","247.50","-","1.05","247.50","45","247.55","11","0.00",
="00632R","元大台灣50反1","12,388,856","2,385","276,853,916","22.38","22.39","22.31","22.35","-","0.02","22.35","2,326","22.36","140","0.00",
="00633L","富邦上証正2","7,486,578","1,681","297,388,944","39.71","40.07","39.41","39.65","-","0.72","39.65","14","39.72","133","0.00",
="00634R","富邦上証反1","55,000","12","219,990","4.00","4.02","3.98","4.02","+","0.03","4.00","705","4.02","698","0.00",
="00635U","期元大S&P黃金","1,098,669","692","36,468,105","33.15","33.31","33.10","33.18","+","0.23","33.18","3","33.19","234","0.00",
="00636","國泰中國A50","2,307,410","1,475","53,224,322","23.19","23.19","22.96","23.02","-","0.29","23.01","16","23.03","10","0.00",
="00636K","國泰中國A50+U","200","2","1,414","7.07","7.07","7.07","7.07","-","0.07","7.04","10","7.08","10","0.00",
="00637L","元大滬深300正2","68,632,834","10,518","1,106,391,337","16.12","16.26","16.00","16.08","-","0.28","16.08","163","16.09","22","0.00",
="00638R","元大滬深300反1","598,280","53","5,072,216","8.43","8.51","8.43","8.49","+","0.06","8.48","199","8.50","177","0.00",
="00639","富邦深100","1,484,322","768","18,087,874","12.19","12.25","12.12","12.21","-","0.10","12.20","57","12.21","54","0.00",
="00640L","富邦日本正2","104,284","71","5,641,454","54.40","54.40","53.85","54.15","-","0.55","54.15","188","54.20","1","0.00",
="00641R","富邦日本反1","337,264","40","2,020,873","5.97","6.01","5.97","6.00","+","0.04","5.99","569","6.00","7","0.00",
="00642U","期元大S&P石油","1,307,395","362","22,728,372","17.35","17.42","17.35","17.39","+","0.11","17.39","458","17.40","71","0.00",
="00643","群益深証中小","3,329,015","776","45,568,107","13.65","13.75","13.60","13.69","-","0.09","13.68","65","13.69","32","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.03","3","3.07","2","0.00",
="00645","富邦日本","338,754","211","12,926,679","38.41","38.41","38.07","38.14","-","0.26","38.14","76","38.16","4","0.00",
="00646","元大S&P500","6,252,603","2,187","392,493,176","62.70","62.90","62.70","62.70"," ","0.00","62.70","2,542","62.75","61","0.00",
="00647L","元大S&P500正2","91,996","153","9,605,997","104.40","104.50","104.30","104.35","+","0.15","104.30","111","104.40","1","0.00",
="00648R","元大S&P500反1","925,960","50","4,654,848","5.02","5.03","5.02","5.03","-","0.01","5.02","785","5.03","368","0.00",
="00650L","復華香港正2","17,434,417","2,711","271,500,892","15.62","15.76","15.31","15.64","-","0.25","15.63","9","15.64","1,246","0.00",
="00651R","復華香港反1","1,730,093","216","11,367,483","6.54","6.62","6.53","6.56","+","0.05","6.55","217","6.56","1","0.00",
="00652","富邦印度","427,705","370","15,372,026","35.83","36.12","35.79","35.94","+","0.11","35.93","5","35.94","10","0.00",
="00653L","富邦印度正2","413,965","271","21,795,122","52.45","53.05","52.20","52.65","+","0.40","52.60","13","52.65","51","0.00",
="00654R","富邦印度反1","102,010","19","706,759","6.91","6.96","6.91","6.96","-","0.02","6.95","5","6.96","39","0.00",
="00655L","國泰中國A50正2","4,802,294","905","128,831,424","26.91","27.09","26.63","26.83","-","0.48","26.81","1","26.83","183","0.00",
="00656R","國泰中國A50反1","125,310","23","939,776","7.49","7.52","7.47","7.47","+","0.05","7.49","400","7.51","500","0.00",
="00657","國泰日經225","940,516","406","43,387,028","46.28","46.28","46.09","46.16","-","0.27","46.16","40","46.20","184","0.00",
="00657K","國泰日經225+U","200","2","2,822","14.11","14.11","14.11","14.11","-","0.08","14.09","10","14.13","10","0.00",
="00660","元大歐洲50","50,736","94","2,023,222","39.87","39.89","39.87","39.88","+","0.11","39.87","2","39.91","20","0.00",
="00661","元大日經225","26,916","109","1,350,505","50.30","50.30","50.10","50.15","-","0.35","50.15","228","50.20","1","0.00",
="00662","富邦NASDAQ","4,427,791","2,117","414,448,375","93.70","93.75","93.50","93.55","-","0.10","93.50","284","93.55","154","0.00",
="00663L","國泰臺灣加權正2","17,118","9","3,875,629","226.45","226.65","225.75","225.75","-","0.55","225.75","14","226.20","51","0.00",
="00664R","國泰臺灣加權反1","6,062,010","330","21,893,817","3.62","3.62","3.60","3.62"," ","0.00","3.61","381","3.62","1,094","0.00",
="00665L","富邦琤肭磪囓2","69,012,121","6,369","764,326,786","11.12","11.23","10.87","11.10","-","0.24","11.10","3,222","11.11","47","0.00",
="00666R","富邦琤肭磪齯1","1,190,010","230","12,542,785","10.60","10.62","10.46","10.53","+","0.13","10.52","30","10.53","74","0.00",
="00668","國泰美國道瓊","148,233","204","7,884,178","53.15","53.20","53.10","53.15"," ","0.00","53.10","42","53.20","149","0.00",
="00668K","國泰美國道瓊+U","200","2","3,236","16.18","16.18","16.18","16.18"," ","0.00","16.16","12","16.20","9","0.00",
="00669R","國泰美國道瓊反1","1,662,050","48","10,673,460","6.42","6.43","6.42","6.42","-","0.01","6.42","2,064","6.43","280","0.00",
="00670L","富邦NASDAQ正2","1,034,904","906","149,930,060","144.85","145.10","144.65","144.65","-","0.05","144.65","63","144.70","18","0.00",
="00671R","富邦NASDAQ反1","2,239,765","168","7,499,029","3.35","3.36","3.34","3.36"," ","0.00","3.35","47","3.36","1,404","0.00",
="00673R","期元大S&P原油反1","9,994,282","745","69,950,561","7.02","7.02","6.98","7.00","-","0.05","6.99","1,224","7.00","1,198","0.00",
="00674R","期元大S&P黃金反1","1,992,719","253","17,395,319","8.76","8.76","8.70","8.75","-","0.06","8.74","4","8.75","386","0.00",
