"114年03月13日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣5G指數","11,079.40","-","132.76","-1.18","",
"臺灣企業社會責任中小型指數","11,673.07","-","196.65","-1.66","",
"特選臺灣電動車代表指數","9,625.13","-","95.66","-0.98","",
"臺灣科技龍頭通訊指數","9,658.20","-","140.97","-1.44","",
"臺灣全市場指數","7,632.71","-","103.74","-1.34","",
"臺灣全市場半導體指數","7,526.91","-","123.69","-1.62","",
"臺灣智慧移動與電動車指數","5,517.76","-","73.13","-1.31","",
"特選小資高價30指數","7,583.02","-","85.34","-1.11","",
"特選臺灣綠能及電動車指數","5,857.66","-","85.24","-1.43","",
"特選臺灣智能車供應鏈聯盟指數","6,918.06","-","107.56","-1.53","",
"臺灣全市場半導體精選30指數","5,895.29","-","90.38","-1.51","",
"特選臺灣高股息30指數","5,049.11","-","54.61","-1.07","",
"臺灣友善環境指數","6,790.63","-","87.28","-1.27","",
"台灣永續價值指數","6,180.30","-","73.12","-1.17","",
"特選臺灣IC設計指數","4,437.12","-","9.44","-0.21","",
"特選臺灣環境永續高股息指數","7,029.59","-","60.07","-0.85","",
"臺灣友善環境50指數","5,618.15","-","75.30","-1.32","",
"特選臺灣IC設計產業代表指數","5,662.34","-","23.56","-0.41","",
"特選臺灣綠能指數","5,063.13","-","49.61","-0.97","",
"特選臺灣智慧50指數","5,189.41","-","58.11","-1.11","",
"臺灣晶圓製造指數","5,877.15","-","96.38","-1.61","",
"臺灣精選高息指數","5,561.79","-","49.72","-0.89","",
"臺灣多因子優選高股息30指數","8,465.98","-","77.56","-0.91","",
"特選臺灣優利高填息30指數","7,337.25","-","62.72","-0.85","",
"特選臺灣科技優息指數","8,711.69","-","66.40","-0.76","",
"臺灣半導體收益指數","6,648.49","-","111.95","-1.66","",
"臺灣優選成長高股息指數","7,542.72","-","84.49","-1.11","",
"特選臺灣ESG低碳高息40指數","8,158.22","-","54.54","-0.66","",
"臺灣優選多因子30指數","8,655.94","-","96.60","-1.10","",
"臺灣創新科技50指數","7,254.14","-","102.53","-1.39","",
"臺灣全市場新經濟產業指數","4,737.45","-","97.70","-2.02","",
"臺灣ESG永續高股息等權重指數","6,173.73","-","85.54","-1.37","",
"臺灣永續高息中小型指數","5,619.31","-","58.76","-1.03","",
"特選臺灣高息優質成長指數","6,069.78","-","46.76","-0.76","",
"特選臺灣高息動能指數","6,568.94","-","35.48","-0.54","",
"臺灣電子成長高息等權重指數","5,903.44","-","42.40","-0.71","",
"特選臺灣優利成長指數","5,076.05","-","60.70","-1.18","",
"臺灣價值高息指數","5,528.85","-","54.61","-0.98","",
"特選臺灣IC設計動能指數","4,711.02","-","35.53","-0.75","",
"臺灣科技高股息指數","5,310.33","-","73.34","-1.36","",
"臺灣趨勢動能高股息指數","5,839.05","-","15.53","-0.27","",
"特選臺灣科技高息成長指數","5,354.41","-","66.29","-1.22","",
"特選臺灣AI優息動能指數","4,764.44","-","55.48","-1.15","",
"臺灣優選AI 50指數","4,786.44","-","29.81","-0.62","",
"臺灣AI供應鏈聯盟指數","5,271.03","-","25.90","-0.49","",
"台灣旗艦動能50指數","5,222.16","-","40.65","-0.77","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","48,294.08","-","238.89","-0.49","",
"金融類日報酬反向一倍指數","3,445.34","+","8.46","0.25","",
"漲升股利150指數","9,774.30","-","128.20","-1.29","",
"藍籌30指數","10,633.39","-","152.30","-1.41","",
"工業菁英30指數","10,945.69","-","185.24","-1.66","",
"低波動股利精選30指數","8,690.34","-","1.31","-0.02","",
"中小型A級動能50指數","21,408.45","-","32.73","-0.15","",
"特選高息低波指數","10,308.35","+","6.97","0.07","",
"臺灣永續指數","11,560.81","-","154.43","-1.32","",
"價值投資指數","7,925.35","-","122.03","-1.52","",
"存股雙十等權重指數","9,858.06","-","96.02","-0.96","",
"特選大蘋果指數","10,676.62","-","173.19","-1.60","",
"中小型300指數","11,445.33","-","120.84","-1.04","",
"臺灣500指數","11,107.38","-","141.70","-1.26","",
"臺灣勞工權益指數","9,752.53","-","89.07","-0.91","",
"微波高息精選20指數","8,789.84","-","8.96","-0.10","",
"特選世代行動通訊指數","9,441.62","-","32.53","-0.34","",
"智慧投資多因子30指數","7,810.63","-","24.89","-0.32","",
"臺股期貨指數","11,867.57","-","168.93","-1.40","",
"特選價值成長指數","10,181.32","-","160.96","-1.56","",
"臺灣上櫃永續指數","7,402.65","-","71.86","-0.96","",
"特選台股領航指數","11,193.22","-","144.71","-1.28","",
"特選Smart多因子指數","8,965.16","-","108.32","-1.19","",
"特選ESG高股息指數","6,989.21","-","23.56","-0.34","",
"特選上櫃ESG成長指數","5,151.39","-","20.81","-0.40","",
"特選上櫃ESG電子菁英指數","5,250.83","-","21.80","-0.41","",
"臺灣優息存股指數","5,429.31","-","47.71","-0.87","",
"特選上櫃ESG永續高股息指數","7,087.38","-","98.83","-1.38","",
"特選臺灣金融高股息存股指數","6,803.04","-","19.84","-0.29","",
"特選臺灣產業龍頭存股等權重指數","6,681.89","-","63.91","-0.95","",
"上櫃ESG 30指數","6,481.85","-","53.01","-0.81","",
"臺灣ESG低碳50指數","7,633.64","-","107.22","-1.39","",
"臺灣創新板指數","8,838.39","-","82.54","-0.93","",
"特選上櫃ESG龍頭指數","6,197.22","-","84.84","-1.35","",
"漲升股利精選高息50指數","5,747.98","-","57.81","-1.00","",
"臺灣市值動能50指數","4,810.47","-","62.62","-1.29","",
"臺灣淨零轉型ESG 50指數","--","","--","--","",
"臺灣護城河概念優選50指數","4,835.13","-","67.02","-1.37","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","36,980.70","-","522.19","-1.39","",
"發行量加權股價報酬指數","48,563.54","-","698.83","-1.42","",
"臺灣公司治理100報酬指數","18,925.67","-","296.55","-1.54","",
"臺灣50報酬指數","40,322.87","-","682.90","-1.67","",
"臺灣50權重上限30%報酬指數","35,829.62","-","452.61","-1.25","",
"臺灣中型100報酬指數","39,499.02","-","417.88","-1.05","",
"臺灣資訊科技股報酬指數","74,431.48","-","1,480.50","-1.95","",
"臺灣發達報酬指數","20,487.52","-","155.54","-0.75","",
"臺灣高股息報酬指數","28,240.13","-","231.50","-0.81","",
"臺灣就業99報酬指數","21,962.45","-","249.65","-1.12","",
"臺灣高薪100報酬指數","19,070.32","-","184.81","-0.96","",
"未含金融電子報酬指數","33,429.10","-","432.41","-1.28","",
"小型股300報酬指數","15,943.53","-","169.07","-1.05","",
"水泥類報酬指數","339.39","-","6.35","-1.84","",
"食品類報酬指數","3,588.52","-","25.26","-0.70","",
"塑膠類報酬指數","215.43","-","7.86","-3.52","",
"紡織纖維類報酬指數","1,062.98","-","20.86","-1.92","",
"電機機械類報酬指數","610.63","-","6.43","-1.04","",
"電器電纜類報酬指數","153.59","-","2.56","-1.64","",
"化學生技醫療類報酬指數","228.55","-","1.73","-0.75","",
"化學類報酬指數","307.91","-","4.51","-1.44","",
"生技醫療類報酬指數","111.09","-","0.38","-0.34","",
"玻璃陶瓷類報酬指數","62.07","+","0.68","1.11","",
"造紙類報酬指數","456.46","-","5.12","-1.11","",
"鋼鐵類報酬指數","255.52","-","3.53","-1.36","",
"橡膠類報酬指數","457.78","-","4.24","-0.92","",
"汽車類報酬指數","627.05","+","0.36","0.06","",
"電子工業類報酬指數","2,365.85","-","39.63","-1.65","",
"半導體類報酬指數","1,117.62","-","24.42","-2.14","",
"電腦及週邊設備類報酬指數","615.66","-","2.77","-0.45","",
"光電類報酬指數","61.17","-","1.89","-3.00","",
"通信網路類報酬指數","376.23","+","1.04","0.28","",
"電子零組件類報酬指數","448.81","-","2.39","-0.53","",
"電子通路類報酬指數","637.00","+","6.19","0.98","",
"資訊服務類報酬指數","582.98","-","2.76","-0.47","",
"其他電子類報酬指數","270.99","-","3.73","-1.36","",
"建材營造類報酬指數","1,201.68","-","0.14","-0.01","",
"航運類報酬指數","406.31","-","3.24","-0.79","",
"觀光餐旅類報酬指數","175.48","-","3.63","-2.03","",
"金融保險類報酬指數","3,921.88","-","9.68","-0.25","",
"貿易百貨類報酬指數","456.72","-","7.23","-1.56","",
"油電燃氣類報酬指數","92.26","-","2.51","-2.65","",
"綠能環保類報酬指數","113.32","-","1.75","-1.52","",
"數位雲端類報酬指數","65.31","-","1.15","-1.73","",
"運動休閒類報酬指數","100.25","-","2.85","-2.76","",
"居家生活類報酬指數","132.72","-","1.31","-0.98","",
"其他類報酬指數","582.90","-","10.91","-1.84","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,360.56","-","30.90","-0.70","",
"臺灣中小型公司治理報酬指數","13,826.79","-","196.84","-1.40","",
"臺灣IPO報酬指數","7,257.02","-","56.47","-0.77","",
"智慧中立報酬指數","5,015.95","+","9.66","0.19","",
"加權指數掩護性臺指買權價外5%報酬指數","9,603.20","-","138.15","-1.42","",
"臺灣5G報酬指數","13,477.16","-","161.49","-1.18","",
"臺灣企業社會責任中小型報酬指數","14,740.59","-","244.12","-1.63","",
"特選臺灣電動車代表報酬指數","11,498.68","-","114.28","-0.98","",
"臺灣科技龍頭通訊報酬指數","11,320.65","-","165.23","-1.44","",
"臺灣全市場報酬指數","8,746.06","-","118.62","-1.34","",
"臺灣全市場半導體報酬指數","8,787.81","-","144.18","-1.61","",
"臺灣智慧移動與電動車報酬指數","6,446.62","-","85.43","-1.31","",
"特選小資高價30報酬指數","8,593.49","-","96.71","-1.11","",
"特選臺灣綠能及電動車報酬指數","6,799.00","-","98.94","-1.43","",
"特選臺灣智能車供應鏈聯盟報酬指數","7,986.91","-","124.18","-1.53","",
"臺灣全市場半導體精選30報酬指數","6,757.76","-","103.60","-1.51","",
"特選臺灣高股息30報酬指數","6,931.72","-","74.98","-1.07","",
"臺灣友善環境報酬指數","7,751.73","-","99.62","-1.27","",
"台灣永續價值報酬指數","6,849.10","-","81.03","-1.17","",
"特選臺灣IC設計報酬指數","5,221.69","-","11.11","-0.21","",
"特選臺灣環境永續高股息報酬指數","9,531.60","-","72.01","-0.75","",
"臺灣友善環境50報酬指數","6,423.31","-","86.09","-1.32","",
"特選臺灣IC設計產業代表報酬指數","6,672.03","-","27.76","-0.41","",
"特選臺灣綠能報酬指數","5,645.29","-","55.31","-0.97","",
"特選臺灣智慧50報酬指數","6,013.94","-","67.35","-1.11","",
"臺灣晶圓製造報酬指數","6,696.01","-","109.81","-1.61","",
"臺灣精選高息報酬指數","7,595.83","-","67.91","-0.89","",
"臺灣多因子優選高股息30報酬指數","10,158.83","-","93.08","-0.91","",
"特選臺灣優利高填息30報酬指數","9,130.00","-","78.04","-0.85","",
"特選臺灣科技優息報酬指數","9,723.79","-","74.12","-0.76","",
"臺灣半導體收益報酬指數","7,354.11","-","123.82","-1.66","",
"臺灣優選成長高股息報酬指數","8,325.91","-","93.26","-1.11","",
"特選臺灣ESG低碳高息40報酬指數","9,047.88","-","57.21","-0.63","",
"臺灣優選多因子30報酬指數","9,231.05","-","103.03","-1.10","",
"臺灣創新科技50報酬指數","7,787.71","-","109.94","-1.39","",
"臺灣全市場新經濟產業報酬指數","5,047.77","-","104.10","-2.02","",
"臺灣ESG永續高股息等權重報酬指數","6,715.54","-","84.83","-1.25","",
"臺灣永續高息中小型報酬指數","5,977.67","-","62.52","-1.04","",
"特選臺灣高息優質成長報酬指數","6,381.03","-","49.15","-0.76","",
"特選臺灣高息動能報酬指數","6,860.67","-","37.05","-0.54","",
"臺灣電子成長高息等權重報酬指數","6,178.49","-","44.37","-0.71","",
"特選臺灣優利成長報酬指數","5,336.29","-","63.81","-1.18","",
"臺灣價值高息報酬指數","5,790.95","-","57.21","-0.98","",
"特選臺灣IC設計動能報酬指數","4,829.55","-","36.42","-0.75","",
"臺灣科技高股息報酬指數","5,585.50","-","77.13","-1.36","",
"臺灣趨勢動能高股息報酬指數","6,122.55","-","16.29","-0.27","",
"特選臺灣科技高息成長報酬指數","5,621.95","-","69.61","-1.22","",
"特選臺灣AI優息動能報酬指數","4,913.49","-","57.22","-1.15","",
"臺灣優選AI 50報酬指數","4,931.40","-","30.72","-0.62","",
"臺灣AI供應鏈聯盟報酬指數","5,279.79","-","25.95","-0.49","",
"台灣旗艦動能50報酬指數","5,252.65","-","40.88","-0.77","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","14,467.80","-","189.75","-1.29","",
"藍籌30報酬指數","14,553.11","-","208.44","-1.41","",
"工業菁英30報酬指數","15,165.04","-","256.65","-1.66","",
"低波動股利精選30報酬指數","12,110.03","-","1.83","-0.02","",
"中小型A級動能50報酬指數","26,842.21","-","41.04","-0.15","",
"特選高息低波報酬指數","15,748.42","+","10.66","0.07","",
"臺灣永續報酬指數","15,791.80","-","210.94","-1.32","",
"價值投資報酬指數","11,529.34","-","177.52","-1.52","",
"存股雙十等權重報酬指數","13,806.34","-","134.47","-0.96","",
"特選大蘋果報酬指數","13,801.87","-","223.89","-1.60","",
"中小型300報酬指數","14,237.51","-","149.38","-1.04","",
"臺灣500報酬指數","13,839.14","-","176.09","-1.26","",
"臺灣勞工權益報酬指數","13,030.68","-","117.82","-0.90","",
"微波高息精選20報酬指數","11,202.02","-","11.41","-0.10","",
"特選世代行動通訊報酬指數","11,503.51","-","39.63","-0.34","",
"智慧投資多因子30報酬指數","10,122.99","-","28.13","-0.28","",
"特選大蘋果報酬正向兩倍指數","34,404.85","-","1,134.62","-3.19","",
"特選大蘋果報酬反向一倍指數","3,636.66","+","57.14","1.60","",
"特選價值成長報酬指數","13,643.38","-","215.69","-1.56","",
"臺灣上櫃永續報酬指數","8,907.21","-","85.27","-0.95","",
"特選台股領航報酬指數","13,971.57","-","180.63","-1.28","",
"特選Smart多因子報酬指數","10,606.29","-","127.36","-1.19","",
"特選ESG高股息報酬指數","9,122.66","-","30.74","-0.34","",
"特選上櫃ESG成長報酬指數","5,814.46","-","22.26","-0.38","",
"特選上櫃ESG電子菁英報酬指數","6,000.20","-","24.91","-0.41","",
"臺灣優息存股報酬指數","6,415.47","-","56.37","-0.87","",
"特選上櫃ESG永續高股息報酬指數","8,047.75","-","112.22","-1.38","",
"特選臺灣金融高股息存股報酬指數","7,491.22","-","21.86","-0.29","",
"特選臺灣產業龍頭存股等權重報酬指數","7,314.18","-","69.96","-0.95","",
"上櫃ESG 30報酬指數","6,966.54","-","56.97","-0.81","",
"臺灣ESG低碳50報酬指數","8,222.67","-","115.49","-1.39","",
"臺灣創新板報酬指數","8,946.68","-","78.97","-0.87","",
"特選上櫃ESG龍頭報酬指數","6,419.60","-","87.04","-1.34","",
"漲升股利精選高息50報酬指數","6,075.11","-","61.10","-1.00","",
"臺灣市值動能50報酬指數","4,829.25","-","62.86","-1.28","",
"臺灣護城河概念優選50報酬指數","4,842.93","-","67.13","-1.37","",
"114年03月13日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","345,402,638,255","3,715,756,108","2,545,679",
"2.台灣存託憑證","233,846,298","32,415,516","7,648",
"3.受益憑證","0","0","0",
"4.ETF","30,550,314,577","1,375,436,287","514,102",
"5.受益證券","114,244,863","11,273,478","106",
"6.變更交易股票","26,484,998","4,979,981","2,029",
"7.認購(售)權證","2,132,894,390","2,288,649,000","74,375",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","3,975,230","381,000","100",
"14.創新板股票","195,412,629","2,104,857","3,067",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","345,624,535,882","3,722,840,946","2,550,775",
"總計(1~15)","378,659,811,240","7,430,996,227","3,147,106",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","5,059(3)","196(1)",
"下跌(跌停)","6,694(81)","780(1)",
"持平","814","52",
"未成交","20,199","3",
"無比價","3,032","7",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"114年03月13日 每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","15,273,148","48,999","2,792,686,680","185.20","185.85","181.05","181.10","-","1.70","181.10","118","181.15","2","0.00",
="0051","元大中型100","87,790","404","6,729,569","77.60","77.60","75.95","76.05","-","0.75","76.05","1","76.10","1","0.00",
="0052","富邦科技","556,049","1,552","100,887,470","183.55","183.95","178.90","178.95","-","1.55","178.95","1","179.10","4","0.00",
="0053","元大電子","14,116","132","1,378,455","98.65","98.95","96.80","96.80","-","1.10","93.50","1","96.50","1","0.00",
="0055","元大MSCI金融","70,804","320","2,024,223","28.63","28.75","28.48","28.48","-","0.05","28.46","8","28.48","1","0.00",
="0056","元大高股息","46,000,884","40,026","1,659,910,971","36.42","36.44","35.93","35.93","-","0.24","35.92","578","35.93","81","0.00",
="0057","富邦摩台","24,403","122","3,347,962","138.15","138.20","136.00","136.00","-","0.50","134.65","10","135.10","3","0.00",
="0061","元大寶滬深","364,484","184","7,182,620","19.79","19.80","19.60","19.60","-","0.14","19.60","36","19.61","5","0.00",
="006203","元大MSCI台灣","10,746","130","919,831","86.25","86.25","84.75","84.75","-","0.65","84.20","1","86.10","1","0.00",
="006204","永豐臺灣加權","7,094","127","789,180","111.40","111.40","110.55","110.55","-","1.05","110.00","1","110.50","1","0.00",
="006205","富邦上証","188,458","283","6,345,586","33.87","33.87","33.52","33.52","-","0.30","33.52","101","33.55","1","0.00",
="006206","元大上證50","232,486","137","7,439,234","32.00","32.17","31.77","31.99","-","0.01","31.99","48","32.02","6","0.00",
="006207","復華滬深","17,860","81","459,661","25.79","25.79","25.64","25.64","-","0.15","25.64","5","25.65","60","0.00",
="006208","富邦台50","9,634,182","28,512","1,035,225,558","109.10","109.10","106.35","106.35","-","0.70","106.35","65","106.40","78","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.40","5","7.45","5","0.00",
="00631L","元大台灣50正2","6,239,727","7,497","1,362,011,115","223.40","223.80","213.95","213.95","-","3.90","213.90","6","213.95","2","0.00",
="00632R","元大台灣50反1","24,779,178","4,861","589,460,925","23.55","24.06","23.52","24.04","+","0.18","24.04","1,379","24.05","87","0.00",
="00633L","富邦上証正2","7,599,845","1,033","300,050,032","39.29","39.86","39.25","39.31","-","0.01","39.30","5","39.31","207","0.00",
="00634R","富邦上証反1","707,000","21","2,848,330","4.02","4.03","4.00","4.02","-","0.01","4.03","100","4.04","200","0.00",
="00635U","期元大S&P黃金","1,089,995","633","36,176,098","33.13","33.26","33.10","33.22","+","0.36","33.21","1","33.22","292","0.00",
="00636","國泰中國A50","1,424,808","623","33,154,562","23.25","23.37","23.17","23.20","-","0.02","23.20","131","23.21","10","0.00",
="00636K","國泰中國A50+U","200","2","1,420","7.10","7.10","7.10","7.10","+","0.02","7.06","10","7.10","10","0.00",
="00637L","元大滬深300正2","64,226,125","6,701","1,030,669,874","15.94","16.20","15.92","15.94","-","0.06","15.94","1,458","15.95","245","0.00",
="00638R","元大滬深300反1","361,208","71","3,077,363","8.55","8.56","8.50","8.56","+","0.01","8.55","209","8.56","2","0.00",
="00639","富邦深100","1,306,198","404","15,951,905","12.22","12.29","12.16","12.16","-","0.13","12.15","112","12.16","8","0.00",
="00640L","富邦日本正2","777,504","193","40,445,535","52.05","52.25","51.55","51.60","+","0.05","51.60","9","51.70","208","0.00",
="00641R","富邦日本反1","1,332,159","136","8,160,892","6.11","6.15","6.10","6.15"," ","0.00","6.13","777","6.15","613","0.00",
="00642U","期元大S&P石油","3,400,325","998","55,653,403","16.36","16.40","16.34","16.36","+","0.20","16.35","7","16.36","492","0.00",
="00643","群益深証中小","3,618,645","274","49,798,558","13.83","13.91","13.66","13.67","-","0.18","13.67","2","13.68","36","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.03","1","3.07","1","0.00",
="00645","富邦日本","481,103","268","17,993,503","37.48","37.55","37.28","37.28","+","0.03","37.28","251","37.31","4","0.00",
="00646","元大S&P500","3,451,912","3,744","198,868,686","57.80","57.80","57.40","57.45","-","0.15","57.45","10","57.50","1,165","0.00",
="00647L","元大S&P500正2","334,559","1,084","29,003,832","87.10","87.15","86.00","86.10","-","0.30","86.10","22","86.15","2","0.00",
="00648R","元大S&P500反1","3,249,486","151","17,908,116","5.50","5.55","5.50","5.55","+","0.02","5.54","52","5.55","1,822","0.00",
="00650L","復華香港正2","23,375,677","3,196","384,869,846","16.68","16.75","16.12","16.16","-","0.57","16.16","918","16.17","5","0.00",
="00651R","復華香港反1","2,685,084","198","17,022,498","6.26","6.38","6.25","6.38","+","0.10","6.37","60","6.38","153","0.00",
="00652","富邦印度","341,820","317","12,017,076","35.14","35.23","35.11","35.18","+","0.25","35.16","1","35.18","49","0.00",
="00653L","富邦印度正2","391,710","151","19,583,511","50.00","50.20","49.65","49.95","+","0.35","49.94","3","49.95","21","0.00",
="00654R","富邦印度反1","97,010","25","689,451","7.11","7.11","7.09","7.11","-","0.02","7.10","144","7.11","62","0.00",
="00655L","國泰中國A50正2","2,796,447","508","74,402,546","26.44","26.86","26.42","26.47","-","0.03","26.46","25","26.47","192","0.00",
="00656R","國泰中國A50反1","42,003","15","315,691","7.52","7.54","7.49","7.53","-","0.01","7.53","197","7.55","600","0.00",
="00657","國泰日經225","222,185","112","9,768,948","44.18","44.22","43.81","43.82"," ","0.00","43.81","4","43.82","11","0.00",
="00657K","國泰日經225+U","200","2","2,678","13.39","13.39","13.39","13.39","+","0.12","13.27","10","13.31","10","0.00",
="00660","元大歐洲50","46,413","99","1,795,380","38.81","38.81","38.57","38.66","-","0.11","38.57","3","38.65","20","0.00",
="00661","元大日經225","82,680","118","3,965,124","47.95","48.08","47.61","47.62","+","0.04","47.62","87","47.64","1","0.00",
="00662","富邦NASDAQ","2,198,291","2,479","182,133,378","83.15","83.15","82.40","82.50","+","0.10","82.50","206","82.55","402","0.00",
="00663L","國泰臺灣加權正2","126,997","70","25,613,325","203.95","203.95","195.45","195.45","-","3.55","195.25","1","195.45","14","0.00",
="00664R","國泰臺灣加權反1","24,153,560","1,054","92,516,482","3.80","3.88","3.78","3.87","+","0.02","3.87","1,527","3.88","1,879","0.00",
="00665L","富邦琤肭磪囓2","81,192,770","8,054","942,139,951","11.80","11.84","11.37","11.38","-","0.42","11.38","25","11.39","12","0.00",
="00666R","富邦琤肭磪齯1","1,414,078","191","14,388,380","10.12","10.28","10.10","10.25","+","0.15","10.25","165","10.26","40","0.00",
="00668","國泰美國道瓊","178,445","280","8,821,011","49.54","49.54","49.35","49.36","-","0.27","49.36","39","49.38","1","0.00",
="00668K","國泰美國道瓊+U","200","2","3,006","15.03","15.03","15.03","15.03","-","0.03","15.01","12","15.05","9","0.00",
="00669R","國泰美國道瓊反1","3,962,940","316","27,573,739","6.92","6.98","6.92","6.98","+","0.07","6.97","121","6.98","2,456","0.00",
="00670L","富邦NASDAQ正2","2,662,505","1,939","297,231,183","112.45","112.50","110.15","110.55","+","0.25","110.50","200","110.55","42","0.00",
="00671R","富邦NASDAQ反1","10,447,813","546","39,586,731","3.76","3.82","3.76","3.81","-","0.01","3.80","3,289","3.81","417","0.00",
