"114年04月10日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"通信網路類指數","153.98","+","6.40","4.34","",
"電子零組件類指數","173.77","+","15.47","9.77","",
"電子通路類指數","202.71","+","17.90","9.69","",
"資訊服務類指數","196.44","+","17.58","9.83","",
"其他電子類指數","119.76","+","10.65","9.76","",
"建材營造類指數","490.26","+","43.42","9.72","",
"航運類指數","172.36","+","15.18","9.66","",
"觀光餐旅類指數","108.43","+","8.22","8.20","",
"金融保險類指數","1,954.40","+","150.84","8.36","",
"貿易百貨類指數","255.46","+","10.92","4.47","",
"油電燃氣類指數","51.49","+","4.28","9.07","",
"綠能環保類指數","90.79","+","7.32","8.77","",
"數位雲端類指數","54.11","+","4.41","8.87","",
"運動休閒類指數","75.50","+","6.76","9.83","",
"居家生活類指數","99.82","+","8.22","8.97","",
"其他類指數","279.00","+","23.02","8.99","",
"臺指日報酬兩倍指數","41,189.03","+","6,428.78","18.49","",
"臺指反向一倍指數","3,286.95","-","334.93","-9.25","",
"電子類兩倍槓桿指數","49,722.97","+","7,972.05","19.09","",
"電子類反向指數","2,474.40","-","261.17","-9.55","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","3,178.83","+","263.36","9.03","",
"臺灣中小型公司治理指數","7,937.73","+","702.12","9.70","",
"臺灣IPO指數","4,597.98","+","377.82","8.95","",
"智慧中立指數","3,812.81","+","57.75","1.54","",
"臺灣5G指數","9,732.62","+","796.94","8.92","",
"臺灣企業社會責任中小型指數","9,526.98","+","843.48","9.71","",
"特選臺灣電動車代表指數","7,888.03","+","647.77","8.95","",
"臺灣科技龍頭通訊指數","8,214.12","+","721.78","9.63","",
"臺灣全市場指數","6,545.95","+","556.75","9.30","",
"臺灣全市場半導體指數","6,471.22","+","580.48","9.85","",
"臺灣智慧移動與電動車指數","4,603.73","+","407.06","9.70","",
"特選小資高價30指數","6,232.85","+","560.63","9.88","",
"特選臺灣綠能及電動車指數","4,957.67","+","407.65","8.96","",
"特選臺灣智能車供應鏈聯盟指數","5,867.46","+","523.02","9.79","",
"臺灣全市場半導體精選30指數","5,074.66","+","455.87","9.87","",
"特選臺灣高股息30指數","4,321.28","+","388.58","9.88","",
"臺灣友善環境指數","5,892.78","+","488.15","9.03","",
"台灣永續價值指數","5,393.81","+","442.23","8.93","",
"特選臺灣IC設計指數","3,693.40","+","331.50","9.86","",
"特選臺灣環境永續高股息指數","5,911.68","+","527.67","9.80","",
"臺灣友善環境50指數","4,905.40","+","408.36","9.08","",
"特選臺灣IC設計產業代表指數","4,790.95","+","430.19","9.87","",
"特選臺灣綠能指數","4,075.47","+","345.69","9.27","",
"特選臺灣智慧50指數","4,531.37","+","393.67","9.51","",
"臺灣晶圓製造指數","5,100.18","+","458.82","9.89","",
"臺灣精選高息指數","4,943.71","+","439.06","9.75","",
"臺灣多因子優選高股息30指數","7,445.35","+","628.65","9.22","",
"特選臺灣優利高填息30指數","6,436.12","+","535.78","9.08","",
"特選臺灣科技優息指數","7,716.21","+","633.11","8.94","",
"臺灣半導體收益指數","5,714.07","+","513.35","9.87","",
"臺灣優選成長高股息指數","6,423.55","+","550.97","9.38","",
"特選臺灣ESG低碳高息40指數","7,201.81","+","566.96","8.55","",
"臺灣優選多因子30指數","7,720.11","+","688.94","9.80","",
"臺灣創新科技50指數","6,207.10","+","558.70","9.89","",
"臺灣全市場新經濟產業指數","3,922.11","+","320.52","8.90","",
"臺灣ESG永續高股息等權重指數","5,149.72","+","450.06","9.58","",
"臺灣永續高息中小型指數","4,669.08","+","404.52","9.49","",
"特選臺灣高息優質成長指數","5,134.71","+","439.11","9.35","",
"特選臺灣高息動能指數","5,942.05","+","415.60","7.52","",
"臺灣電子成長高息等權重指數","4,858.14","+","436.67","9.88","",
"特選臺灣優利成長指數","4,249.39","+","365.22","9.40","",
"臺灣價值高息指數","4,780.37","+","419.82","9.63","",
"特選臺灣IC設計動能指數","3,846.32","+","344.86","9.85","",
"臺灣科技高股息指數","4,371.85","+","391.70","9.84","",
"臺灣趨勢動能高股息指數","5,163.27","+","388.41","8.13","",
"特選臺灣科技高息成長指數","4,618.37","+","410.24","9.75","",
"特選臺灣AI優息動能指數","3,852.41","+","341.12","9.71","",
"臺灣優選AI 50指數","3,770.09","+","339.93","9.91","",
"臺灣AI供應鏈聯盟指數","4,202.69","+","378.72","9.90","",
"台灣旗艦動能50指數","4,541.43","+","394.53","9.51","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","39,670.89","+","5,684.82","16.73","",
"金融類日報酬反向一倍指數","3,679.89","-","335.86","-8.36","",
"漲升股利150指數","8,521.18","+","668.09","8.51","",
"藍籌30指數","9,448.89","+","789.78","9.12","",
"工業菁英30指數","9,357.93","+","844.19","9.92","",
"低波動股利精選30指數","8,323.50","+","498.19","6.37","",
"中小型A級動能50指數","16,588.51","+","1,466.34","9.70","",
"特選高息低波指數","9,529.56","+","643.75","7.24","",
"臺灣永續指數","10,068.90","+","842.84","9.14","",
"價值投資指數","6,626.63","+","540.82","8.89","",
"存股雙十等權重指數","8,340.13","+","751.23","9.90","",
"特選大蘋果指數","8,640.89","+","779.79","9.92","",
"中小型300指數","9,352.32","+","797.85","9.33","",
"臺灣500指數","9,569.09","+","799.17","9.11","",
"臺灣勞工權益指數","8,598.81","+","700.09","8.86","",
"微波高息精選20指數","8,391.53","+","441.17","5.55","",
"特選世代行動通訊指數","8,112.31","+","605.05","8.06","",
"智慧投資多因子30指數","7,353.26","+","324.55","4.62","",
"臺股期貨指數","10,233.11","+","919.18","9.87","",
"特選價值成長指數","8,484.59","+","727.79","9.38","",
"臺灣上櫃永續指數","5,845.69","+","518.57","9.73","",
"特選台股領航指數","9,700.68","+","830.27","9.36","",
"特選Smart多因子指數","7,680.71","+","648.83","9.23","",
"特選ESG高股息指數","6,168.33","+","510.33","9.02","",
"特選上櫃ESG成長指數","4,005.77","+","359.82","9.87","",
"特選上櫃ESG電子菁英指數","4,103.52","+","368.69","9.87","",
"臺灣優息存股指數","4,827.99","+","372.76","8.37","",
"特選上櫃ESG永續高股息指數","5,624.50","+","490.98","9.56","",
"特選臺灣金融高股息存股指數","6,322.02","+","462.15","7.89","",
"特選臺灣產業龍頭存股等權重指數","5,820.30","+","459.82","8.58","",
"上櫃ESG 30指數","5,118.41","+","447.69","9.59","",
"臺灣ESG低碳50指數","6,782.74","+","578.31","9.32","",
"臺灣創新板指數","7,035.67","+","532.63","8.19","",
"特選上櫃ESG龍頭指數","4,925.07","+","431.39","9.60","",
"漲升股利精選高息50指數","4,953.18","+","391.64","8.59","",
"臺灣市值動能50指數","4,067.69","+","357.73","9.64","",
"臺灣淨零轉型ESG 50指數","--","","--","--","",
"臺灣護城河概念優選50指數","4,219.69","+","350.92","9.07","",
"特選臺灣中小型精選動能100指數","3,946.39","+","329.85","9.12","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","31,895.52","+","2,698.77","9.24","",
"發行量加權股價報酬指數","42,114.04","+","3,566.14","9.25","",
"臺灣公司治理100報酬指數","16,785.48","+","1,417.14","9.22","",
"臺灣50報酬指數","35,679.36","+","3,072.12","9.42","",
"臺灣50權重上限30%報酬指數","31,419.57","+","2,624.93","9.12","",
"臺灣中型100報酬指數","32,637.77","+","2,793.70","9.36","",
"臺灣資訊科技股報酬指數","64,895.67","+","5,850.06","9.91","",
"臺灣發達報酬指數","17,730.84","+","1,295.60","7.88","",
"臺灣高股息報酬指數","24,482.37","+","2,058.65","9.18","",
"臺灣就業99報酬指數","19,170.65","+","1,545.86","8.77","",
"臺灣高薪100報酬指數","16,707.35","+","1,393.19","9.10","",
"未含金融電子報酬指數","28,876.34","+","2,328.12","8.77","",
"小型股300報酬指數","13,151.73","+","1,114.36","9.26","",
"水泥類報酬指數","324.24","+","19.65","6.45","",
"食品類報酬指數","3,425.82","+","185.23","5.72","",
"塑膠類報酬指數","195.02","+","17.41","9.80","",
"紡織纖維類報酬指數","889.66","+","64.63","7.83","",
"電機機械類報酬指數","471.68","+","42.11","9.80","",
"電器電纜類報酬指數","122.58","+","10.61","9.48","",
"化學生技醫療類報酬指數","188.70","+","15.56","8.99","",
"化學類報酬指數","255.99","+","21.56","9.20","",
"生技醫療類報酬指數","91.35","+","7.44","8.87","",
"玻璃陶瓷類報酬指數","49.80","+","4.34","9.55","",
"造紙類報酬指數","395.07","+","34.74","9.64","",
"鋼鐵類報酬指數","222.62","+","19.54","9.62","",
"橡膠類報酬指數","421.51","+","30.51","7.80","",
"汽車類報酬指數","553.15","+","45.58","8.98","",
"電子工業類報酬指數","2,034.87","+","177.35","9.55","",
"半導體類報酬指數","995.34","+","89.77","9.91","",
"電腦及週邊設備類報酬指數","483.65","+","43.54","9.89","",
"光電類報酬指數","48.80","+","4.33","9.74","",
"通信網路類報酬指數","346.01","+","14.38","4.34","",
"電子零組件類報酬指數","342.72","+","30.55","9.79","",
"電子通路類報酬指數","541.71","+","47.82","9.68","",
"資訊服務類報酬指數","500.96","+","44.83","9.83","",
"其他電子類報酬指數","208.52","+","18.55","9.76","",
"建材營造類報酬指數","1,060.59","+","93.91","9.71","",
"航運類報酬指數","343.79","+","30.29","9.66","",
"觀光餐旅類報酬指數","158.97","+","12.05","8.20","",
"金融保險類報酬指數","3,595.23","+","277.49","8.36","",
"貿易百貨類報酬指數","424.06","+","18.13","4.47","",
"油電燃氣類報酬指數","85.32","+","7.07","9.04","",
"綠能環保類報酬指數","95.97","+","7.74","8.77","",
"數位雲端類報酬指數","56.18","+","4.57","8.85","",
"運動休閒類報酬指數","80.66","+","7.22","9.83","",
"居家生活類報酬指數","109.20","+","8.99","8.97","",
"其他類報酬指數","506.74","+","41.82","9.00","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","3,635.82","+","301.76","9.05","",
"臺灣中小型公司治理報酬指數","11,135.20","+","984.94","9.70","",
"臺灣IPO報酬指數","5,601.02","+","460.23","8.95","",
"智慧中立報酬指數","4,959.63","+","75.11","1.54","",
"加權指數掩護性臺指買權價外5%報酬指數","8,360.61","+","706.97","9.24","",
"臺灣5G報酬指數","11,851.28","+","970.43","8.92","",
"臺灣企業社會責任中小型報酬指數","12,073.55","+","1,070.94","9.73","",
"特選臺灣電動車代表報酬指數","9,438.22","+","775.08","8.95","",
"臺灣科技龍頭通訊報酬指數","9,650.61","+","848.00","9.63","",
"臺灣全市場報酬指數","7,516.81","+","639.58","9.30","",
"臺灣全市場半導體報酬指數","7,567.71","+","679.10","9.86","",
"臺灣智慧移動與電動車報酬指數","5,391.72","+","477.08","9.71","",
"特選小資高價30報酬指數","7,077.69","+","636.62","9.88","",
"特選臺灣綠能及電動車報酬指數","5,761.57","+","473.76","8.96","",
"特選臺灣智能車供應鏈聯盟報酬指數","6,787.61","+","605.05","9.79","",
"臺灣全市場半導體精選30報酬指數","5,825.59","+","523.32","9.87","",
"特選臺灣高股息30報酬指數","5,949.78","+","535.01","9.88","",
"臺灣友善環境報酬指數","6,742.31","+","558.54","9.03","",
"台灣永續價值報酬指數","5,988.84","+","491.02","8.93","",
"特選臺灣IC設計報酬指數","4,346.76","+","390.14","9.86","",
"特選臺灣環境永續高股息報酬指數","8,037.12","+","717.37","9.80","",
"臺灣友善環境50報酬指數","5,615.87","+","467.50","9.08","",
"特選臺灣IC設計產業代表報酬指數","5,648.81","+","507.21","9.86","",
"特選臺灣綠能報酬指數","4,544.06","+","385.43","9.27","",
"特選臺灣智慧50報酬指數","5,259.53","+","456.93","9.51","",
"臺灣晶圓製造報酬指數","5,819.16","+","523.50","9.89","",
"臺灣精選高息報酬指數","6,751.71","+","599.63","9.75","",
"臺灣多因子優選高股息30報酬指數","8,937.71","+","754.66","9.22","",
"特選臺灣優利高填息30報酬指數","8,013.25","+","667.06","9.08","",
"特選臺灣科技優息報酬指數","8,624.78","+","707.66","8.94","",
"臺灣半導體收益報酬指數","6,327.59","+","568.47","9.87","",
"臺灣優選成長高股息報酬指數","7,102.52","+","609.21","9.38","",
"特選臺灣ESG低碳高息40報酬指數","7,987.98","+","628.85","8.55","",
"臺灣優選多因子30報酬指數","8,236.32","+","735.00","9.80","",
"臺灣創新科技50報酬指數","6,676.72","+","600.98","9.89","",
"臺灣全市場新經濟產業報酬指數","4,200.22","+","343.24","8.90","",
"臺灣ESG永續高股息等權重報酬指數","5,614.89","+","490.72","9.58","",
"臺灣永續高息中小型報酬指數","4,979.53","+","431.41","9.49","",
"特選臺灣高息優質成長報酬指數","5,405.21","+","462.25","9.35","",
"特選臺灣高息動能報酬指數","6,205.93","+","434.05","7.52","",
"臺灣電子成長高息等權重報酬指數","5,088.68","+","457.39","9.88","",
"特選臺灣優利成長報酬指數","4,467.24","+","383.94","9.40","",
"臺灣價值高息報酬指數","5,008.26","+","439.83","9.63","",
"特選臺灣IC設計動能報酬指數","3,945.91","+","354.52","9.87","",
"臺灣科技高股息報酬指數","4,612.55","+","413.27","9.84","",
"臺灣趨勢動能高股息報酬指數","5,425.52","+","408.14","8.13","",
"特選臺灣科技高息成長報酬指數","4,850.38","+","430.84","9.75","",
"特選臺灣AI優息動能報酬指數","3,982.54","+","352.64","9.71","",
"臺灣優選AI 50報酬指數","3,896.46","+","351.33","9.91","",
"臺灣AI供應鏈聯盟報酬指數","4,212.14","+","379.57","9.90","",
"台灣旗艦動能50報酬指數","4,570.64","+","397.06","9.51","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","12,631.27","+","990.33","8.51","",
"藍籌30報酬指數","12,956.45","+","1,082.96","9.12","",
"工業菁英30報酬指數","13,013.47","+","1,173.97","9.92","",
"低波動股利精選30報酬指數","11,598.84","+","694.23","6.37","",
"中小型A級動能50報酬指數","20,805.49","+","1,839.10","9.70","",
"特選高息低波報酬指數","14,584.91","+","985.24","7.24","",
"臺灣永續報酬指數","13,780.57","+","1,153.52","9.14","",
"價值投資報酬指數","9,656.38","+","788.08","8.89","",
"存股雙十等權重報酬指數","11,682.92","+","1,052.32","9.90","",
"特選大蘋果報酬指數","11,195.85","+","1,010.37","9.92","",
"中小型300報酬指數","11,652.61","+","995.24","9.34","",
"臺灣500報酬指數","11,945.57","+","997.95","9.12","",
"臺灣勞工權益報酬指數","11,501.71","+","936.44","8.86","",
"微波高息精選20報酬指數","10,701.09","+","562.59","5.55","",
"特選世代行動通訊報酬指數","9,923.82","+","740.16","8.06","",
"智慧投資多因子30報酬指數","9,530.21","+","420.63","4.62","",
"特選大蘋果報酬正向兩倍指數","21,767.27","+","3,603.57","19.84","",
"特選大蘋果報酬反向一倍指數","4,321.66","-","475.90","-9.92","",
"特選價值成長報酬指數","11,373.78","+","975.61","9.38","",
"臺灣上櫃永續報酬指數","7,047.20","+","625.63","9.74","",
"特選台股領航報酬指數","12,127.91","+","1,038.01","9.36","",
"特選Smart多因子報酬指數","9,108.57","+","769.45","9.23","",
"特選ESG高股息報酬指數","8,061.79","+","666.99","9.02","",
"特選上櫃ESG成長報酬指數","4,521.38","+","406.14","9.87","",
"特選上櫃ESG電子菁英報酬指數","4,689.15","+","421.31","9.87","",
"臺灣優息存股報酬指數","5,711.55","+","440.97","8.37","",
"特選上櫃ESG永續高股息報酬指數","6,396.05","+","558.33","9.56","",
"特選臺灣金融高股息存股報酬指數","6,961.55","+","508.91","7.89","",
"特選臺灣產業龍頭存股等權重報酬指數","6,400.26","+","505.65","8.58","",
"上櫃ESG 30報酬指數","5,501.15","+","481.17","9.59","",
"臺灣ESG低碳50報酬指數","7,317.52","+","623.91","9.32","",
"臺灣創新板報酬指數","7,151.35","+","541.39","8.19","",
"特選上櫃ESG龍頭報酬指數","5,105.92","+","447.23","9.60","",
"漲升股利精選高息50報酬指數","5,246.13","+","414.80","8.59","",
"臺灣市值動能50報酬指數","4,092.19","+","359.89","9.64","",
"臺灣護城河概念優選50報酬指數","4,234.69","+","352.17","9.07","",
"特選臺灣中小型精選動能100報酬指數","3,950.68","+","330.21","9.12","",
"114年04月10日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","174,499,410,246","2,704,088,035","1,124,137",
"2.台灣存託憑證","64,070,767","11,744,324","2,760",
"3.受益憑證","0","0","0",
"4.ETF","33,453,933,088","1,983,890,189","379,953",
"5.受益證券","9,364,871","862,121","170",
"6.變更交易股票","31,898,743","4,195,863","2,267",
"7.認購(售)權證","370,943,110","622,344,000","29,976",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","8,467,320","843,000","150",
"14.創新板股票","66,397,189","1,152,601","959",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","174,597,706,178","2,709,436,499","1,127,363",
"總計(1~15)","208,504,485,334","5,329,120,133","1,540,372",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","4,525(1,142)","1,023(795)",
"下跌(跌停)","707(184)","6(0)",
"持平","47","3",
"未成交","28,680","0",
"無比價","1,825","6",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"114年04月10日 每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","6,081,831","8,425","977,956,987","160.80","160.80","160.80","160.80","+","14.60","160.80","40,922","--","0","0.00",
="0051","元大中型100","39,914","110","2,534,521","63.50","63.50","63.50","63.50","+","5.75","63.50","82","--","0","0.00",
="0052","富邦科技","320,048","383","49,399,309","154.35","154.35","154.35","154.35","+","14.00","154.35","1,839","--","0","0.00",
="0053","元大電子","10,683","99","884,695","82.55","83.10","82.55","83.10","+","7.50","83.15","6","--","0","0.00",
="0055","元大MSCI金融","1,229,993","506","32,741,145","26.62","26.62","26.55","26.60","+","2.40","26.60","33","--","0","0.00",
="0056","元大高股息","30,033,027","13,890","947,540,445","31.55","31.55","31.55","31.55","+","2.86","31.55","108,910","--","0","0.00",
="0057","富邦摩台","14,877","114","1,790,603","120.70","120.70","118.65","120.70","+","10.95","120.70","3","--","0","0.00",
="0061","元大寶滬深","793,038","298","14,467,135","18.37","18.40","17.86","18.29","+","0.43","18.29","2","18.30","1","0.00",
="006203","元大MSCI台灣","4,926","118","366,265","74.60","74.60","74.60","74.60","+","6.75","74.60","5","--","0","0.00",
="006204","永豐臺灣加權","3,488","85","337,998","97.15","97.15","97.15","97.15","+","8.80","97.15","5","--","0","0.00",
="006205","富邦上証","1,088,871","333","34,453,292","31.60","32.00","31.42","31.80","+","0.58","31.80","2","31.87","75","0.00",
="006206","元大上證50","116,510","182","3,560,525","30.81","30.81","30.25","30.48","+","0.54","30.49","107","30.54","1","0.00",
="006207","復華滬深","218,558","53","5,226,756","25.50","25.50","23.69","23.95","+","0.46","23.95","48","24.00","1","0.00",
="006208","富邦台50","3,808,068","4,551","359,670,897","94.45","94.45","94.45","94.45","+","8.55","94.45","25,702","--","0","0.00",
="00625K","富邦上証+R","2,000","2","14,360","7.18","7.18","7.18","7.18","X","0.00","7.11","5","7.19","5","0.00",
="00631L","元大台灣50正2","3,920,614","2,621","594,756,846","151.70","151.70","151.70","151.70","+","25.25","151.70","16,166","--","0","0.00",
="00632R","元大台灣50反1","11,304,675","3,074","301,043,160","26.63","26.63","26.63","26.63","-","2.95","--","0","26.63","61,961","0.00",
="00633L","富邦上証正2","17,057,664","2,710","603,280,720","35.75","36.00","34.71","35.43","+","1.08","35.43","25","35.44","26","0.00",
="00634R","富邦上証反1","2,022,569","165","8,330,312","4.08","4.18","4.08","4.12","-","0.09","4.11","17","4.12","16","0.00",
="00635U","期元大S&P黃金","6,199,677","2,221","215,395,951","34.73","35.10","34.42","35.07","+","1.14","35.07","21","35.08","89","0.00",
="00636","國泰中國A50","3,403,365","830","74,788,156","21.57","22.19","21.57","22.12","+","0.44","22.11","126","22.12","78","0.00",
="00636K","國泰中國A50+U","200","2","1,346","6.73","6.73","6.73","6.73","X","0.00","6.74","10","6.78","2","0.00",
="00637L","元大滬深300正2","117,804,786","14,015","1,695,500,291","14.53","14.64","14.11","14.38","+","0.38","14.38","550","14.39","107","0.00",
="00638R","元大滬深300反1","5,028,406","275","43,992,886","8.69","8.84","8.65","8.76","-","0.17","8.75","220","8.76","46","0.00",
="00639","富邦深100","2,808,915","454","30,689,698","10.83","11.07","10.75","11.01","+","0.35","11.01","77","11.02","1","0.00",
="00640L","富邦日本正2","3,573,268","1,145","157,195,017","44.35","44.38","43.50","44.12","+","6.17","44.12","54","44.13","17","0.00",
="00641R","富邦日本反1","6,428,711","593","40,218,365","6.11","6.34","6.11","6.29","-","0.56","6.28","438","6.29","63","0.00",
="00642U","期元大S&P石油","12,328,373","2,291","184,200,931","14.94","15.03","14.88","14.95","+","1.09","14.94","207","14.95","38","0.00",
="00643","群益深証中小","2,826,637","262","34,756,202","12.15","12.47","12.04","12.35","+","0.47","12.35","11","12.36","2","0.00",
="00643K","群益深証中小+R","2,000","2","5,490","2.74","2.75","2.74","2.75","X","0.00","2.78","2","2.82","1","0.00",
="00645","富邦日本","1,372,899","621","48,154,415","35.17","35.32","34.95","35.18","+","2.74","35.17","4","35.18","8","0.00",
="00646","元大S&P500","8,414,971","5,017","470,802,203","56.60","56.65","55.70","55.80","+","5.25","55.80","48","55.85","482","0.00",
="00647L","元大S&P500正2","1,460,497","1,088","114,992,955","79.05","79.60","78.05","78.35","+","14.25","78.30","3","78.35","2","0.00",
="00648R","元大S&P500反1","11,155,509","1,050","61,087,589","5.30","5.56","5.30","5.55","-","0.71","5.55","190","5.56","195","0.00",
="00650L","復華香港正2","35,399,645","4,588","437,678,151","12.22","12.81","12.01","12.40","+","1.25","12.39","238","12.40","1,125","0.00",
="00651R","復華香港反1","7,805,937","757","54,030,783","7.17","7.17","6.80","6.92","-","0.42","6.92","116","6.94","1","0.00",
="00652","富邦印度","858,551","469","31,164,529","36.60","36.70","36.09","36.24","+","1.47","36.23","6","36.24","90","0.00",
="00653L","富邦印度正2","939,743","367","49,357,919","52.00","54.80","52.00","52.40","+","4.01","52.35","1","52.40","6","0.00",
="00654R","富邦印度反1","2,185,806","238","14,770,489","6.50","6.88","6.20","6.87","-","0.32","6.84","5","6.87","33","0.00",
="00655L","國泰中國A50正2","7,598,853","1,036","181,370,459","24.10","24.27","23.40","23.93","+","0.79","23.92","2","23.93","370","0.00",
="00656R","國泰中國A50反1","1,220,295","173","9,393,457","7.68","7.79","7.64","7.69","-","0.18","7.69","95","7.72","300","0.00",
="00657","國泰日經225","627,471","170","25,676,641","40.92","41.09","40.78","40.92","+","3.29","40.90","6","40.92","99","0.00",
="00657K","國泰日經225+U","200","2","2,490","12.45","12.45","12.45","12.45","+","0.60","12.37","4","12.53","2","0.00",
="00660","元大歐洲50","182,415","377","6,725,528","36.93","37.04","36.41","36.68","+","2.79","36.58","1","36.68","10","0.00",
="00661","元大日經225","1,073,655","374","47,972,959","44.76","44.83","44.42","44.70","+","3.66","44.69","3","44.70","10","0.00",
="00662","富邦NASDAQ","7,538,953","3,936","604,119,312","80.55","80.55","79.55","79.95","+","8.75","79.90","532","79.95","29","0.00",
="00663L","國泰臺灣加權正2","24,800","34","3,431,073","138.35","138.35","138.35","138.35","+","23.05","138.35","143","--","0","0.00",
="00664R","國泰臺灣加權反1","6,288,375","675","27,039,999","4.30","4.30","4.30","4.30","-","0.47","--","0","4.30","23,337","0.00",
="00665L","富邦琤肭磪囓2","113,433,193","10,520","997,723,139","8.59","9.17","8.55","8.82","+","0.87","8.81","94","8.82","1,180","0.00",
="00666R","富邦琤肭磪齯1","2,293,507","255","25,326,151","11.36","11.36","10.51","11.08","-","0.66","11.05","9","11.08","57","0.00",
="00668","國泰美國道瓊","328,565","234","15,918,724","48.73","48.78","48.30","48.55","+","4.30","48.53","24","48.55","2","0.00",
="00668K","國泰美國道瓊+U","200","2","2,952","14.76","14.76","14.76","14.76","X","0.00","--","0","--","0","0.00",
="00669R","國泰美國道瓊反1","15,758,622","1,218","108,247,731","6.82","6.95","6.70","6.94","-","0.74","6.93","693","6.94","25","0.00",
="00670L","富邦NASDAQ正2","7,489,204","4,310","747,789,768","99.10","100.75","98.80","99.85","+","21.25","99.80","30","99.85","124","0.00",
="00671R","富邦NASDAQ反1","63,842,333","2,828","240,828,833","3.70","3.85","3.67","3.81","-","0.56","3.81","1,630","3.82","322","0.00",
="00673R","期元大S&P原油反1","31,808,019","1,883","248,527,080","7.77","7.88","7.77","7.85","-","0.63","7.84","116","7.85","7,814","0.00",
="00674R","期元大S&P黃金反1","5,083,677","697","41,918,322","8.29","8.31","8.17","8.20","-","0.28","8.20","33","8.21","439","0.00",
