"114年01月17日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"運動休閒類報酬指數","103.40","-","1.48","-1.41","",
"居家生活類報酬指數","138.20","+","1.71","1.25","",
"其他類報酬指數","569.85","-","3.42","-0.60","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,439.43","-","45.33","-1.01","",
"臺灣中小型公司治理報酬指數","14,146.76","-","37.83","-0.27","",
"臺灣IPO報酬指數","6,903.39","-","142.27","-2.02","",
"智慧中立報酬指數","4,742.32","-","1.10","-0.02","",
"加權指數掩護性臺指買權價外5%報酬指數","9,971.82","+","40.11","0.40","",
"臺灣5G報酬指數","14,125.46","+","18.68","0.13","",
"臺灣企業社會責任中小型報酬指數","14,513.97","+","32.72","0.23","",
"特選臺灣電動車代表報酬指數","11,734.68","+","42.77","0.37","",
"臺灣5G+通訊報酬指數","12,053.84","+","41.56","0.35","",
"臺灣全市場報酬指數","9,134.85","+","35.02","0.38","",
"臺灣全市場半導體報酬指數","9,216.08","-","6.34","-0.07","",
"臺灣智慧移動與電動車報酬指數","6,693.41","-","2.09","-0.03","",
"特選小資高價30報酬指數","9,387.10","+","6.71","0.07","",
"特選臺灣綠能及電動車報酬指數","6,946.06","+","30.17","0.44","",
"特選臺灣智能車供應鏈聯盟報酬指數","8,539.51","+","22.34","0.26","",
"臺灣全市場半導體精選30報酬指數","7,081.15","-","0.50","-0.01","",
"特選臺灣高股息30報酬指數","6,781.31","+","7.31","0.11","",
"臺灣友善環境報酬指數","8,081.47","+","38.09","0.47","",
"台灣永續價值報酬指數","7,160.65","+","34.78","0.49","",
"特選臺灣IC設計報酬指數","5,241.90","-","34.46","-0.65","",
"特選臺灣環境永續高股息報酬指數","9,012.98","+","14.16","0.16","",
"臺灣友善環境50報酬指數","6,751.47","+","29.70","0.44","",
"特選臺灣IC設計產業代表報酬指數","6,765.39","-","47.35","-0.70","",
"特選臺灣綠能報酬指數","5,502.23","+","4.36","0.08","",
"特選臺灣智慧50報酬指數","6,302.94","+","18.40","0.29","",
"臺灣晶圓製造報酬指數","6,977.51","-","18.28","-0.26","",
"臺灣精選高息報酬指數","7,336.00","+","11.60","0.16","",
"臺灣多因子優選高股息30報酬指數","9,935.49","-","23.00","-0.23","",
"特選臺灣優利高填息30報酬指數","8,890.03","+","29.38","0.33","",
"特選臺灣科技優息報酬指數","9,594.06","-","7.41","-0.08","",
"臺灣半導體收益報酬指數","7,341.16","-","9.75","-0.13","",
"臺灣優選成長高股息報酬指數","8,123.22","-","19.82","-0.24","",
"特選臺灣ESG低碳高息40報酬指數","8,846.15","-","22.09","-0.25","",
"臺灣優選多因子30報酬指數","9,126.82","-","13.38","-0.15","",
"臺灣創新科技50報酬指數","8,376.99","+","15.99","0.19","",
"臺灣全市場新經濟產業報酬指數","5,039.25","-","17.25","-0.34","",
"臺灣ESG永續高股息等權重報酬指數","6,449.94","+","21.70","0.34","",
"臺灣永續高息中小型報酬指數","5,745.25","+","12.02","0.21","",
"特選臺灣高息優質成長報酬指數","6,003.03","+","16.67","0.28","",
"特選臺灣高息動能報酬指數","6,730.45","+","16.24","0.24","",
"臺灣電子成長高息等權重報酬指數","5,976.24","-","2.53","-0.04","",
"特選臺灣優利成長報酬指數","5,219.29","+","31.18","0.60","",
"臺灣價值高息報酬指數","5,669.28","+","7.14","0.13","",
"特選臺灣IC設計動能報酬指數","4,946.40","-","20.48","-0.41","",
"臺灣科技高股息報酬指數","5,307.30","+","4.22","0.08","",
"臺灣趨勢動能高股息報酬指數","5,932.31","+","23.96","0.41","",
"特選臺灣科技高息成長報酬指數","5,341.33","-","11.73","-0.22","",
"特選臺灣AI優息動能報酬指數","4,969.80","+","1.66","0.03","",
"臺灣優選AI 50報酬指數","4,972.19","+","2.19","0.04","",
"臺灣AI供應鏈聯盟報酬指數","5,540.45","+","15.79","0.29","",
"台灣旗艦動能50報酬指數","5,283.88","-","21.94","-0.41","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","14,622.49","+","48.84","0.34","",
"藍籌30報酬指數","15,423.91","+","19.52","0.13","",
"工業菁英30報酬指數","15,760.52","+","38.94","0.25","",
"低波動股利精選30報酬指數","11,657.47","+","0.79","0.01","",
"中小型A級動能50報酬指數","28,356.61","-","236.34","-0.83","",
"特選高息低波報酬指數","15,277.73","+","40.10","0.26","",
"臺灣永續報酬指數","16,574.16","+","63.13","0.38","",
"價值投資報酬指數","11,274.72","-","3.65","-0.03","",
"存股雙十等權重報酬指數","13,447.47","-","42.37","-0.31","",
"特選大蘋果報酬指數","14,665.83","+","51.71","0.35","",
"中小型300報酬指數","14,072.76","-","0.22","--","",
"臺灣500報酬指數","14,350.65","+","53.63","0.38","",
"臺灣勞工權益報酬指數","12,831.90","-","53.28","-0.41","",
"微波高息精選20報酬指數","10,918.93","+","39.80","0.37","",
"特選世代行動通訊報酬指數","11,426.46","+","0.79","0.01","",
"智慧投資多因子30報酬指數","9,751.38","+","24.47","0.25","",
"特選大蘋果報酬正向兩倍指數","39,217.56","+","275.58","0.71","",
"特選大蘋果報酬反向一倍指數","3,453.05","-","12.26","-0.35","",
"特選價值成長報酬指數","13,205.95","+","96.89","0.74","",
"臺灣上櫃永續報酬指數","8,822.78","-","80.14","-0.90","",
"特選台股領航報酬指數","14,708.18","+","5.05","0.03","",
"特選Smart多因子報酬指數","11,079.34","+","44.27","0.40","",
"特選ESG高股息報酬指數","8,898.81","-","57.72","-0.64","",
"特選上櫃ESG成長報酬指數","5,856.02","-","69.96","-1.18","",
"特選上櫃ESG電子菁英報酬指數","6,092.92","-","56.97","-0.93","",
"臺灣優息存股報酬指數","6,286.02","+","4.79","0.08","",
"特選上櫃ESG永續高股息報酬指數","7,976.98","-","18.72","-0.23","",
"特選臺灣金融高股息存股報酬指數","7,461.19","-","33.48","-0.45","",
"特選臺灣產業龍頭存股等權重報酬指數","7,260.09","+","27.53","0.38","",
"上櫃ESG 30報酬指數","6,963.19","-","52.05","-0.74","",
"臺灣ESG低碳50報酬指數","8,627.03","+","26.81","0.31","",
"臺灣創新板報酬指數","8,729.00","-","130.01","-1.47","",
"特選上櫃ESG龍頭報酬指數","6,339.02","-","50.76","-0.79","",
"漲升股利精選高息50報酬指數","5,938.22","+","6.88","0.12","",
"臺灣市值動能50報酬指數","5,134.93","+","22.30","0.44","",
"114年01月17日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","303,600,398,813","2,528,051,838","1,684,093",
"2.台灣存託憑證","656,943,687","81,572,430","15,748",
"3.受益憑證","0","0","0",
"4.ETF","21,748,954,894","788,993,563","320,793",
"5.受益證券","6,713,605","687,574","55",
"6.變更交易股票","5,273,402","765,074","1,034",
"7.認購(售)權證","1,899,708,160","2,038,744,000","58,315",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","1,877,670","230,000","54",
"14.創新板股票","282,842,962","3,013,864","2,200",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","303,888,515,177","2,531,830,776","1,687,327",
"總計(1~15)","328,202,713,193","5,442,058,343","2,082,292",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","3,761(8)","450(7)",
"下跌(跌停)","6,386(55)","471(0)",
"持平","996","110",
"未成交","22,102","2",
"無比價","2,498","1",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"114年01月17日 每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","15,650,604","16,641","3,065,950,866","197.00","197.35","194.40","196.30","X","0.00","196.25","1","196.30","86","0.00",
="0051","元大中型100","28,639","231","2,170,363","75.85","75.85","75.55","75.70","+","0.15","75.65","1","75.75","4","0.00",
="0052","富邦科技","1,247,198","1,671","244,659,189","197.05","197.50","194.80","197.50","+","0.80","197.45","10","197.50","8","0.00",
="0053","元大電子","17,368","125","1,835,800","105.00","107.00","104.00","107.00","+","2.35","98.00","1","107.00","20","0.00",
="0055","元大MSCI金融","80,642","222","2,271,291","28.20","28.22","28.11","28.17","-","0.03","28.14","5","28.18","6","0.00",
="0056","元大高股息","113,551,346","87,645","4,016,661,068","35.58","35.58","35.30","35.35","X","0.00","35.35","4,876","35.36","3","0.00",
="0057","富邦摩台","37,122","116","5,387,307","145.45","145.50","144.50","145.25","-","0.10","145.45","20","145.55","1","0.00",
="0061","元大寶滬深","261,900","131","4,934,758","18.82","18.88","18.75","18.86","+","0.11","18.86","6","18.87","5","0.00",
="006203","元大MSCI台灣","5,350","141","486,192","90.90","91.00","90.90","91.00","X","0.00","90.35","1","91.10","1","0.00",
="006204","永豐臺灣加權","2,171","95","250,771","115.90","115.90","115.90","115.90","+","0.05","115.60","51","116.10","1","0.00",
="006205","富邦上証","351,388","146","11,317,668","32.06","32.26","31.98","32.23","+","0.25","32.23","102","32.25","2","0.00",
="006206","元大上證50","37,407","91","1,140,267","30.32","30.58","30.31","30.53","+","0.22","30.41","1","30.48","1","0.00",
="006207","復華滬深","107,762","93","2,641,268","24.42","24.60","24.42","24.60","+","0.30","24.60","1","24.62","103","0.00",
="006208","富邦台50","10,290,928","11,128","1,184,071,675","115.50","115.95","114.20","115.30","+","0.50","115.25","22","115.30","46","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.25","5","7.30","5","0.00",
="00631L","元大台灣50正2","4,448,676","3,752","1,061,936,732","240.10","240.65","235.85","239.35","+","1.50","239.35","14","239.40","14","0.00",
="00632R","元大台灣50反1","16,478,369","2,473","376,766,549","22.78","22.99","22.76","22.82","-","0.11","22.81","19","22.82","642","0.00",
="00633L","富邦上証正2","4,411,950","946","164,841,325","37.30","37.80","36.95","37.54","+","0.39","37.51","3","37.54","28","0.00",
="00634R","富邦上証反1","37,000","8","154,610","4.19","4.19","4.15","4.17","-","0.02","4.15","201","4.17","697","0.00",
="00635U","期元大S&P黃金","973,902","430","30,314,149","31.11","31.17","31.08","31.10","+","0.18","31.10","38","31.12","10","0.00",
="00636","國泰中國A50","3,289,925","592","73,267,111","22.23","22.42","22.19","22.28","+","0.05","22.28","32","22.30","6","0.00",
="00636K","國泰中國A50+U","200","2","1,364","6.82","6.82","6.82","6.82","+","0.02","6.80","10","6.84","6","0.00",
="00637L","元大滬深300正2","47,224,337","5,174","716,948,091","15.17","15.35","15.00","15.22","+","0.15","15.22","1,933","15.23","267","0.00",
="00638R","元大滬深300反1","116,000","37","1,021,410","8.82","8.87","8.77","8.78","-","0.06","8.78","300","8.80","119","0.00",
="00639","富邦深100","828,116","256","9,667,990","11.57","11.73","11.57","11.73","+","0.16","11.72","51","11.73","103","0.00",
="00640L","富邦日本正2","721,929","428","36,211,287","50.45","50.85","49.80","50.80","-","0.50","50.75","185","50.80","1","0.00",
="00641R","富邦日本反1","1,116,541","104","6,952,005","6.22","6.26","6.20","6.21","+","0.04","6.20","9","6.21","602","0.00",
="00642U","期元大S&P石油","1,646,335","490","30,982,102","18.82","18.89","18.77","18.88","-","0.07","18.86","1,314","18.88","776","0.00",
="00643","群益深証中小","2,809,121","173","35,744,761","12.65","12.79","12.65","12.79","+","0.17","12.79","26","12.80","270","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","2.84","3","2.88","2","0.00",
="00645","富邦日本","462,250","623","17,023,784","36.91","37.00","36.64","37.00","-","0.16","36.95","222","37.00","3","0.00",
="00646","元大S&P500","4,142,587","2,116","253,743,620","61.15","61.30","61.10","61.25","-","0.15","61.25","36","61.30","81","0.00",
="00647L","元大S&P500正2","188,354","248","18,665,174","98.90","99.45","98.90","99.45","-","0.05","99.30","80","99.45","48","0.00",
="00648R","元大S&P500反1","467,720","39","2,422,708","5.18","5.19","5.17","5.17"," ","0.00","5.17","1,900","5.18","410","0.00",
="00650L","復華香港正2","5,717,622","700","65,935,330","11.42","11.67","11.41","11.61","+","0.23","11.60","3","11.61","2,271","0.00",
="00651R","復華香港反1","250,020","35","1,923,343","7.70","7.73","7.65","7.66","-","0.08","7.66","304","7.68","507","0.00",
="00652","富邦印度","332,321","685","12,122,250","36.57","36.59","36.35","36.35","-","0.39","36.34","3","36.35","6","0.00",
="00653L","富邦印度正2","251,984","207","13,789,248","55.10","55.10","54.20","54.25","-","0.95","54.20","15","54.25","58","0.00",
="00654R","富邦印度反1","336,049","31","2,294,355","6.83","6.89","6.80","6.89","+","0.07","6.86","46","6.89","87","0.00",
="00655L","國泰中國A50正2","4,623,074","655","116,736,898","25.23","25.54","24.95","25.34","+","0.29","25.34","242","25.35","7","0.00",
="00656R","國泰中國A50反1","70,000","15","544,490","7.83","7.83","7.75","7.77","-","0.05","7.76","571","7.78","340","0.00",
="00657","國泰日經225","10,500","94","472,881","44.71","45.16","44.71","45.16","-","0.07","45.08","272","45.16","135","0.00",
="00657K","國泰日經225+U","200","2","2,730","13.65","13.65","13.65","13.65","-","0.09","13.71","10","13.75","3","0.00",
="00660","元大歐洲50","11,582","111","424,499","36.63","36.83","36.63","36.83","+","0.72","36.70","2","36.79","20","0.00",
="00661","元大日經225","54,820","116","2,682,177","49.06","49.20","48.81","49.20","-","0.16","49.20","4","49.23","1","0.00",
="00662","富邦NASDAQ","5,297,416","2,606","473,162,284","89.50","89.50","89.20","89.45","-","0.55","89.40","97","89.45","230","0.00",
="00663L","國泰臺灣加權正2","134,236","21","29,122,645","218.80","218.80","215.00","218.20","+","0.75","218.25","64","218.65","15","0.00",
="00664R","國泰臺灣加權反1","5,002,572","360","18,517,637","3.69","3.72","3.68","3.70","-","0.01","3.69","1,439","3.70","2,918","0.00",
="00665L","富邦琤肭磪囓2","23,163,529","1,668","184,760,391","7.93","8.06","7.90","8.01","+","0.13","8.00","61","8.01","2,169","0.00",
="00666R","富邦琤肭磪齯1","300,000","18","3,742,470","12.57","12.57","12.46","12.48","-","0.13","12.44","119","12.49","193","0.00",
="00668","國泰美國道瓊","102,441","139","5,287,530","51.70","51.70","51.50","51.70","-","0.05","51.55","216","51.70","169","0.00",
="00668K","國泰美國道瓊+U","200","2","3,134","15.67","15.67","15.67","15.67","-","0.02","15.65","10","15.69","3","0.00",
="00669R","國泰美國道瓊反1","315,400","50","2,092,034","6.64","6.64","6.63","6.64","+","0.02","6.63","245","6.64","2,214","0.00",
="00670L","富邦NASDAQ正2","867,728","857","115,389,557","132.70","133.45","132.60","133.35","-","0.95","133.35","11","133.40","8","0.00",
="00671R","富邦NASDAQ反1","7,252,900","207","25,447,169","3.51","3.52","3.50","3.50","+","0.01","3.50","2,159","3.51","2,123","0.00",
="00673R","期元大S&P原油反1","17,839,449","1,255","115,868,967","6.51","6.51","6.47","6.48","+","0.02","6.47","5,384","6.48","88","0.00",
="00674R","期元大S&P黃金反1","368,701","86","3,425,536","9.29","9.30","9.28","9.30","-","0.06","9.29","149","9.30","90","0.00",
="00675L","富邦臺灣加權正2","4,641,962","2,649","441,753,553","95.65","95.90","93.95","95.45","+","0.75","95.45","65","95.50","10","0.00",
="00676R","富邦臺灣加權反1","8,558,611","299","17,678,446","2.06","2.08","2.05","2.05","-","0.02","2.05","4,094","2.06","1,543","0.00",
