"114年01月15日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"電腦及週邊設備類指數","259.23","-","6.54","-2.46","",
"光電類指數","39.46","+","0.43","1.10","",
"通信網路類指數","165.26","-","0.84","-0.51","",
"電子零組件類指數","227.14","-","3.20","-1.39","",
"電子通路類指數","239.84","-","1.90","-0.79","",
"資訊服務類指數","211.13","-","2.56","-1.20","",
"其他電子類指數","160.05","-","2.84","-1.74","",
"建材營造類指數","518.64","+","1.19","0.23","",
"航運類指數","194.24","-","2.59","-1.32","",
"觀光餐旅類指數","112.91","-","0.15","-0.13","",
"金融保險類指數","2,096.27","-","4.44","-0.21","",
"貿易百貨類指數","274.35","+","0.50","0.18","",
"油電燃氣類指數","54.18","+","0.22","0.41","",
"綠能環保類指數","103.61","-","0.52","-0.50","",
"數位雲端類指數","61.38","+","0.77","1.27","",
"運動休閒類指數","96.85","-","0.26","-0.27","",
"居家生活類指數","125.33","-","1.90","-1.49","",
"其他類指數","311.64","+","0.30","0.10","",
"臺指日報酬兩倍指數","59,764.55","-","1,521.29","-2.48","",
"臺指反向一倍指數","2,861.99","+","35.09","1.24","",
"電子類兩倍槓桿指數","77,835.02","-","2,669.22","-3.32","",
"電子類反向指數","2,091.95","+","34.12","1.66","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","3,910.08","-","35.58","-0.90","",
"臺灣中小型公司治理指數","9,957.64","-","38.14","-0.38","",
"臺灣IPO指數","5,651.29","+","13.16","0.23","",
"智慧中立指數","3,666.71","-","1.94","-0.05","",
"臺灣5G指數","11,321.85","-","102.05","-0.89","",
"臺灣企業社會責任中小型指數","11,366.44","-","39.08","-0.34","",
"特選臺灣電動車代表指數","9,562.27","-","159.12","-1.64","",
"臺灣5G+通訊指數","10,008.08","-","153.03","-1.51","",
"臺灣全市場指數","7,772.71","-","87.86","-1.12","",
"臺灣全市場半導體指數","7,690.92","-","39.05","-0.51","",
"臺灣智慧移動與電動車指數","5,600.81","-","60.79","-1.07","",
"特選小資高價30指數","8,032.86","-","122.82","-1.51","",
"特選臺灣綠能及電動車指數","5,838.13","-","65.43","-1.11","",
"特選臺灣智能車供應鏈聯盟指數","7,194.06","-","93.17","-1.28","",
"臺灣全市場半導體精選30指數","6,013.98","-","28.34","-0.47","",
"特選臺灣高股息30指數","4,878.18","-","49.77","-1.01","",
"臺灣友善環境指數","6,910.47","-","85.24","-1.22","",
"台灣永續價值指數","6,298.27","-","78.57","-1.23","",
"特選臺灣IC設計指數","4,389.44","+","40.53","0.93","",
"特選臺灣環境永續高股息指數","6,635.73","+","2.85","0.04","",
"臺灣友善環境50指數","5,755.36","-","69.78","-1.20","",
"特選臺灣IC設計產業代表指數","5,631.47","+","44.17","0.79","",
"特選臺灣綠能指數","4,844.64","-","48.11","-0.98","",
"特選臺灣智慧50指數","5,309.41","-","66.21","-1.23","",
"臺灣晶圓製造指數","5,989.29","-","45.81","-0.76","",
"臺灣精選高息指數","5,323.99","-","46.77","-0.87","",
"臺灣多因子優選高股息30指數","8,266.50","-","57.03","-0.69","",
"特選臺灣優利高填息30指數","7,077.42","-","54.98","-0.77","",
"特選臺灣科技優息指數","8,510.48","-","45.01","-0.53","",
"臺灣半導體收益指數","6,537.56","-","35.56","-0.54","",
"臺灣優選成長高股息指數","7,278.50","-","46.35","-0.63","",
"特選臺灣ESG低碳高息40指數","7,954.48","-","1.06","-0.01","",
"臺灣優選多因子30指數","8,510.49","-","50.15","-0.59","",
"臺灣創新科技50指數","7,566.44","-","94.00","-1.23","",
"臺灣全市場新經濟產業指數","4,688.80","-","21.23","-0.45","",
"臺灣ESG永續高股息等權重指數","5,876.66","+","6.35","0.11","",
"臺灣永續高息中小型指數","5,348.41","-","66.82","-1.23","",
"特選臺灣高息優質成長指數","5,664.81","-","69.49","-1.21","",
"特選臺灣高息動能指數","6,375.36","-","77.10","-1.19","",
"臺灣電子成長高息等權重指數","5,669.78","-","4.38","-0.08","",
"特選臺灣優利成長指數","4,881.53","-","49.84","-1.01","",
"臺灣價值高息指數","5,362.62","-","37.04","-0.69","",
"特選臺灣IC設計動能指數","4,722.44","+","21.84","0.46","",
"臺灣科技高股息指數","5,005.98","-","6.56","-0.13","",
"臺灣趨勢動能高股息指數","5,595.31","-","54.72","-0.97","",
"特選臺灣科技高息成長指數","5,048.19","-","17.83","-0.35","",
"特選臺灣AI優息動能指數","4,739.00","-","86.12","-1.78","",
"臺灣優選AI 50指數","4,730.87","-","66.78","-1.39","",
"臺灣AI供應鏈聯盟指數","5,407.74","-","93.44","-1.70","",
"台灣旗艦動能50指數","5,176.92","-","30.91","-0.59","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","46,740.26","-","198.42","-0.42","",
"金融類日報酬反向一倍指數","3,507.76","+","7.40","0.21","",
"漲升股利150指數","9,690.07","-","58.70","-0.60","",
"藍籌30指數","10,984.20","-","100.14","-0.90","",
"工業菁英30指數","11,096.00","-","143.55","-1.28","",
"低波動股利精選30指數","8,310.37","-","0.10","--","",
"中小型A級動能50指數","22,287.15","-","344.24","-1.52","",
"特選高息低波指數","9,920.52","-","49.74","-0.50","",
"臺灣永續指數","11,833.02","-","145.30","-1.21","",
"價值投資指數","7,685.36","-","39.30","-0.51","",
"存股雙十等權重指數","9,484.57","-","56.55","-0.59","",
"特選大蘋果指數","11,065.47","-","159.94","-1.42","",
"中小型300指數","11,157.69","-","47.35","-0.42","",
"臺灣500指數","11,250.92","-","119.71","-1.05","",
"臺灣勞工權益指數","9,534.66","-","16.25","-0.17","",
"微波高息精選20指數","8,495.48","-","17.01","-0.20","",
"特選世代行動通訊指數","9,302.17","+","5.56","0.06","",
"智慧投資多因子30指數","7,479.06","-","43.41","-0.58","",
"臺股期貨指數","12,197.60","-","164.72","-1.33","",
"特選價值成長指數","9,708.61","-","84.36","-0.86","",
"臺灣上櫃永續指數","7,252.71","+","41.75","0.58","",
"特選台股領航指數","11,510.65","-","135.87","-1.17","",
"特選Smart多因子指數","9,136.65","-","121.57","-1.31","",
"特選ESG高股息指數","6,793.06","-","42.50","-0.62","",
"特選上櫃ESG成長指數","5,150.40","+","92.53","1.83","",
"特選上櫃ESG電子菁英指數","5,267.04","+","76.05","1.47","",
"臺灣優息存股指數","5,281.00","-","5.51","-0.10","",
"特選上櫃ESG永續高股息指數","6,950.60","-","146.28","-2.06","",
"特選臺灣金融高股息存股指數","6,748.91","-","15.14","-0.22","",
"特選臺灣產業龍頭存股等權重指數","6,535.08","-","52.69","-0.80","",
"上櫃ESG 30指數","6,384.69","-","14.15","-0.22","",
"臺灣ESG低碳50指數","7,819.43","-","80.17","-1.01","",
"臺灣創新板指數","8,561.72","+","39.06","0.46","",
"特選上櫃ESG龍頭指數","6,027.39","+","27.77","0.46","",
"漲升股利精選高息50指數","5,569.05","-","23.29","-0.42","",
"臺灣市值動能50指數","4,977.97","-","81.25","-1.61","",
"臺灣淨零轉型ESG 50指數","--","","--","--","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","37,773.32","-","446.02","-1.17","",
"發行量加權股價報酬指數","49,784.43","-","625.66","-1.24","",
"臺灣公司治理100報酬指數","19,841.16","-","313.99","-1.56","",
"臺灣50報酬指數","42,582.26","-","705.23","-1.63","",
"臺灣50權重上限30%報酬指數","36,773.45","-","438.51","-1.18","",
"臺灣中型100報酬指數","38,679.91","-","251.71","-0.65","",
"臺灣資訊科技股報酬指數","79,607.85","-","1,499.45","-1.85","",
"臺灣發達報酬指數","19,987.19","-","135.66","-0.67","",
"臺灣高股息報酬指數","27,435.50","-","220.62","-0.80","",
"臺灣就業99報酬指數","21,874.44","-","146.82","-0.67","",
"臺灣高薪100報酬指數","18,815.78","-","135.98","-0.72","",
"未含金融電子報酬指數","31,894.31","-","68.68","-0.21","",
"小型股300報酬指數","15,267.43","-","32.61","-0.21","",
"水泥類報酬指數","313.82","+","2.71","0.87","",
"食品類報酬指數","3,395.26","-","31.22","-0.91","",
"塑膠類報酬指數","208.01","+","4.38","2.15","",
"紡織纖維類報酬指數","1,037.34","+","7.20","0.70","",
"電機機械類報酬指數","586.82","-","11.49","-1.92","",
"電器電纜類報酬指數","140.29","+","0.81","0.58","",
"化學生技醫療類報酬指數","220.41","-","0.94","-0.42","",
"化學類報酬指數","282.33","-","0.46","-0.16","",
"生技醫療類報酬指數","110.22","-","0.63","-0.57","",
"玻璃陶瓷類報酬指數","55.49","+","0.38","0.69","",
"造紙類報酬指數","447.40","+","1.14","0.26","",
"鋼鐵類報酬指數","205.93","+","2.95","1.45","",
"橡膠類報酬指數","451.26","-","1.71","-0.38","",
"汽車類報酬指數","618.00","-","4.01","-0.64","",
"電子工業類報酬指數","2,489.96","-","41.98","-1.66","",
"半導體類報酬指數","1,205.88","-","21.79","-1.77","",
"電腦及週邊設備類報酬指數","612.57","-","15.46","-2.46","",
"光電類報酬指數","61.49","+","0.68","1.12","",
"通信網路類報酬指數","371.17","-","1.88","-0.50","",
"電子零組件類報酬指數","447.88","-","6.31","-1.39","",
"電子通路類報酬指數","640.33","-","5.07","-0.79","",
"資訊服務類報酬指數","534.92","-","6.47","-1.20","",
"其他電子類報酬指數","278.61","-","4.94","-1.74","",
"建材營造類報酬指數","1,119.98","+","2.57","0.23","",
"航運類報酬指數","387.37","-","5.16","-1.31","",
"觀光餐旅類報酬指數","165.53","-","0.22","-0.13","",
"金融保險類報酬指數","3,856.20","-","8.16","-0.21","",
"貿易百貨類報酬指數","455.25","+","0.83","0.18","",
"油電燃氣類報酬指數","89.78","+","0.36","0.40","",
"綠能環保類報酬指數","108.75","-","0.54","-0.49","",
"數位雲端類報酬指數","63.73","+","0.80","1.27","",
"運動休閒類報酬指數","103.38","-","0.28","-0.27","",
"居家生活類報酬指數","133.98","-","2.03","-1.49","",
"其他類報酬指數","565.73","+","0.56","0.10","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,461.82","-","40.60","-0.90","",
"臺灣中小型公司治理報酬指數","13,929.87","-","53.36","-0.38","",
"臺灣IPO報酬指數","6,880.49","+","16.02","0.23","",
"智慧中立報酬指數","4,767.70","-","2.52","-0.05","",
"加權指數掩護性臺指買權價外5%報酬指數","9,752.40","-","122.43","-1.24","",
"臺灣5G報酬指數","13,772.07","-","124.15","-0.89","",
"臺灣企業社會責任中小型報酬指數","14,349.35","-","49.34","-0.34","",
"特選臺灣電動車代表報酬指數","11,423.59","-","190.09","-1.64","",
"臺灣5G+通訊報酬指數","11,730.75","-","179.37","-1.51","",
"臺灣全市場報酬指數","8,905.79","-","100.67","-1.12","",
"臺灣全市場半導體報酬指數","8,976.89","-","45.59","-0.51","",
"臺灣智慧移動與電動車報酬指數","6,543.64","-","71.03","-1.07","",
"特選小資高價30報酬指數","9,103.27","-","139.19","-1.51","",
"特選臺灣綠能及電動車報酬指數","6,774.14","-","75.92","-1.11","",
"特選臺灣智能車供應鏈聯盟報酬指數","8,304.73","-","107.55","-1.28","",
"臺灣全市場半導體精選30報酬指數","6,890.82","-","32.47","-0.47","",
"特選臺灣高股息30報酬指數","6,696.41","-","68.31","-1.01","",
"臺灣友善環境報酬指數","7,888.06","-","97.29","-1.22","",
"台灣永續價值報酬指數","6,979.84","-","87.08","-1.23","",
"特選臺灣IC設計報酬指數","5,163.88","+","47.68","0.93","",
"特選臺灣環境永續高股息報酬指數","8,979.25","+","3.86","0.04","",
"臺灣友善環境50報酬指數","6,580.19","-","79.77","-1.20","",
"特選臺灣IC設計產業代表報酬指數","6,635.66","+","52.06","0.79","",
"特選臺灣綠能報酬指數","5,394.84","-","53.57","-0.98","",
"特選臺灣智慧50報酬指數","6,153.02","-","76.73","-1.23","",
"臺灣晶圓製造報酬指數","6,820.28","-","52.16","-0.76","",
"臺灣精選高息報酬指數","7,271.06","-","63.88","-0.87","",
"臺灣多因子優選高股息30報酬指數","9,915.22","-","68.41","-0.69","",
"特選臺灣優利高填息30報酬指數","8,801.78","-","68.37","-0.77","",
"特選臺灣科技優息報酬指數","9,495.82","-","50.22","-0.53","",
"臺灣半導體收益報酬指數","7,226.22","-","39.31","-0.54","",
"臺灣優選成長高股息報酬指數","8,030.35","-","51.14","-0.63","",
"特選臺灣ESG低碳高息40報酬指數","8,818.06","-","1.18","-0.01","",
"臺灣優選多因子30報酬指數","9,072.55","-","53.46","-0.59","",
"臺灣創新科技50報酬指數","8,121.79","-","100.90","-1.23","",
"臺灣全市場新經濟產業報酬指數","4,995.79","-","22.62","-0.45","",
"臺灣ESG永續高股息等權重報酬指數","6,384.69","+","6.91","0.11","",
"臺灣永續高息中小型報酬指數","5,689.51","-","71.07","-1.23","",
"特選臺灣高息優質成長報酬指數","5,951.44","-","73.00","-1.21","",
"特選臺灣高息動能報酬指數","6,658.49","-","80.52","-1.19","",
"臺灣電子成長高息等權重報酬指數","5,932.18","-","4.58","-0.08","",
"特選臺灣優利成長報酬指數","5,131.80","-","52.39","-1.01","",
"臺灣價值高息報酬指數","5,614.34","-","38.78","-0.69","",
"特選臺灣IC設計動能報酬指數","4,840.04","+","22.39","0.46","",
"臺灣科技高股息報酬指數","5,260.99","-","6.90","-0.13","",
"臺灣趨勢動能高股息報酬指數","5,866.08","-","57.36","-0.97","",
"特選臺灣科技高息成長報酬指數","5,296.23","-","18.70","-0.35","",
"特選臺灣AI優息動能報酬指數","4,885.67","-","88.78","-1.78","",
"臺灣優選AI 50報酬指數","4,874.15","-","68.80","-1.39","",
"臺灣AI供應鏈聯盟報酬指數","5,416.73","-","93.59","-1.70","",
"台灣旗艦動能50報酬指數","5,207.14","-","31.09","-0.59","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","14,343.12","-","86.88","-0.60","",
"藍籌30報酬指數","15,033.24","-","137.05","-0.90","",
"工業菁英30報酬指數","15,373.29","-","198.89","-1.28","",
"低波動股利精選30報酬指數","11,580.55","-","0.13","--","",
"中小型A級動能50報酬指數","27,943.95","-","431.61","-1.52","",
"特選高息低波報酬指數","15,155.91","-","75.99","-0.50","",
"臺灣永續報酬指數","16,163.64","-","198.46","-1.21","",
"價值投資報酬指數","11,180.21","-","57.17","-0.51","",
"存股雙十等權重報酬指數","13,283.26","-","79.20","-0.59","",
"特選大蘋果報酬指數","14,304.55","-","206.75","-1.42","",
"中小型300報酬指數","13,878.44","-","58.90","-0.42","",
"臺灣500報酬指數","14,017.43","-","149.14","-1.05","",
"臺灣勞工權益報酬指數","12,737.78","-","21.71","-0.17","",
"微波高息精選20報酬指數","10,826.87","-","21.69","-0.20","",
"特選世代行動通訊報酬指數","11,333.60","+","6.77","0.06","",
"智慧投資多因子30報酬指數","9,689.32","-","56.23","-0.58","",
"特選大蘋果報酬正向兩倍指數","37,326.39","-","1,094.81","-2.85","",
"特選大蘋果報酬反向一倍指數","3,541.96","+","49.76","1.42","",
"特選價值成長報酬指數","13,009.93","-","113.04","-0.86","",
"臺灣上櫃永續報酬指數","8,714.61","+","50.17","0.58","",
"特選台股領航報酬指數","14,367.79","-","169.60","-1.17","",
"特選Smart多因子報酬指數","10,808.09","-","143.81","-1.31","",
"特選ESG高股息報酬指數","8,866.64","-","55.46","-0.62","",
"特選上櫃ESG成長報酬指數","5,801.93","+","104.24","1.83","",
"特選上櫃ESG電子菁英報酬指數","6,007.79","+","86.76","1.47","",
"臺灣優息存股報酬指數","6,240.22","-","6.51","-0.10","",
"特選上櫃ESG永續高股息報酬指數","7,874.09","-","165.72","-2.06","",
"特選臺灣金融高股息存股報酬指數","7,431.62","-","16.68","-0.22","",
"特選臺灣產業龍頭存股等權重報酬指數","7,153.48","-","57.67","-0.80","",
"上櫃ESG 30報酬指數","6,856.89","-","15.20","-0.22","",
"臺灣ESG低碳50報酬指數","8,422.80","-","86.36","-1.01","",
"臺灣創新板報酬指數","8,662.22","+","39.52","0.46","",
"特選上櫃ESG龍頭報酬指數","6,233.62","+","28.72","0.46","",
"漲升股利精選高息50報酬指數","5,885.99","-","24.61","-0.42","",
"臺灣市值動能50報酬指數","4,997.40","-","81.57","-1.61","",
"114年01月15日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","276,700,655,963","2,415,240,245","1,803,641",
"2.台灣存託憑證","828,782,504","97,611,903","20,735",
"3.受益憑證","0","0","0",
"4.ETF","21,933,523,983","792,752,513","396,255",
"5.受益證券","8,759,155","671,010","31",
"6.變更交易股票","5,440,610","718,901","656",
"7.認購(售)權證","1,653,508,670","1,887,807,000","55,755",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","14,094,350","1,428,000","97",
"14.創新板股票","402,145,718","4,645,453","2,412",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","277,108,242,291","2,420,604,599","1,806,709",
"總計(1~15)","301,546,910,953","5,200,875,025","2,279,582",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","4,036(9)","411(6)",
"下跌(跌停)","5,855(56)","520(1)",
"持平","803","98",
"未成交","22,332","1",
"無比價","2,982","4",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"114年01月15日 每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","18,681,935","32,605","3,630,590,932","196.00","196.00","193.75","194.10","-","1.50","194.05","7","194.10","56","0.00",
="0051","元大中型100","99,244","370","7,451,776","75.15","75.45","74.65","74.65","-","0.40","74.55","7","74.80","62","0.00",
="0052","富邦科技","886,285","2,058","170,100,333","193.45","193.45","191.00","192.50","-","0.95","191.50","1","192.75","56","0.00",
="0053","元大電子","10,562","131","1,078,066","102.15","102.60","101.70","101.70","-","1.20","101.60","1","101.65","1","0.00",
="0055","元大MSCI金融","95,987","240","2,701,210","27.99","28.25","27.99","28.00","+","0.01","28.00","8","28.01","7","0.00",
="0056","元大高股息","80,983,415","55,359","2,936,107,821","36.43","36.45","36.08","36.12","-","0.24","36.12","16","36.13","1","0.00",
="0057","富邦摩台","30,326","112","4,307,125","142.25","142.35","141.65","141.65","-","1.50","141.35","1","141.65","9","0.00",
="0061","元大寶滬深","189,257","145","3,568,663","18.85","18.92","18.81","18.82","-","0.01","18.82","1","18.83","13","0.00",
="006203","元大MSCI台灣","7,271","110","660,045","90.75","90.75","90.60","90.65","-","0.90","87.05","1","94.85","1","0.00",
="006204","永豐臺灣加權","5,285","114","599,857","114.45","114.45","113.20","113.20","-","0.90","113.20","1","113.60","15","0.00",
="006205","富邦上証","814,743","812","26,252,119","32.31","32.36","32.17","32.22","-","0.06","32.19","10","32.22","91","0.00",
="006206","元大上證50","112,577","192","3,442,886","30.66","30.73","30.50","30.55","-","0.11","30.54","1","30.60","2","0.00",
="006207","復華滬深","71,022","119","1,740,604","24.52","24.55","24.50","24.50","-","0.02","24.45","185","24.50","47","0.00",
="006208","富邦台50","18,589,359","38,233","2,095,580,211","113.25","113.50","112.45","112.75","-","0.50","112.70","30","112.75","258","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.24","5","7.29","5","0.00",
="00631L","元大台灣50正2","3,421,431","7,016","785,983,715","232.00","232.55","228.20","228.60","-","3.95","228.55","16","228.60","11","0.00",
="00632R","元大台灣50反1","15,620,684","2,737","363,996,600","23.17","23.40","23.17","23.37","+","0.17","23.37","546","23.38","263","0.00",
="00633L","富邦上証正2","5,116,154","946","193,250,787","37.77","38.07","37.53","37.53","-","0.14","37.53","156","37.58","8","0.00",
="00634R","富邦上証反1","75,300","10","312,125","4.14","4.18","4.13","4.17","-","0.01","4.16","704","4.17","1","0.00",
="00635U","期元大S&P黃金","254,613","216","7,778,442","30.53","30.60","30.52","30.56","+","0.07","30.55","5","30.57","4","0.00",
="00636","國泰中國A50","992,394","616","22,196,493","22.48","22.48","22.31","22.34","-","0.06","22.34","5","22.35","100","0.00",
="00636K","國泰中國A50+U","200","2","1,366","6.83","6.83","6.83","6.83","+","0.06","6.80","10","6.84","6","0.00",
="00637L","元大滬深300正2","50,820,225","5,449","779,857,358","15.38","15.48","15.24","15.24","-","0.08","15.24","972","15.25","32","0.00",
="00638R","元大滬深300反1","306,000","42","2,689,880","8.79","8.83","8.75","8.82","-","0.02","8.82","218","8.84","126","0.00",
="00639","富邦深100","1,368,160","496","15,944,552","11.70","11.75","11.60","11.62","-","0.04","11.62","60","11.63","50","0.00",
="00640L","富邦日本正2","163,769","127","8,400,312","51.30","51.65","51.00","51.00","+","0.20","51.00","182","51.10","150","0.00",
="00641R","富邦日本反1","811,400","84","5,021,869","6.17","6.22","6.15","6.20","-","0.01","6.20","2","6.21","1","0.00",
="00642U","期元大S&P石油","1,954,429","435","36,005,001","18.45","18.47","18.38","18.44","-","0.10","18.44","1,307","18.45","22","0.00",
="00643","群益深証中小","3,040,270","376","38,582,458","12.76","12.76","12.64","12.67","+","0.01","12.66","10","12.67","44","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","2.87","3","2.90","2","0.00",
="00645","富邦日本","447,347","183","16,616,272","37.19","37.29","37.04","37.05","+","0.09","37.04","40","37.05","3","0.00",
="00646","元大S&P500","4,463,435","1,766","269,648,532","60.40","60.50","60.25","60.35","-","0.30","60.35","86","60.40","22","0.00",
="00647L","元大S&P500正2","154,436","145","14,858,598","96.20","96.30","96.10","96.20","-","0.35","96.20","1","96.35","130","0.00",
="00648R","元大S&P500反1","846,520","42","4,470,070","5.28","5.29","5.27","5.28"," ","0.00","5.28","36","5.29","2,619","0.00",
="00650L","復華香港正2","8,579,921","768","96,160,532","11.26","11.31","11.13","11.22","+","0.05","11.22","17","11.23","50","0.00",
="00651R","復華香港反1","438,000","34","3,427,200","7.86","7.86","7.80","7.83","-","0.03","7.81","759","7.83","204","0.00",
="00652","富邦印度","304,559","296","11,114,077","36.57","36.61","36.40","36.61","+","0.04","36.60","2","36.61","34","0.00",
="00653L","富邦印度正2","176,690","125","9,684,214","54.95","55.00","54.55","55.00","+","0.05","54.95","1","55.00","23","0.00",
="00654R","富邦印度反1","142,000","20","972,780","6.84","6.86","6.84","6.86"," ","0.00","6.85","2","6.86","93","0.00",
="00655L","國泰中國A50正2","2,324,439","421","59,308,678","25.52","25.73","25.34","25.34","-","0.08","25.34","209","25.36","1","0.00",
="00656R","國泰中國A50反1","225,000","31","1,746,070","7.77","7.79","7.72","7.79","-","0.02","7.78","460","7.80","200","0.00",
="00657","國泰日經225","302,646","89","13,662,608","45.17","45.29","45.03","45.03","+","0.04","45.03","1","45.08","125","0.00",
="00657K","國泰日經225+U","200","2","2,748","13.74","13.74","13.74","13.74","+","0.09","13.63","10","13.67","3","0.00",
="00660","元大歐洲50","41,935","96","1,504,957","35.90","35.92","35.90","35.92","+","0.04","35.81","20","35.97","80","0.00",
="00661","元大日經225","136,984","120","6,746,718","49.26","49.43","49.10","49.11","-","0.07","49.11","1","49.13","120","0.00",
="00662","富邦NASDAQ","1,511,671","1,404","133,596,198","88.35","88.45","88.25","88.40","-","0.50","88.35","87","88.40","292","0.00",
="00663L","國泰臺灣加權正2","39,310","12","8,237,782","209.85","209.95","207.85","207.85","-","4.00","207.35","70","207.80","15","0.00",
="00664R","國泰臺灣加權反1","12,835,705","414","48,389,910","3.76","3.79","3.75","3.78","+","0.03","3.78","3,679","3.79","1,101","0.00",
="00665L","富邦琤肭磪囓2","24,216,004","1,653","188,759,941","7.78","7.86","7.72","7.80","+","0.05","7.80","16","7.81","2,994","0.00",
="00666R","富邦琤肭磪齯1","139,000","9","1,764,040","12.70","12.72","12.66","12.72","-","0.04","12.67","112","12.72","90","0.00",
="00668","國泰美國道瓊","91,771","138","4,680,339","51.00","51.10","50.95","51.05","+","0.10","51.00","7","51.05","1","0.00",
="00668K","國泰美國道瓊+U","200","2","3,088","15.44","15.44","15.44","15.44","+","0.08","15.42","10","15.46","3","0.00",
="00669R","國泰美國道瓊反1","834,874","113","5,627,103","6.75","6.76","6.73","6.76","-","0.02","6.75","85","6.76","2,140","0.00",
="00670L","富邦NASDAQ正2","750,699","2,457","96,919,808","129.30","129.30","128.90","129.00","-","1.20","129.00","12","129.05","6","0.00",
="00671R","富邦NASDAQ反1","3,220,850","166","11,471,864","3.56","3.57","3.55","3.56"," ","0.00","3.56","2,421","3.57","2,823","0.00",
="00673R","期元大S&P原油反1","15,979,440","1,085","106,388,434","6.64","6.68","6.63","6.66","+","0.03","6.65","418","6.66","2,300","0.00",
="00674R","期元大S&P黃金反1","108,050","20","1,023,113","9.47","9.48","9.46","9.47","-","0.01","9.47","8","9.48","105","0.00",
