"114年05月05日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"電腦及週邊設備類報酬指數","563.94","-","11.67","-2.03","",
"光電類報酬指數","52.82","-","1.42","-2.62","",
"通信網路類報酬指數","358.77","-","1.02","-0.28","",
"電子零組件類報酬指數","395.76","-","3.86","-0.97","",
"電子通路類報酬指數","625.28","-","11.47","-1.80","",
"資訊服務類報酬指數","554.70","-","6.52","-1.16","",
"其他電子類報酬指數","240.18","-","7.37","-2.98","",
"建材營造類報酬指數","1,150.31","+","24.90","2.21","",
"航運類報酬指數","382.04","+","1.88","0.49","",
"觀光餐旅類報酬指數","172.53","+","2.04","1.20","",
"金融保險類報酬指數","3,644.81","-","89.73","-2.40","",
"貿易百貨類報酬指數","434.98","-","6.24","-1.41","",
"油電燃氣類報酬指數","93.48","+","4.33","4.86","",
"綠能環保類報酬指數","106.25","-","1.18","-1.10","",
"數位雲端類報酬指數","57.47","-","1.45","-2.46","",
"運動休閒類報酬指數","84.46","-","3.91","-4.42","",
"居家生活類報酬指數","122.65","-","3.11","-2.47","",
"其他類報酬指數","526.71","-","6.47","-1.21","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","3,930.39","-","56.59","-1.42","",
"臺灣中小型公司治理報酬指數","12,603.35","-","308.05","-2.39","",
"臺灣IPO報酬指數","6,016.34","-","132.31","-2.15","",
"智慧中立報酬指數","4,969.29","+","54.29","1.10","",
"加權指數掩護性臺指買權價外5%報酬指數","8,955.78","-","50.69","-0.56","",
"臺灣5G報酬指數","12,685.96","-","99.95","-0.78","",
"臺灣企業社會責任中小型報酬指數","13,107.86","-","249.74","-1.87","",
"特選臺灣電動車代表報酬指數","10,686.17","-","36.50","-0.34","",
"臺灣科技龍頭通訊報酬指數","10,643.95","-","131.02","-1.22","",
"臺灣全市場報酬指數","8,135.11","-","111.31","-1.35","",
"臺灣全市場半導體報酬指數","8,080.49","-","115.00","-1.40","",
"臺灣智慧移動與電動車報酬指數","6,034.83","-","71.97","-1.18","",
"特選小資高價30報酬指數","8,044.89","-","104.70","-1.28","",
"特選臺灣綠能及電動車報酬指數","6,347.67","-","26.92","-0.42","",
"特選臺灣智能車供應鏈聯盟報酬指數","7,476.09","-","89.81","-1.19","",
"臺灣全市場半導體精選30報酬指數","6,226.35","-","73.92","-1.17","",
"特選臺灣高股息30報酬指數","6,327.82","-","67.95","-1.06","",
"臺灣友善環境報酬指數","7,252.18","-","90.69","-1.24","",
"台灣永續價值報酬指數","6,408.48","-","88.30","-1.36","",
"特選臺灣IC設計報酬指數","4,734.65","-","12.10","-0.25","",
"特選臺灣環境永續高股息報酬指數","8,727.29","-","96.18","-1.09","",
"臺灣友善環境50報酬指數","6,048.87","-","58.15","-0.95","",
"特選臺灣IC設計產業代表報酬指數","6,124.29","-","6.10","-0.10","",
"特選臺灣綠能報酬指數","5,250.51","+","42.55","0.82","",
"特選臺灣智慧50報酬指數","5,689.87","-","47.02","-0.82","",
"臺灣晶圓製造報酬指數","6,268.29","-","77.35","-1.22","",
"臺灣精選高息報酬指數","7,050.00","-","39.75","-0.56","",
"臺灣多因子優選高股息30報酬指數","9,480.86","-","88.95","-0.93","",
"特選臺灣優利高填息30報酬指數","8,606.79","-","80.70","-0.93","",
"特選臺灣科技優息報酬指數","9,080.19","-","105.22","-1.15","",
"臺灣半導體收益報酬指數","6,733.52","-","107.22","-1.57","",
"臺灣優選成長高股息報酬指數","7,522.55","-","138.62","-1.81","",
"特選臺灣ESG低碳高息40報酬指數","8,381.92","-","96.91","-1.14","",
"臺灣優選多因子30報酬指數","8,589.91","-","206.74","-2.35","",
"臺灣創新科技50報酬指數","7,304.78","-","74.76","-1.01","",
"臺灣全市場新經濟產業報酬指數","4,522.28","-","110.58","-2.39","",
"臺灣ESG永續高股息等權重報酬指數","5,999.45","-","55.53","-0.92","",
"臺灣永續高息中小型報酬指數","5,406.00","-","84.38","-1.54","",
"特選臺灣高息優質成長報酬指數","5,877.63","-","43.63","-0.74","",
"特選臺灣高息動能報酬指數","6,548.06","-","4.56","-0.07","",
"臺灣電子成長高息等權重報酬指數","5,476.02","-","137.11","-2.44","",
"特選臺灣優利成長報酬指數","4,806.64","-","52.09","-1.07","",
"臺灣價值高息報酬指數","5,349.58","-","83.43","-1.54","",
"特選臺灣IC設計動能報酬指數","4,323.02","-","30.52","-0.70","",
"臺灣科技高股息報酬指數","4,977.35","-","117.41","-2.30","",
"臺灣趨勢動能高股息報酬指數","5,711.26","-","41.71","-0.73","",
"特選臺灣科技高息成長報酬指數","5,094.53","-","85.64","-1.65","",
"特選臺灣AI優息動能報酬指數","4,440.95","-","88.59","-1.96","",
"臺灣優選AI 50報酬指數","4,411.55","-","91.11","-2.02","",
"臺灣AI供應鏈聯盟報酬指數","4,884.23","-","79.24","-1.60","",
"台灣旗艦動能50報酬指數","4,844.63","-","78.75","-1.60","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","13,435.87","-","100.12","-0.74","",
"藍籌30報酬指數","13,784.20","-","149.45","-1.07","",
"工業菁英30報酬指數","14,227.84","-","222.35","-1.54","",
"低波動股利精選30報酬指數","11,687.43","-","3.95","-0.03","",
"中小型A級動能50報酬指數","21,817.68","-","423.28","-1.90","",
"特選高息低波報酬指數","14,959.65","-","37.87","-0.25","",
"臺灣永續報酬指數","14,860.69","-","186.63","-1.24","",
"存股雙十等權重報酬指數","12,689.35","-","181.10","-1.41","",
"特選大蘋果報酬指數","12,574.52","-","256.73","-2.00","",
"中小型300報酬指數","12,787.93","-","159.88","-1.23","",
"微波高息精選20報酬指數","10,870.95","+","60.22","0.56","",
"特選世代行動通訊報酬指數","10,579.22","-","209.42","-1.94","",
"智慧投資多因子30報酬指數","9,811.09","+","53.25","0.55","",
"特選大蘋果報酬正向兩倍指數","27,193.86","-","1,133.56","-4.00","",
"特選大蘋果報酬反向一倍指數","3,808.17","+","74.70","2.00","",
"特選價值成長報酬指數","12,427.53","-","53.93","-0.43","",
"臺灣上櫃永續報酬指數","7,841.93","-","95.76","-1.21","",
"特選台股領航報酬指數","12,946.66","-","274.44","-2.08","",
"特選Smart多因子報酬指數","9,912.38","-","126.59","-1.26","",
"特選ESG高股息報酬指數","8,581.03","-","82.15","-0.95","",
"特選上櫃ESG成長報酬指數","5,138.60","-","1.46","-0.03","",
"臺灣優息存股報酬指數","5,913.32","-","78.00","-1.30","",
"特選上櫃ESG永續高股息報酬指數","7,130.55","-","128.32","-1.77","",
"特選臺灣金融高股息存股報酬指數","7,018.80","-","166.92","-2.32","",
"特選臺灣產業龍頭存股等權重報酬指數","6,945.50","-","23.26","-0.33","",
"上櫃ESG 30報酬指數","6,060.52","-","95.31","-1.55","",
"臺灣ESG低碳50報酬指數","7,792.67","-","100.12","-1.27","",
"臺灣創新板報酬指數","7,535.99","-","205.05","-2.65","",
"特選上櫃ESG龍頭報酬指數","5,565.80","-","96.54","-1.70","",
"臺灣市值動能50報酬指數","4,504.71","-","70.62","-1.54","",
"臺灣護城河概念優選50報酬指數","4,569.28","-","55.45","-1.20","",
"特選臺灣中小型精選動能100報酬指數","4,277.56","-","91.66","-2.10","",
"114年05月05日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","352,911,509,899","3,977,950,958","2,417,298",
"2.台灣存託憑證","174,822,245","28,009,038","6,425",
"3.受益憑證","0","0","0",
"4.ETF","41,893,169,624","2,114,932,321","542,706",
"5.受益證券","7,091,394","565,088","116",
"6.變更交易股票","12,274,979","1,497,523","793",
"7.認購(售)權證","1,473,006,100","1,634,385,000","56,635",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","5,445,200","976,000","94",
"14.創新板股票","196,780,424","2,152,796","1,843",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","353,120,565,302","3,981,601,277","2,419,934",
"總計(1~15)","396,674,099,865","7,760,468,724","3,025,910",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","3,183(14)","255(11)",
"下跌(跌停)","6,119(89)","737(9)",
"持平","561","43",
"未成交","22,069","3",
"無比價","2,343","1",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"114年05月05日 每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","33,624,386","46,170","5,771,537,482","174.60","174.60","169.90","171.95","-","1.55","171.90","13","171.95","11","0.00",
="0051","元大中型100","77,436","385","5,389,936","70.35","70.50","68.75","69.70","-","0.40","69.35","1","69.70","55","0.00",
="0052","富邦科技","1,131,091","1,384","186,533,885","168.50","168.50","162.75","164.90","-","2.80","164.65","10","164.90","4","0.00",
="0053","元大電子","19,728","157","1,795,511","92.55","92.55","89.65","91.10","-","0.50","90.70","1","91.30","5","0.00",
="0055","元大MSCI金融","424,228","644","11,205,449","27.06","27.06","26.15","26.40","-","0.66","26.40","1","26.44","3","0.00",
="0056","元大高股息","54,958,650","35,291","1,779,633,997","32.80","32.85","32.10","32.37","-","0.27","32.36","127","32.37","115","0.00",
="0057","富邦摩台","22,146","122","2,841,045","129.50","129.50","126.85","128.40","-","0.65","127.95","20","128.40","18","0.00",
="0061","元大寶滬深","426,854","341","7,554,485","18.08","18.17","17.45","17.45","-","0.63","17.45","7","17.48","3","0.00",
="006203","元大MSCI台灣","12,570","96","998,045","80.40","80.40","79.20","80.30","-","0.30","79.90","1","80.40","1","0.00",
="006204","永豐臺灣加權","25,122","81","2,586,297","104.75","104.75","102.50","104.10","-","0.30","103.10","50","103.90","20","0.00",
="006205","富邦上証","1,483,198","556","45,086,041","31.44","31.65","30.22","30.24","-","1.21","30.23","1","30.24","74","0.00",
="006206","元大上證50","275,797","366","8,140,844","30.14","30.14","28.90","29.17","-","0.97","29.10","2","29.17","83","0.00",
="006207","復華滬深","216,423","114","4,966,822","23.50","25.90","22.72","22.74","-","0.82","22.72","5","22.77","58","0.00",
="006208","富邦台50","13,417,557","22,228","1,352,600,954","102.60","102.65","99.60","100.70","-","1.30","100.70","6","100.75","81","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","6.75","5","6.83","4","0.00",
="00631L","元大台灣50正2","19,298,914","11,794","3,384,620,114","181.30","181.40","171.30","175.15","-","4.70","175.10","3","175.15","125","0.00",
="00632R","元大台灣50反1","113,069,154","17,416","2,763,467,366","24.03","24.72","24.02","24.46","+","0.31","24.45","2,861","24.46","482","0.00",
="00633L","富邦上証正2","5,442,179","1,061","195,524,478","36.50","36.65","35.39","35.40","-","1.10","35.40","5","35.41","1","0.00",
="00634R","富邦上証反1","298,644","42","1,150,892","3.88","3.88","3.84","3.86","-","0.07","3.86","5","3.87","774","0.00",
="00635U","期元大S&P黃金","7,126,696","2,566","256,671,582","35.95","36.16","35.92","36.00","-","0.08","36.00","37","36.01","155","0.00",
="00636","國泰中國A50","3,135,887","1,105","66,343,053","21.91","21.91","20.90","20.90","-","1.01","20.89","3","20.90","86","0.00",
="00636K","國泰中國A50+U","200","2","1,392","6.96","6.96","6.96","6.96","+","0.01","6.83","2","7.10","2","0.00",
="00637L","元大滬深300正2","75,382,657","8,345","1,080,310,480","14.69","14.69","14.06","14.06","-","0.65","14.06","367","14.08","63","0.00",
="00638R","元大滬深300反1","1,436,328","168","11,593,099","8.29","8.29","7.99","8.03","-","0.26","8.03","10","8.04","353","0.00",
="00639","富邦深100","2,746,059","817","28,637,114","10.86","10.86","10.32","10.32","-","0.52","10.32","64","10.34","26","0.00",
="00640L","富邦日本正2","1,023,284","200","49,914,300","49.30","49.32","48.46","48.59","-","0.27","48.59","9","48.60","60","0.00",
="00641R","富邦日本反1","2,246,330","164","13,336,395","5.92","5.95","5.91","5.95","-","0.01","5.94","30","5.95","385","0.00",
="00642U","期元大S&P石油","17,907,563","4,673","243,760,642","13.73","13.73","13.55","13.60","-","0.87","13.60","120","13.61","545","0.00",
="00643","群益深証中小","1,835,480","320","21,489,394","12.20","12.20","11.63","11.65","-","0.54","11.64","18","11.65","69","0.00",
="00643K","群益深証中小+R","8,000","8","22,080","2.76","2.76","2.76","2.76","-","0.04","2.76","4","2.85","1","0.00",
="00645","富邦日本","318,565","560","11,871,564","37.47","37.47","37.10","37.15","-","0.10","37.14","1","37.15","1","0.00",
="00646","元大S&P500","10,653,915","7,413","560,909,618","54.60","54.60","52.05","52.30","-","2.95","52.25","48","52.30","159","0.00",
="00647L","元大S&P500正2","737,769","301","59,744,735","82.00","82.00","80.20","80.45","-","1.95","80.45","21","80.55","7","0.00",
="00648R","元大S&P500反1","5,142,156","409","26,597,620","5.24","5.24","5.15","5.18","-","0.07","5.17","56","5.18","644","0.00",
="00650L","復華香港正2","7,877,721","1,191","106,418,355","13.83","13.89","13.24","13.30","-","0.52","13.30","176","13.32","100","0.00",
="00651R","復華香港反1","1,209,833","204","7,613,873","6.33","6.35","6.25","6.30","-","0.06","6.27","2","6.31","5","0.00",
="00652","富邦印度","1,207,459","944","43,965,500","37.28","37.36","35.89","36.04","-","1.66","36.03","5","36.04","18","0.00",
="00653L","富邦印度正2","460,937","214","25,371,685","55.95","55.95","54.65","54.85","-","1.50","54.85","34","55.00","3","0.00",
="00654R","富邦印度反1","427,600","68","2,767,475","6.44","6.54","6.40","6.41","-","0.11","6.42","103","6.44","20","0.00",
="00655L","國泰中國A50正2","2,887,981","384","71,578,282","25.11","25.13","24.56","24.59","-","0.39","24.58","1","24.59","4","0.00",
="00656R","國泰中國A50反1","898,339","117","6,418,430","7.22","7.22","7.08","7.12","-","0.20","7.12","82","7.14","250","0.00",
="00657","國泰日經225","292,837","119","12,804,408","43.79","43.88","43.64","43.67","-","0.12","43.66","100","43.68","22","0.00",
="00657K","國泰日經225+U","200","2","2,930","14.65","14.65","14.65","14.65","+","0.70","--","0","14.70","2","0.00",
="00660","元大歐洲50","331,440","176","12,576,379","37.23","38.19","37.23","38.09","+","0.33","37.99","10","38.08","45","0.00",
="00661","元大日經225","203,135","183","9,687,611","47.78","47.90","47.40","47.53","-","0.15","47.52","1","47.53","1","0.00",
="00662","富邦NASDAQ","8,647,622","5,510","661,070,407","79.25","79.25","75.60","75.90","-","4.10","75.90","56","75.95","63","0.00",
="00663L","國泰臺灣加權正2","180,256","130","28,954,877","165.35","165.35","157.20","160.00","-","4.45","159.85","3","160.00","90","0.00",
="00664R","國泰臺灣加權反1","30,419,287","1,723","119,999,293","3.88","3.99","3.87","3.96","+","0.06","3.95","247","3.96","1,241","0.00",
="00665L","富邦琤肭磪囓2","27,416,530","3,219","255,697,664","9.62","9.62","9.15","9.15","-","0.44","9.15","822","9.16","91","0.00",
="00666R","富邦琤肭磪齯1","721,538","87","7,239,695","10.13","10.19","9.81","10.15","+","0.01","10.02","1","10.15","1","0.00",
="00668","國泰美國道瓊","1,396,459","697","62,320,853","46.34","46.34","44.30","44.62","-","2.18","44.62","1","44.64","23","0.00",
="00668K","國泰美國道瓊+U","200","2","3,000","15.00","15.00","15.00","15.00","+","0.17","--","0","--","0","0.00",
="00669R","國泰美國道瓊反1","8,700,524","880","56,966,498","6.65","6.65","6.52","6.55","-","0.14","6.54","54","6.55","79","0.00",
="00670L","富邦NASDAQ正2","3,873,966","1,421","415,759,400","108.40","108.50","106.40","107.30","-","0.25","107.30","24","107.35","24","0.00",
="00671R","富邦NASDAQ反1","19,431,969","865","70,192,946","3.59","3.63","3.58","3.63","+","0.01","3.62","323","3.63","1,104","0.00",
="00673R","期元大S&P原油反1","29,570,481","1,660","244,890,428","8.33","8.34","8.24","8.25","+","0.34","8.25","917","8.26","151","0.00",
="00674R","期元大S&P黃金反1","4,886,150","429","37,864,811","7.82","7.82","7.71","7.76","-","0.05","7.74","463","7.76","432","0.00",
="00675L","富邦臺灣加權正2","12,973,754","6,619","907,826,658","72.15","72.15","68.20","69.60","-","2.00","69.60","401","69.65","33","0.00",
="00676R","富邦臺灣加權反1","6,298,947","634","84,187,392","13.16","13.53","13.16","13.41","+","0.17","13.38","1,306","13.41","482","0.00",
