"114年02月26日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"化學類報酬指數","303.28","-","0.23","-0.08","",
"生技醫療類報酬指數","120.48","+","0.65","0.54","",
"玻璃陶瓷類報酬指數","60.44","+","1.22","2.06","",
"造紙類報酬指數","468.78","-","0.24","-0.05","",
"鋼鐵類報酬指數","254.75","-","1.59","-0.62","",
"橡膠類報酬指數","469.96","-","2.37","-0.50","",
"汽車類報酬指數","644.36","+","2.86","0.45","",
"電子工業類報酬指數","2,558.64","+","16.88","0.66","",
"半導體類報酬指數","1,224.95","+","4.47","0.37","",
"電腦及週邊設備類報酬指數","651.14","+","9.99","1.56","",
"光電類報酬指數","65.52","+","0.42","0.65","",
"通信網路類報酬指數","378.75","+","2.87","0.76","",
"電子零組件類報酬指數","474.75","+","6.62","1.41","",
"電子通路類報酬指數","662.34","+","13.36","2.06","",
"資訊服務類報酬指數","611.05","+","5.20","0.86","",
"其他電子類報酬指數","291.42","+","3.36","1.17","",
"建材營造類報酬指數","1,238.15","-","10.44","-0.84","",
"航運類報酬指數","406.18","-","0.08","-0.02","",
"觀光餐旅類報酬指數","178.36","+","0.66","0.37","",
"金融保險類報酬指數","4,012.10","+","34.52","0.87","",
"貿易百貨類報酬指數","471.01","+","0.45","0.10","",
"油電燃氣類報酬指數","95.95","-","2.26","-2.30","",
"綠能環保類報酬指數","118.54","-","0.18","-0.15","",
"數位雲端類報酬指數","70.29","+","0.02","0.03","",
"運動休閒類報酬指數","107.75","+","0.09","0.08","",
"居家生活類報酬指數","143.53","+","2.81","2.00","",
"其他類報酬指數","606.73","-","2.43","-0.40","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,645.54","+","9.82","0.21","",
"臺灣中小型公司治理報酬指數","14,894.22","+","180.33","1.23","",
"臺灣IPO報酬指數","7,789.74","+","41.25","0.53","",
"智慧中立報酬指數","4,897.34","+","11.10","0.23","",
"加權指數掩護性臺指買權價外5%報酬指數","10,219.32","+","46.50","0.46","",
"臺灣5G報酬指數","14,431.17","+","84.15","0.59","",
"臺灣企業社會責任中小型報酬指數","15,459.94","-","1.71","-0.01","",
"特選臺灣電動車代表報酬指數","12,187.14","+","87.59","0.72","",
"臺灣科技龍頭通訊報酬指數","12,164.98","+","118.08","0.98","",
"臺灣全市場報酬指數","9,306.84","+","46.01","0.50","",
"臺灣全市場半導體報酬指數","9,540.08","+","1.57","0.02","",
"臺灣智慧移動與電動車報酬指數","6,886.74","+","78.66","1.16","",
"特選小資高價30報酬指數","9,367.98","+","95.49","1.03","",
"特選臺灣綠能及電動車報酬指數","7,219.64","+","30.98","0.43","",
"特選臺灣智能車供應鏈聯盟報酬指數","8,622.67","+","71.09","0.83","",
"臺灣全市場半導體精選30報酬指數","7,337.45","-","2.19","-0.03","",
"特選臺灣高股息30報酬指數","7,145.22","-","1.51","-0.02","",
"臺灣友善環境報酬指數","8,205.42","+","46.14","0.57","",
"台灣永續價值報酬指數","7,238.71","+","55.51","0.77","",
"特選臺灣IC設計報酬指數","5,620.87","-","7.89","-0.14","",
"特選臺灣環境永續高股息報酬指數","9,625.43","-","13.67","-0.14","",
"臺灣友善環境50報酬指數","6,829.83","+","48.40","0.71","",
"特選臺灣IC設計產業代表報酬指數","7,176.65","-","17.41","-0.24","",
"特選臺灣綠能報酬指數","5,972.18","+","3.13","0.05","",
"特選臺灣智慧50報酬指數","6,403.43","+","40.43","0.64","",
"臺灣晶圓製造報酬指數","7,197.20","+","15.97","0.22","",
"臺灣精選高息報酬指數","7,761.45","-","15.74","-0.20","",
"臺灣多因子優選高股息30報酬指數","10,315.83","+","6.19","0.06","",
"特選臺灣優利高填息30報酬指數","9,268.50","+","13.25","0.14","",
"特選臺灣科技優息報酬指數","10,082.40","+","9.81","0.10","",
"臺灣半導體收益報酬指數","7,768.62","-","12.02","-0.15","",
"臺灣優選成長高股息報酬指數","8,714.52","-","20.16","-0.23","",
"特選臺灣ESG低碳高息40報酬指數","9,291.43","+","52.30","0.57","",
"臺灣優選多因子30報酬指數","9,475.56","+","50.96","0.54","",
"臺灣創新科技50報酬指數","8,454.66","+","46.40","0.55","",
"臺灣全市場新經濟產業報酬指數","5,350.17","+","23.31","0.44","",
"臺灣ESG永續高股息等權重報酬指數","6,930.45","-","22.26","-0.32","",
"臺灣永續高息中小型報酬指數","6,121.78","-","10.64","-0.17","",
"特選臺灣高息優質成長報酬指數","6,472.43","-","9.16","-0.14","",
"特選臺灣高息動能報酬指數","7,008.25","+","1.75","0.02","",
"臺灣電子成長高息等權重報酬指數","6,366.22","+","17.06","0.27","",
"特選臺灣優利成長報酬指數","5,473.04","+","3.14","0.06","",
"臺灣價值高息報酬指數","5,946.38","+","7.99","0.13","",
"特選臺灣IC設計動能報酬指數","5,234.28","-","1.05","-0.02","",
"臺灣科技高股息報酬指數","5,680.37","-","20.28","-0.36","",
"臺灣趨勢動能高股息報酬指數","6,214.81","+","6.47","0.10","",
"特選臺灣科技高息成長報酬指數","5,749.61","-","29.11","-0.50","",
"特選臺灣AI優息動能報酬指數","5,262.26","+","33.69","0.64","",
"臺灣優選AI 50報酬指數","5,171.10","+","68.41","1.34","",
"臺灣AI供應鏈聯盟報酬指數","5,660.88","+","93.59","1.68","",
"台灣旗艦動能50報酬指數","5,583.40","+","31.39","0.57","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","15,248.31","+","35.52","0.23","",
"藍籌30報酬指數","15,602.73","+","95.54","0.62","",
"工業菁英30報酬指數","16,167.07","+","88.55","0.55","",
"低波動股利精選30報酬指數","12,184.81","+","82.47","0.68","",
"中小型A級動能50報酬指數","29,177.48","+","333.81","1.16","",
"特選高息低波報酬指數","15,791.31","+","5.68","0.04","",
"臺灣永續報酬指數","16,800.25","+","116.65","0.70","",
"價值投資報酬指數","12,165.02","+","4.57","0.04","",
"存股雙十等權重報酬指數","14,261.67","+","57.91","0.41","",
"特選大蘋果報酬指數","14,851.90","+","117.67","0.80","",
"中小型300報酬指數","14,974.74","+","37.97","0.25","",
"臺灣500報酬指數","14,672.02","+","76.15","0.52","",
"臺灣勞工權益報酬指數","13,637.43","+","88.14","0.65","",
"微波高息精選20報酬指數","11,249.03","+","40.43","0.36","",
"特選世代行動通訊報酬指數","11,865.47","+","107.95","0.92","",
"智慧投資多因子30報酬指數","10,108.90","+","41.82","0.42","",
"特選大蘋果報酬正向兩倍指數","39,935.78","+","627.84","1.60","",
"特選大蘋果報酬反向一倍指數","3,387.57","-","27.27","-0.80","",
"特選價值成長報酬指數","13,903.64","-","68.70","-0.49","",
"臺灣上櫃永續報酬指數","9,213.32","-","0.65","-0.01","",
"特選台股領航報酬指數","14,882.90","+","131.40","0.89","",
"特選Smart多因子報酬指數","11,240.81","+","66.43","0.59","",
"特選ESG高股息報酬指數","9,617.16","+","66.26","0.69","",
"特選上櫃ESG成長報酬指數","5,974.29","+","2.63","0.04","",
"特選上櫃ESG電子菁英報酬指數","6,244.97","-","5.22","-0.08","",
"臺灣優息存股報酬指數","6,601.62","+","21.86","0.33","",
"特選上櫃ESG永續高股息報酬指數","8,289.82","-","15.74","-0.19","",
"特選臺灣金融高股息存股報酬指數","7,680.04","+","74.53","0.98","",
"特選臺灣產業龍頭存股等權重報酬指數","7,532.66","+","23.58","0.31","",
"上櫃ESG 30報酬指數","7,205.09","-","12.04","-0.17","",
"臺灣ESG低碳50報酬指數","8,773.27","+","49.72","0.57","",
"臺灣創新板報酬指數","9,853.56","+","30.69","0.31","",
"特選上櫃ESG龍頭報酬指數","6,568.78","-","31.09","-0.47","",
"漲升股利精選高息50報酬指數","6,245.75","-","1.50","-0.02","",
"臺灣市值動能50報酬指數","5,169.69","+","46.79","0.91","",
"臺灣護城河概念優選50報酬指數","5,162.10","+","41.04","0.80","",
"114年02月26日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","349,569,184,058","3,406,281,721","2,203,567",
"2.台灣存託憑證","203,744,742","29,417,530","6,385",
"3.受益憑證","0","0","0",
"4.ETF","31,106,379,472","1,362,507,592","430,898",
"5.受益證券","15,773,856","1,424,166","91",
"6.變更交易股票","7,617,592","1,327,819","1,041",
"7.認購(售)權證","2,197,447,600","2,082,758,000","69,945",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","4,346,820","646,000","91",
"14.創新板股票","201,587,951","2,193,959","2,069",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","349,778,389,601","3,409,803,499","2,206,677",
"總計(1~15)","383,306,082,091","6,886,556,787","2,714,087",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","5,101(8)","426(7)",
"下跌(跌停)","5,979(59)","489(1)",
"持平","1,035","112",
"未成交","21,482","5",
"無比價","3,258","2",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"114年02月26日 每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","19,951,637","37,866","3,853,695,188","192.90","194.70","191.90","194.70","+","1.05","194.65","1","194.70","158","0.00",
="0051","元大中型100","56,219","300","4,504,098","79.75","80.30","79.75","80.20","+","0.20","80.15","5","80.30","3","0.00",
="0052","富邦科技","475,049","1,488","91,594,091","192.20","194.50","191.40","194.50","+","1.50","194.20","2","194.50","1","0.00",
="0053","元大電子","6,800","100","702,928","103.50","103.65","102.95","103.65","+","0.05","103.65","1","103.90","1","0.00",
="0055","元大MSCI金融","291,171","578","8,451,266","28.93","29.18","28.90","29.16","+","0.23","29.15","2","29.16","1","0.00",
="0056","元大高股息","25,008,089","15,717","924,299,648","36.90","37.10","36.75","37.09","+","0.19","37.08","104","37.09","274","0.00",
="0057","富邦摩台","23,083","105","3,325,019","143.20","144.50","143.20","144.50","+","0.25","144.55","20","144.95","20","0.00",
="0061","元大寶滬深","213,549","447","4,201,628","19.72","19.74","19.61","19.71","-","0.03","19.70","5","19.71","7","0.00",
="006203","元大MSCI台灣","6,974","106","629,491","90.20","90.50","90.20","90.50"," ","0.00","90.45","1","90.50","19","0.00",
="006204","永豐臺灣加權","4,546","121","527,963","116.30","116.60","116.10","116.60","+","0.05","116.70","1","117.20","1","0.00",
="006205","富邦上証","253,887","368","8,494,110","33.44","33.56","33.36","33.50","+","0.08","33.48","102","33.50","2","0.00",
="006206","元大上證50","227,321","407","7,141,624","31.30","31.55","31.30","31.44","-","0.02","31.40","50","31.46","1","0.00",
="006207","復華滬深","56,768","350","1,453,589","25.58","25.68","25.57","25.66","+","0.07","25.59","152","25.66","47","0.00",
="006208","富邦台50","13,074,330","20,504","1,484,765,508","113.40","114.15","112.95","113.95","+","0.25","113.95","73","114.00","1","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.42","5","7.47","5","0.00",
="00631L","元大台灣50正2","4,153,735","4,655","996,509,253","239.00","243.20","237.40","243.15","+","2.15","243.15","18","243.20","9","0.00",
="00632R","元大台灣50反1","17,663,090","3,017","401,026,899","22.76","22.83","22.56","22.56","-","0.09","22.56","673","22.57","221","0.00",
="00633L","富邦上証正2","6,184,167","1,414","241,765,245","39.10","39.54","38.91","39.11","-","0.27","39.11","210","39.13","2","0.00",
="00634R","富邦上証反1","234,000","30","944,570","4.04","4.04","4.03","4.03"," ","0.00","4.03","3","4.04","705","0.00",
="00635U","期元大S&P黃金","1,170,722","823","38,631,251","33.02","33.09","32.95","32.99","-","0.21","32.99","4","33.00","4","0.00",
="00636","國泰中國A50","792,377","617","18,246,262","23.12","23.13","22.97","23.03","-","0.04","23.02","123","23.03","4","0.00",
="00636K","國泰中國A50+U","200","2","1,408","7.04","7.04","7.04","7.04","-","0.02","7.02","10","7.06","10","0.00",
="00637L","元大滬深300正2","81,251,540","10,225","1,290,141,474","15.88","16.05","15.80","15.85","-","0.14","15.85","833","15.86","63","0.00",
="00638R","元大滬深300反1","338,222","64","2,890,668","8.54","8.56","8.50","8.53","+","0.01","8.53","295","8.55","111","0.00",
="00639","富邦深100","2,092,278","683","25,804,837","12.31","12.40","12.29","12.35","-","0.03","12.35","91","12.36","21","0.00",
="00640L","富邦日本正2","919,221","327","47,499,945","51.85","52.05","51.40","52.05","-","0.65","52.00","2","52.05","89","0.00",
="00641R","富邦日本反1","1,726,574","94","10,609,285","6.12","6.15","6.12","6.12","+","0.03","6.11","761","6.12","3","0.00",
="00642U","期元大S&P石油","9,086,172","2,547","151,943,528","16.71","16.75","16.70","16.74","-","0.46","16.73","89","16.74","6","0.00",
="00643","群益深証中小","3,752,994","324","52,376,033","13.99","14.03","13.90","13.99","-","0.01","13.99","47","14.00","37","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.10","3","3.14","2","0.00",
="00645","富邦日本","344,210","539","12,830,511","37.38","37.42","37.20","37.39","-","0.28","37.36","48","37.41","100","0.00",
="00646","元大S&P500","8,318,678","4,209","508,096,419","61.15","61.15","61.00","61.15","-","0.05","61.10","110","61.15","551","0.00",
="00647L","元大S&P500正2","345,240","393","34,145,666","98.95","99.15","98.70","99.10","-","0.65","99.05","3","99.15","80","0.00",
="00648R","元大S&P500反1","1,741,648","126","8,990,645","5.16","5.17","5.15","5.15","+","0.01","5.15","2,930","5.16","24","0.00",
="00650L","復華香港正2","22,656,186","3,537","373,852,274","16.02","16.84","15.92","16.84","+","0.80","16.83","20","16.84","912","0.00",
="00651R","復華香港反1","6,026,851","663","38,437,567","6.49","6.51","6.31","6.31","-","0.15","6.30","167","6.31","103","0.00",
="00652","富邦印度","462,754","816","16,366,673","35.38","35.42","35.33","35.34","-","0.02","35.33","24","35.34","29","0.00",
="00653L","富邦印度正2","480,866","196","24,543,643","50.85","51.10","50.85","51.00","+","0.25","51.00","2","51.05","51","0.00",
="00654R","富邦印度反1","179,550","31","1,267,859","7.08","7.08","7.05","7.06","-","0.02","7.06","7","7.08","47","0.00",
="00655L","國泰中國A50正2","4,303,641","855","113,555,072","26.40","26.68","26.23","26.39","-","0.20","26.39","198","26.40","1","0.00",
="00656R","國泰中國A50反1","46,000","21","347,460","7.55","7.57","7.53","7.55","+","0.04","7.54","300","7.55","100","0.00",
="00657","國泰日經225","269,630","306","12,089,828","44.91","45.02","44.72","45.02","-","0.32","44.99","105","45.06","15","0.00",
="00657K","國泰日經225+U","200","2","2,730","13.65","13.65","13.65","13.65","-","0.19","13.70","10","--","0","0.00",
="00660","元大歐洲50","15,945","90","626,854","39.21","39.38","39.21","39.31","+","0.27","39.28","20","39.32","1","0.00",
="00661","元大日經225","254,571","322","12,404,491","48.84","48.94","48.62","48.93","-","0.31","48.87","8","48.93","95","0.00",
="00662","富邦NASDAQ","6,656,399","6,139","594,682,459","89.35","89.55","89.15","89.45","-","0.65","89.40","383","89.45","58","0.00",
="00663L","國泰臺灣加權正2","38,031","21","8,313,005","217.55","221.90","216.80","221.90","+","2.30","221.80","51","222.25","25","0.00",
="00664R","國泰臺灣加權反1","14,479,240","484","53,102,924","3.67","3.69","3.64","3.65"," ","0.00","3.64","2,115","3.65","3,149","0.00",
="00665L","富邦琤肭磪囓2","68,634,957","6,884","805,653,165","11.41","12.00","11.35","12.00","+","0.52","12.00","5,149","12.01","224","0.00",
="00666R","富邦琤肭磪齯1","2,066,271","265","21,034,153","10.33","10.34","10.07","10.07","-","0.25","10.07","13","10.08","168","0.00",
="00668","國泰美國道瓊","93,794","102","4,883,208","52.05","52.15","52.00","52.10","+","0.15","52.05","157","52.10","16","0.00",
="00668K","國泰美國道瓊+U","200","2","3,168","15.84","15.84","15.84","15.84","+","0.05","15.82","12","15.86","9","0.00",
="00669R","國泰美國道瓊反1","1,436,000","96","9,415,920","6.56","6.57","6.55","6.55","-","0.03","6.55","1,720","6.56","417","0.00",
="00670L","富邦NASDAQ正2","4,097,053","3,782","541,711,314","132.55","132.55","131.90","132.50","-","2.55","132.50","31","132.55","124","0.00",
="00671R","富邦NASDAQ反1","11,391,901","384","39,851,008","3.50","3.51","3.49","3.49","+","0.01","3.49","1,513","3.50","840","0.00",
="00673R","期元大S&P原油反1","59,873,064","2,360","434,526,029","7.26","7.27","7.24","7.25","+","0.19","7.25","2,150","7.26","639","0.00",
="00674R","期元大S&P黃金反1","1,280,776","192","11,229,314","8.77","8.79","8.74","8.77","+","0.06","8.77","26","8.78","263","0.00",
="00675L","富邦臺灣加權正2","4,077,922","3,478","391,003,702","95.50","97.15","94.80","97.10","+","0.80","97.10","42","97.15","24","0.00",
